date	time	subject	trialcode	trialnum	latency	response
022411	18:49	205	lost	1	11993	found
022411	18:49	205	article	2	6659	news
022411	18:49	205	old	3	5455	people
022411	18:49	205	prac3	1	27019	3
022411	18:49	205	prac4	2	19364	4
022411	18:49	205	prac1	3	6808	2
022411	18:49	205	prac2	4	8157	9
022411	18:49	205	prac5	1	9126	3
022411	18:49	205	prac8	2	8997	8
022411	18:49	205	prac7	3	12576	5
022411	18:49	205	prac6	4	10146	5
022411	18:49	205	writewords	5	12183	help cheddar hate corn
022411	18:49	205	real89	1	6446	6
022411	18:49	205	real51	2	12282	5
022411	18:49	205	real30	3	8703	7
022411	18:49	205	writewords	4	6424	flesh like full
022411	18:49	205	real63	5	14709	4
022411	18:49	205	real1	6	8639	6
022411	18:49	205	real62	7	7298	8
022411	18:49	205	real22	8	9531	4
022411	18:49	205	real49	9	7049	4
022411	18:49	205	real72	10	20949	6
022411	18:49	205	real76	11	16655	5
022411	18:49	205	writewords	12	16954	work fawn scream braces world value forget
022411	18:49	205	real7	13	9920	6
022411	18:49	205	real73	14	5206	7
022411	18:49	205	real55	15	5621	8
022411	18:49	205	real71	16	5516	5
022411	18:49	205	writewords	17	11487	money front woman bullet
022411	18:49	205	real52	18	11717	5
022411	18:49	205	real19	19	4393	7
022411	18:49	205	real37	20	3610	6
022411	18:49	205	real44	21	9914	4
022411	18:49	205	real84	22	4649	7
022411	18:49	205	writewords	23	12047	math north fairytale direction decompose
022411	18:49	205	real91	24	4878	5
022411	18:49	205	real39	25	5515	5
022411	18:49	205	real26	26	8197	4
022411	18:49	205	writewords	27	8995	dolphin bleach clean
022411	18:49	205	real67	28	3303	9
022411	18:49	205	real80	29	2812	9
022411	18:49	205	real77	30	4917	8
022411	18:49	205	real32	31	5360	4
022411	18:49	205	real70	32	7081	6
022411	18:49	205	real46	33	20611	9
022411	18:49	205	writewords	34	12796	scuba jet door flower steal grandpa
022411	18:49	205	real56	35	2412	8
022411	18:49	205	real50	36	2918	9
022411	18:49	205	real41	37	4163	8
022411	18:49	205	real60	38	8189	5
022411	18:49	205	real13	39	8130	6
022411	18:49	205	real65	40	10786	5
022411	18:49	205	real16	41	11021	5
022411	18:49	205	writewords	42	26005	add dad slow rain fingernail cell 
022411	18:49	205	real18	43	4250	5
022411	18:49	205	real25	44	4664	7
022411	18:49	205	real66	45	2702	8
022411	18:49	205	real10	46	10292	3
022411	18:49	205	real87	47	6867	7
022411	18:49	205	real74	48	4438	9
022411	18:49	205	writewords	49	12533	vacuum guest sport boy question
022411	18:49	205	real9	50	6288	8
022411	18:49	205	real17	51	3451	7
022411	18:49	205	real47	52	4851	6
022411	18:49	205	real58	53	5673	9
022411	18:49	205	writewords	54	6350	marrow buyer rage fuel
022411	18:49	205	real33	55	6670	6
022411	18:49	205	real69	56	3330	7
022411	18:49	205	real88	57	5549	7
022411	18:49	205	real54	58	8455	5
022411	18:49	205	writewords	59	8266	dinner here smear baby
022411	18:49	205	real8	60	5572	3
022411	18:49	205	real68	61	3788	6
022411	18:49	205	real29	62	4869	8
022411	18:49	205	writewords	63	7491	tissue pet negative
022411	18:49	205	real21	64	4884	9
022411	18:49	205	real27	65	3673	6
022411	18:49	205	real5	66	4215	8
022411	18:49	205	real34	67	5695	7
022411	18:49	205	writewords	68	11875	go laugh pepper astronaut
022411	18:49	205	real4	69	7777	6
022411	18:49	205	real57	70	7718	6
022411	18:49	205	real11	71	2271	7
022411	18:49	205	writewords	72	7927	high robin death
022411	18:49	205	real38	73	3734	8
022411	18:49	205	real36	74	4642	8
022411	18:49	205	real86	75	5384	5
022411	18:49	205	real2	76	10000	4
022411	18:49	205	real79	77	16595	6
022411	18:49	205	real15	78	8880	3
022411	18:49	205	writewords	79	10753	nail swamp relax nut soap ten
022411	18:49	205	real40	80	5981	9
022411	18:49	205	real82	81	4797	4
022411	18:49	205	real83	82	7829	7
022411	18:49	205	writewords	83	6777	wag cream companion
022411	18:49	205	real6	84	5096	8
022411	18:49	205	real24	85	4988	8
022411	18:49	205	real3	86	10779	6
022411	18:49	205	real14	87	16694	5
022411	18:49	205	real31	88	9263	4
022411	18:49	205	writewords	89	20544	male steps session crackle kick
022411	18:49	205	real75	90	3803	10
022411	18:49	205	real12	91	3100	10
022411	18:49	205	real95	92	5841	10
022411	18:49	205	real20	93	10318	7
022411	18:49	205	real64	94	10540	10
022411	18:49	205	real78	95	8377	7
022411	18:49	205	writewords	96	16463	shortcake serpent can eternity guard
022411	18:49	205	real59	97	4873	7
022411	18:49	205	real42	98	3902	5
022411	18:49	205	real90	99	5387	7
022411	18:49	205	real96	100	7259	5
022411	18:49	205	real81	101	4366	9
022411	18:49	205	real45	102	10071	7
022411	18:49	205	real43	103	10647	7
022411	18:49	205	writewords	104	24144	spank wood sheriff insight father vary 
022411	18:49	205	real48	105	4679	7
022411	18:49	205	real92	106	2140	9
022411	18:49	205	real28	107	4569	9
022411	18:49	205	real94	108	5643	9
022411	18:49	205	real23	109	9824	7
022411	18:49	205	writewords	110	13867	reject uncle hurt planet
022411	18:49	205	real85	111	2887	7
022411	18:49	205	real53	112	6421	6
022411	18:49	205	real61	113	3219	9
022411	18:49	205	real93	114	5916	8
022411	18:49	205	real35	115	7414	7
022411	18:49	205	writewords	116	6956	shark snail good cub toss
022411	18:49	205	followup1	1	22539	3
022411	18:49	205	followup2	2	18987	1
