date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042506	15:51	9	practice1	1	1	practice1	19330	8	0	
042506	15:51	9	practice2	1	1	practice2	5204	3	0	
042506	15:51	9	practice3	1	1	practice3	5159	2	0	
042506	15:51	9	expblock1	1	1	1	27036	4	0	
042506	15:51	9	expblock1	1	1	2	25962	2	0	
042506	15:51	9	expblock1	1	1	3	22494	7	0	
042506	15:51	9	expblock1	1	1	4	32528	4	0	
042506	15:51	9	expblock1	1	1	5	9463	7	0	
042506	15:51	9	expblock1	1	1	6	15029	7	0	
042506	15:51	9	expblock1	1	1	7	22113	7	0	
042506	15:51	9	expblock1	1	1	8	18196	2	0	
042506	15:51	9	expblock1	1	1	9	15900	8	0	
042506	15:51	9	expblock1	1	1	10	17205	4	0	
042506	15:51	9	expblock1	1	1	11	27260	5	0	
042506	15:51	9	expblock1	1	1	12	28815	5	0	
042506	15:51	9	expblock2	1	1	13	27631	3	0	
042506	15:51	9	expblock2	1	1	14	7940	4	0	
042506	15:51	9	expblock2	1	1	15	25732	6	0	
042506	15:51	9	expblock2	1	1	16	13774	4	0	
042506	15:51	9	expblock2	1	1	17	34749	6	0	
042506	15:51	9	expblock2	1	1	18	8319	6	0	
042506	15:51	9	expblock2	1	1	19	20606	3	0	
042506	15:51	9	expblock2	1	1	20	6996	2	0	
042506	15:51	9	expblock2	1	1	21	9034	4	0	
042506	15:51	9	expblock2	1	1	22	8063	1	0	
042506	15:51	9	expblock2	1	1	23	18653	5	0	
042506	15:51	9	expblock2	1	1	24	14397	8	0	
042506	15:51	9	expblock3	1	1	25	10278	6	0	
042506	15:51	9	expblock3	1	1	26	6264	8	0	
042506	15:51	9	expblock3	1	1	27	10273	6	0	
042506	15:51	9	expblock3	1	1	28	16737	2	0	
042506	15:51	9	expblock3	1	1	29	8059	5	0	
042506	15:51	9	expblock3	1	1	30	14620	8	0	
042506	15:51	9	expblock3	1	1	31	7971	2	0	
042506	15:51	9	expblock3	1	1	32	11833	7	0	
042506	15:51	9	expblock3	1	1	33	7172	8	0	
042506	15:51	9	expblock3	1	1	34	11156	3	0	
042506	15:51	9	expblock3	1	1	35	7107	6	0	
042506	15:51	9	expblock3	1	1	36	6485	1	0	
