date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
050106	14:20	23	practice1	1	1	practice1	30567	8	0	
050106	14:20	23	practice2	1	1	practice2	4519	3	0	
050106	14:20	23	practice3	1	1	practice3	7971	2	0	
050106	14:20	23	expblock1	1	1	1	23785	1	0	
050106	14:20	23	expblock1	1	1	2	7126	3	0	
050106	14:20	23	expblock1	1	1	3	2696	6	0	
050106	14:20	23	expblock1	1	1	4	18629	4	0	
050106	14:20	23	expblock1	1	1	5	8048	3	0	
050106	14:20	23	expblock1	1	1	6	8022	7	0	
050106	14:20	23	expblock1	1	1	7	18012	6	0	
050106	14:20	23	expblock1	1	1	8	2272	7	0	
050106	14:20	23	expblock1	1	1	9	1100	6	0	
050106	14:20	23	expblock1	1	1	10	857	4	0	
050106	14:20	23	expblock1	1	1	11	1122	7	0	
050106	14:20	23	expblock1	1	1	12	10161	5	0	
050106	14:20	23	expblock2	1	1	13	2464	8	0	
050106	14:20	23	expblock2	1	1	14	902	5	0	
050106	14:20	23	expblock2	1	1	15	795	3	0	
050106	14:20	23	expblock2	1	1	16	1017	2	0	
050106	14:20	23	expblock2	1	1	17	1026	6	0	
050106	14:20	23	expblock2	1	1	18	748	7	0	
050106	14:20	23	expblock2	1	1	19	796	8	0	
050106	14:20	23	expblock2	1	1	20	811	5	0	
050106	14:20	23	expblock2	1	1	21	1158	4	0	
050106	14:20	23	expblock2	1	1	22	2155	6	0	
050106	14:20	23	expblock2	1	1	23	1565	5	0	
050106	14:20	23	expblock2	1	1	24	3088	3	0	
050106	14:20	23	expblock3	1	1	25	3772	8	0	
050106	14:20	23	expblock3	1	1	26	4977	6	0	
050106	14:20	23	expblock3	1	1	27	4132	5	0	
050106	14:20	23	expblock3	1	1	28	2338	2	0	
050106	14:20	23	expblock3	1	1	29	3024	1	0	
050106	14:20	23	expblock3	1	1	30	4023	8	0	
050106	14:20	23	expblock3	1	1	31	1744	6	0	
050106	14:20	23	expblock3	1	1	32	1064	6	0	
050106	14:20	23	expblock3	1	1	33	1629	3	0	
050106	14:20	23	expblock3	1	1	34	1063	8	0	
050106	14:20	23	expblock3	1	1	35	669	4	0	
050106	14:20	23	expblock3	1	1	36	798	6	0	
