date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042406	14:19	3	practice1	1	1	practice1	7759	8	0	
042406	14:19	3	practice2	1	1	practice2	3633	3	0	
042406	14:19	3	practice3	1	1	practice3	6288	2	0	
042406	14:19	3	expblock1	1	1	1	33111	5	0	
042406	14:19	3	expblock1	1	1	2	7172	1	0	
042406	14:19	3	expblock1	1	1	3	12172	7	0	
042406	14:19	3	expblock1	1	1	4	13521	4	0	
042406	14:19	3	expblock1	1	1	5	30957	6	0	
042406	14:19	3	expblock1	1	1	6	27377	1	0	
042406	14:19	3	expblock1	1	1	7	20575	6	0	
042406	14:19	3	expblock1	1	1	8	35573	1	0	
042406	14:19	3	expblock1	1	1	9	7780	8	0	
042406	14:19	3	expblock1	1	1	10	29876	4	0	
042406	14:19	3	expblock1	1	1	11	21425	5	0	
042406	14:19	3	expblock1	1	1	12	22890	6	0	
042406	14:19	3	expblock2	1	1	13	35442	2	0	
042406	14:19	3	expblock2	1	1	14	31479	1	0	
042406	14:19	3	expblock2	1	1	15	23927	2	0	
042406	14:19	3	expblock2	1	1	16	33496	4	0	
042406	14:19	3	expblock2	1	1	17	26934	6	0	
042406	14:19	3	expblock2	1	1	18	63473	7	0	
042406	14:19	3	expblock2	1	1	19	35592	3	0	
042406	14:19	3	expblock2	1	1	20	55072	8	0	
042406	14:19	3	expblock2	1	1	21	36016	8	0	
042406	14:19	3	expblock2	1	1	22	69165	8	0	
042406	14:19	3	expblock2	1	1	23	49209	6	0	
042406	14:19	3	expblock2	1	1	24	29052	2	0	
042406	14:19	3	expblock3	1	1	25	73177	7	0	
042406	14:19	3	expblock3	1	1	26	103242	2	0	
042406	14:19	3	expblock3	1	1	27	128123	6	0	
042406	14:19	3	expblock3	1	1	28	177128	7	0	
042406	14:19	3	expblock3	1	1	29	83135	6	0	
042406	14:19	3	expblock3	1	1	30	138200	2	0	
042406	14:19	3	expblock3	1	1	31	90476	7	0	
042406	14:19	3	expblock3	1	1	32	9321	3	0	
042406	14:19	3	expblock3	1	1	33	86354	8	0	
042406	14:19	3	expblock3	1	1	34	1495	4	0	
042406	14:19	3	expblock3	1	1	35	1236	6	0	
042406	14:19	3	expblock3	1	1	36	989	3	0	
