date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
050106	12:30	22	practice1	1	1	practice1	20437	8	0	
050106	12:30	22	practice2	1	1	practice2	10076	3	0	
050106	12:30	22	practice3	1	1	practice3	14129	2	0	
050106	12:30	22	expblock1	1	1	1	34573	5	0	
050106	12:30	22	expblock1	1	1	2	45898	1	0	
050106	12:30	22	expblock1	1	1	3	19123	7	0	
050106	12:30	22	expblock1	1	1	4	23492	4	0	
050106	12:30	22	expblock1	1	1	5	27709	3	0	
050106	12:30	22	expblock1	1	1	6	10068	1	0	
050106	12:30	22	expblock1	1	1	7	34593	6	0	
050106	12:30	22	expblock1	1	1	8	38384	1	0	
050106	12:30	22	expblock1	1	1	9	18220	8	0	
050106	12:30	22	expblock1	1	1	10	29550	4	0	
050106	12:30	22	expblock1	1	1	11	21093	5	0	
050106	12:30	22	expblock1	1	1	12	40054	6	0	
050106	12:30	22	expblock2	1	1	13	39255	2	0	
050106	12:30	22	expblock2	1	1	14	70265	6	0	
050106	12:30	22	expblock2	1	1	15	43788	2	0	
050106	12:30	22	expblock2	1	1	16	29873	4	0	
050106	12:30	22	expblock2	1	1	17	15453	6	0	
050106	12:30	22	expblock2	1	1	18	45610	7	0	
050106	12:30	22	expblock2	1	1	19	65592	3	0	
050106	12:30	22	expblock2	1	1	20	53794	2	0	
050106	12:30	22	expblock2	1	1	21	128925	8	0	
050106	12:30	22	expblock2	1	1	22	143515	7	0	
050106	12:30	22	expblock2	1	1	23	156875	8	0	
050106	12:30	22	expblock2	1	1	24	135170	2	0	
050106	12:30	22	expblock3	1	1	25	149028	7	0	
050106	12:30	22	expblock3	1	1	26	158579	6	0	
050106	12:30	22	expblock3	1	1	27	92712	4	0	
050106	12:30	22	expblock3	1	1	28	152896	3	0	
050106	12:30	22	expblock3	1	1	29	119544	7	0	
050106	12:30	22	expblock3	1	1	30	136993	2	0	
050106	12:30	22	expblock3	1	1	31	102416	4	0	
050106	12:30	22	expblock3	1	1	32	107016	5	0	
050106	12:30	22	expblock3	1	1	33	82869	7	0	
050106	12:30	22	expblock3	1	1	34	75545	6	0	
050106	12:30	22	expblock3	1	1	35	67360	1	0	
050106	12:30	22	expblock3	1	1	36	113975	6	0	
