date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042606	16:01	13	practice1	1	1	practice1	39201	8	0	
042606	16:01	13	practice2	1	1	practice2	8274	3	0	
042606	16:01	13	practice3	1	1	practice3	12078	2	0	
042606	16:01	13	expblock1	1	1	1	25669	5	0	
042606	16:01	13	expblock1	1	1	2	20087	1	0	
042606	16:01	13	expblock1	1	1	3	13826	7	0	
042606	16:01	13	expblock1	1	1	4	42276	4	0	
042606	16:01	13	expblock1	1	1	5	37605	3	0	
042606	16:01	13	expblock1	1	1	6	38956	1	0	
042606	16:01	13	expblock1	1	1	7	12105	6	0	
042606	16:01	13	expblock1	1	1	8	47588	2	0	
042606	16:01	13	expblock1	1	1	9	50379	3	0	
042606	16:01	13	expblock1	1	1	10	23577	4	0	
042606	16:01	13	expblock1	1	1	11	15001	5	0	
042606	16:01	13	expblock1	1	1	12	51052	5	0	
042606	16:01	13	expblock2	1	1	13	33261	5	0	
042606	16:01	13	expblock2	1	1	14	38292	4	0	
042606	16:01	13	expblock2	1	1	15	19168	6	0	
042606	16:01	13	expblock2	1	1	16	30901	6	0	
042606	16:01	13	expblock2	1	1	17	39884	3	0	
042606	16:01	13	expblock2	1	1	18	44559	7	0	
042606	16:01	13	expblock2	1	1	19	19971	5	0	
042606	16:01	13	expblock2	1	1	20	27359	2	0	
042606	16:01	13	expblock2	1	1	21	8707	4	0	
042606	16:01	13	expblock2	1	1	22	5625	8	0	
042606	16:01	13	expblock2	1	1	23	8401	7	0	
042606	16:01	13	expblock2	1	1	24	19714	8	0	
042606	16:01	13	expblock3	1	1	25	12592	5	0	
042606	16:01	13	expblock3	1	1	26	7871	3	0	
042606	16:01	13	expblock3	1	1	27	7072	6	0	
042606	16:01	13	expblock3	1	1	28	10227	1	0	
042606	16:01	13	expblock3	1	1	29	13792	5	0	
042606	16:01	13	expblock3	1	1	30	8588	2	0	
042606	16:01	13	expblock3	1	1	31	17265	6	0	
042606	16:01	13	expblock3	1	1	32	16244	7	0	
042606	16:01	13	expblock3	1	1	33	9002	2	0	
042606	16:01	13	expblock3	1	1	34	4071	3	0	
042606	16:01	13	expblock3	1	1	35	8104	1	0	
042606	16:01	13	expblock3	1	1	36	18870	8	0	
