date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042706	12:41	16	practice1	1	1	practice1	18732	8	0	
042706	12:41	16	practice2	1	1	practice2	4516	3	0	
042706	12:41	16	practice3	1	1	practice3	12012	2	0	
042706	12:41	16	expblock1	1	1	1	49487	1	0	
042706	12:41	16	expblock1	1	1	2	25311	1	0	
042706	12:41	16	expblock1	1	1	3	35136	7	0	
042706	12:41	16	expblock1	1	1	4	43374	4	0	
042706	12:41	16	expblock1	1	1	5	115121	3	0	
042706	12:41	16	expblock1	1	1	6	50730	1	0	
042706	12:41	16	expblock1	1	1	7	22085	6	0	
042706	12:41	16	expblock1	1	1	8	78928	1	0	
042706	12:41	16	expblock1	1	1	9	10677	8	0	
042706	12:41	16	expblock1	1	1	10	16303	4	0	
042706	12:41	16	expblock1	1	1	11	18071	5	0	
042706	12:41	16	expblock1	1	1	12	16272	6	0	
042706	12:41	16	expblock2	1	1	13	47923	5	0	
042706	12:41	16	expblock2	1	1	14	26905	1	0	
042706	12:41	16	expblock2	1	1	15	6425	2	0	
042706	12:41	16	expblock2	1	1	16	14755	4	0	
042706	12:41	16	expblock2	1	1	17	35925	6	0	
042706	12:41	16	expblock2	1	1	18	36089	7	0	
042706	12:41	16	expblock2	1	1	19	34064	3	0	
042706	12:41	16	expblock2	1	1	20	75720	8	0	
042706	12:41	16	expblock2	1	1	21	111631	8	0	
042706	12:41	16	expblock2	1	1	22	54662	7	0	
042706	12:41	16	expblock2	1	1	23	29461	6	0	
042706	12:41	16	expblock2	1	1	24	105357	3	0	
042706	12:41	16	expblock3	1	1	25	84055	7	0	
042706	12:41	16	expblock3	1	1	26	214363	7	0	
042706	12:41	16	expblock3	1	1	27	93711	4	0	
042706	12:41	16	expblock3	1	1	28	326880	5	0	
042706	12:41	16	expblock3	1	1	29	55046	6	0	
042706	12:41	16	expblock3	1	1	30	6152	3	0	
042706	12:41	16	expblock3	1	1	31	704	6	0	
042706	12:41	16	expblock3	1	1	32	584	2	0	
042706	12:41	16	expblock3	1	1	33	847	6	0	
042706	12:41	16	expblock3	1	1	34	328	6	0	
042706	12:41	16	expblock3	1	1	35	682	8	0	
042706	12:41	16	expblock3	1	1	36	29672	3	0	
