date	time	subject	trialcode	trialnum	latency	response	
090607	11:06	807	JAPR17	1	29418	4	
090607	11:06	807	PR17 emerald	2	23135	tree	
090607	11:06	807	JAPR27	3	9181	10	
090607	11:06	807	PR27 wheat	4	10816	marriage	
090607	11:06	807	JAPR07	5	6959	10	
090607	11:06	807	PR07 bog	6	4962	music	
090607	11:06	807	JAPR23	7	19443	7	
090607	11:06	807	PR23 companion	8	3684	control	
090607	11:06	807	JAPR06	9	5268	9	
090607	11:06	807	PR06 beast	10	4091	movie	
090607	11:06	807	JAPR09	11	8301	10	
090607	11:06	807	PR09 album	12	4164	school	
090607	11:06	807	JAPR21	13	6095	4	
090607	11:06	807	PR21 innocence	14	3883	fact	
090607	11:06	807	JAPR01	15	4085	8	
090607	11:06	807	PR01 cash	16	2890	cash	
090607	11:06	807	JAPR11	17	6654	7	
090607	11:06	807	PR11 ounce	18	4643	window	
090607	11:06	807	JAPR25	19	8553	3	
090607	11:06	807	PR25 saliva	20	5282	saliva	
090607	11:06	807	JAPR30	21	2813	8	
090607	11:06	807	PR30 maiden	22	8180	people	
090607	11:06	807	JAPR03	23	3522	8	
090607	11:06	807	PR03 acre	24	8078	tree	
090607	11:06	807	JAPR13	25	6434	2	
090607	11:06	807	PR13 ambition	26	3656	ambition	
090607	11:06	807	JAPR04	27	4361	10	
090607	11:06	807	PR04 diaper	28	3895	diaper	
090607	11:06	807	JAUR53	1	2800	8	
090607	11:06	807	UR53 hell	2	2565	help	
090607	11:06	807	JAUR13	3	2921	10	
090607	11:06	807	UR13 almanac	4	10856	animal	
090607	11:06	807	JAHL07	5	4721	1	
090607	11:06	807	HL07 king	6	2859	dress	
090607	11:06	807	JALH05	7	4237	7	
090607	11:06	807	LH05 chain	8	2288	chair	
090607	11:06	807	JALH02	9	2747	10	
090607	11:06	807	LH02 harm	10	2036	harm	
090607	11:06	807	JAUR64	11	5281	8	
090607	11:06	807	UR64 fist	12	2086	first	
090607	11:06	807	JAUR32	13	5120	2	
090607	11:06	807	UR32 navigator	14	6698	navigator	
090607	11:06	807	JALH50	15	4848	6	
090607	11:06	807	LH50 measure	16	3244	measure	
090607	11:06	807	JALH27	17	3284	2	
090607	11:06	807	LH27 condition	18	2472	condition	
090607	11:06	807	JAHL17	19	4051	6	
090607	11:06	807	HL17 soap	20	2042	soap	
090607	11:06	807	JAUR74	21	3718	8	
090607	11:06	807	UR74 suitcase	22	3174	suitcase	
090607	11:06	807	JAHL36	23	3518	1	
090607	11:06	807	HL36 football	24	2485	football	
090607	11:06	807	JALH20	25	2730	9	
090607	11:06	807	LH20 violation	26	2955	violation	
090607	11:06	807	JALH54	27	2403	9	
090607	11:06	807	LH54 limit	28	2611	enter	
090607	11:06	807	JALH51	29	4473	7	
090607	11:06	807	LH51 exit	30	2000	exit	
090607	11:06	807	JAUR35	31	3318	10	
090607	11:06	807	UR35 cause	32	1940	cause	
090607	11:06	807	JALH19	33	3805	3	
090607	11:06	807	LH19 snob	34	1827	snob	
090607	11:06	807	JAHL51	35	2775	10	
090607	11:06	807	HL51 color	36	2287	color	
090607	11:06	807	JAHL47	37	2865	10	
090607	11:06	807	HL47 horse	38	3453	horse	
090607	11:06	807	JAUR45	39	3312	10	
090607	11:06	807	UR45 bridge	40	2977	carriage	
090607	11:06	807	JAUR69	41	2720	9	
090607	11:06	807	UR69 flashlight	42	3879	flashlight	
090607	11:06	807	JAUR76	43	3317	5	
090607	11:06	807	UR76 dignity	44	2863	dignity	
090607	11:06	807	JALH24	45	2308	10	
090607	11:06	807	LH24 feeling	46	2195	feeling	
090607	11:06	807	JAHL53	47	4694	6	
090607	11:06	807	HL53 fish	48	1784	fish	
090607	11:06	807	JAUR55	49	2110	10	
090607	11:06	807	UR55 bargain	50	2758	bargain	
090607	11:06	807	JAUR50	51	3207	10	
090607	11:06	807	UR50 crane	52	2272	crane	
090607	11:06	807	JAHL43	53	4370	7	
090607	11:06	807	HL43 money	54	1737	money	
090607	11:06	807	JALH11	55	3943	6	
090607	11:06	807	LH11 cancer	56	2108	cancer	
090607	11:06	807	JAUR77	57	7942	5	
090607	11:06	807	UR77 uncle	58	1755	uncle	
090607	11:06	807	JAUR27	59	2876	8	
090607	11:06	807	UR27 consequence	60	3643	consquence	
090607	11:06	807	JAUR68	61	2422	8	
090607	11:06	807	UR68 fatigue	62	3399	unique	
090607	11:06	807	JAUR22	63	4433	4	
090607	11:06	807	UR22 thesaurus	64	3857	treasure	
090607	11:06	807	JAUR07	65	4656	5	
