date	time	subject	trialcode	trialnum	latency	response	
090607	13:37	816	JSPR17	1	19410	5	
090607	13:37	816	PR17 emerald	2	14796	elm	
090607	13:37	816	JSPR27	3	10591	5	
090607	13:37	816	PR27 wheat	4	14253	wife	
090607	13:37	816	JSPR07	5	15271	7	
090607	13:37	816	PR07 bog	6	7016	blues	
090607	13:37	816	JSPR23	7	6087	5	
090607	13:37	816	PR23 companion	8	8364	communist	
090607	13:37	816	JSPR06	9	10334	6	
090607	13:37	816	PR06 beast	10	4872	beast	
090607	13:37	816	JSPR09	11	17012	8	
090607	13:37	816	PR09 album	12	3300	alarm	
090607	13:37	816	JSPR21	13	33312	5	
090607	13:37	816	PR21 innocence	14	3278	control	
090607	13:37	816	JSPR01	15	15151	4	
090607	13:37	816	PR01 cash	16	5316	cash	
090607	13:37	816	JSPR11	17	13765	7	
090607	13:37	816	PR11 ounce	18	7428	breeze	
090607	13:37	816	JSPR25	19	6857	6	
090607	13:37	816	PR25 saliva	20	4476	saltine	
090607	13:37	816	JSPR30	21	10343	5	
090607	13:37	816	PR30 maiden	22	8475	majority	
090607	13:37	816	JSPR03	23	6206	4	
090607	13:37	816	PR03 acre	24	5088	acorn	
090607	13:37	816	JSPR13	25	5538	3	
090607	13:37	816	PR13 ambition	26	5809	athelte	
090607	13:37	816	JSPR04	27	4070	6	
090607	13:37	816	PR04 diaper	28	4671	earring	
090607	13:37	816	JSPR28	29	42911	5	
090607	13:37	816	PR28 challenge	30	5193	challenge	
090607	13:37	816	JSUR42	1	6947	6	
090607	13:37	816	UR42 sergeant	2	4542	servant	
090607	13:37	816	JSUR52	3	9835	5	
090607	13:37	816	UR52 knight	4	3586	night	
090607	13:37	816	JSLH01	5	15958	8	
090607	13:37	816	LH01 brain	6	4699	brain	
090607	13:37	816	JSHL45	7	37234	7	
090607	13:37	816	HL45 words	8	8648	vocabulary	
090607	13:37	816	JSLH03	9	21487	10	
090607	13:37	816	LH03 yard	10	5769	yard	
090607	13:37	816	JSHL21	11	2868	7	
090607	13:37	816	HL21 empire	12	3320	empire	
090607	13:37	816	JSLH38	13	3482	7	
090607	13:37	816	LH38 paint	14	4025	winter	
090607	13:37	816	JSLH43	15	6245	5	
090607	13:37	816	LH43 noise	16	7994	scenery	
090607	13:37	816	JSLH37	17	8564	6	
