date	time	subject	trialcode	trialnum	latency	response	
091107	15:05	852	JSPR17	1	27608	5	
091107	15:05	852	PR17 emerald	2	18126	tree	
091107	15:05	852	JSPR27	3	13302	8	
091107	15:05	852	PR27 wheat	4	14415	children	
091107	15:05	852	JSPR07	5	9141	6	
091107	15:05	852	PR07 bog	6	17179	music	
091107	15:05	852	JSPR23	7	11629	8	
091107	15:05	852	PR23 companion	8	5660	companion	
091107	15:05	852	JSPR06	9	42839	2	
091107	15:05	852	PR06 beast	10	19072	finese	
091107	15:05	852	JSPR09	11	4269	4	
091107	15:05	852	PR09 album	12	11353	sound	
091107	15:05	852	JSPR21	13	8404	7	
091107	15:05	852	PR21 innocence	14	15117	truth	
091107	15:05	852	JSPR01	15	5840	2	
091107	15:05	852	PR01 cash	16	11792	peanuts	
091107	15:05	852	JSPR11	17	7264	7	
091107	15:05	852	PR11 ounce	18	7165	bounce	
091107	15:05	852	JSPR25	19	7358	4	
091107	15:05	852	PR25 saliva	20	14295	pepper	
091107	15:05	852	JSPR30	21	6668	3	
091107	15:05	852	PR30 maiden	22	18122	vote	
091107	15:05	852	JSPR03	23	3263	1	
091107	15:05	852	PR03 acre	24	8059	count	
091107	15:05	852	JSPR13	25	6671	9	
091107	15:05	852	PR13 ambition	26	7308	champion	
091107	15:05	852	JSPR04	27	6306	6	
091107	15:05	852	PR04 diaper	28	7784	control	
091107	15:05	852	JSPR28	29	8685	5	
091107	15:05	852	PR28 challenge	30	13415	count	
091107	15:05	852	JSUR42	1	3870	8	
091107	15:05	852	UR42 sergeant	2	8066	master	
091107	15:05	852	JSUR52	3	2640	5	
091107	15:05	852	UR52 knight	4	4671	knight	
091107	15:05	852	JSLH01	5	4772	8	
091107	15:05	852	LH01 brain	6	4582	brain	
091107	15:05	852	JSHL45	7	4179	6	
091107	15:05	852	HL45 words	8	7389	words	
091107	15:05	852	JSLH03	9	9243	4	
091107	15:05	852	LH03 yard	10	7284	compound	
091107	15:05	852	JSHL21	11	7333	1	
091107	15:05	852	HL21 empire	12	7416	counter	
091107	15:05	852	JSLH38	13	4115	8	
091107	15:05	852	LH38 paint	14	7531	painting	
091107	15:05	852	JSLH43	15	5494	5	
