date	time	subject	trialcode	trialnum	latency	response	
091107	09:53	835	JSPR17	1	21178	9	
091107	09:53	835	PR17 emerald	2	29348	oak	
091107	09:53	835	JSPR27	3	7698	8	
091107	09:53	835	PR27 wheat	4	10676	family	
091107	09:53	835	JSPR07	5	5849	9	
091107	09:53	835	PR07 bog	6	6516	music	
091107	09:53	835	JSPR23	7	6963	7	
091107	09:53	835	PR23 companion	8	4908	government	
091107	09:53	835	JSPR06	9	10798	5	
091107	09:53	835	PR06 beast	10	2866	disney	
091107	09:53	835	JSPR09	11	4718	7	
091107	09:53	835	PR09 album	12	3913	sound	
091107	09:53	835	JSPR21	13	7538	5	
091107	09:53	835	PR21 innocence	14	3732	data	
091107	09:53	835	JSPR01	15	13444	8	
091107	09:53	835	PR01 cash	16	4550	cash	
091107	09:53	835	JSPR11	17	7435	6	
091107	09:53	835	PR11 ounce	18	4175	seven	
091107	09:53	835	JSPR25	19	4448	8	
091107	09:53	835	PR25 saliva	20	8761	food	
091107	09:53	835	JSPR30	21	5357	5	
091107	09:53	835	PR30 maiden	22	5741	several	
091107	09:53	835	JSPR03	23	4938	9	
091107	09:53	835	PR03 acre	24	6173	tree	
091107	09:53	835	JSPR13	25	6260	3	
091107	09:53	835	PR13 ambition	26	6598	ambition	
091107	09:53	835	JSPR04	27	4058	7	
091107	09:53	835	PR04 diaper	28	9707	do	
091107	09:53	835	JSPR28	29	5746	8	
091107	09:53	835	PR28 challenge	30	4499	change	
091107	09:53	835	JSUR42	1	10859	8	
091107	09:53	835	UR42 sergeant	2	5187	serve	
091107	09:53	835	JSUR52	3	5069	7	
091107	09:53	835	UR52 knight	4	3663	knight	
091107	09:53	835	JSLH01	5	7753	9	
091107	09:53	835	LH01 brain	6	3677	brain	
091107	09:53	835	JSHL45	7	21788	10	
091107	09:53	835	HL45 words	8	3720	word	
091107	09:53	835	JSLH03	9	4839	9	
091107	09:53	835	LH03 yard	10	2645	yard	
091107	09:53	835	JSHL21	11	8870	5	
091107	09:53	835	HL21 empire	12	3558	empire	
091107	09:53	835	JSLH38	13	4181	7	
091107	09:53	835	LH38 paint	14	2672	paint	
091107	09:53	835	JSLH43	15	3972	7	
091107	09:53	835	LH43 noise	16	2684	noise	
091107	09:53	835	JSLH37	17	5433	7	
091107	09:53	835	LH37 pad	18	2034	pad	
091107	09:53	835	JSHL07	19	10053	6	
091107	09:53	835	HL07 king	20	5531	vioce	
091107	09:53	835	JSHL39	21	10227	3	
091107	09:53	835	HL39 book	22	1915	book	
091107	09:53	835	JSLH24	23	6831	8	
091107	09:53	835	LH24 feeling	24	2395	feel	
091107	09:53	835	JSHL42	25	3737	9	
091107	09:53	835	HL42 pie	26	4605	pie	
