date	time	subject	trialcode	trialnum	latency	response
102511	13:21	255	lost	1	12424	Found
102511	13:21	255	article	2	11263	Paper
102511	13:21	255	old	3	10695	grandma
102511	13:21	255	prac6	1	17847	9
102511	13:21	255	prac7	2	4065	8
102511	13:21	255	prac1	3	6399	9
102511	13:21	255	prac3	4	3150	7
102511	13:21	255	prac2	5	5330	4
102511	13:21	255	prac8	6	4628	3
102511	13:21	255	prac5	7	5035	3
102511	13:21	255	prac4	8	2473	10
102511	13:21	255	real28	1	4350	8
102511	13:21	255	real34	2	3369	7
102511	13:21	255	real1	3	3131	10
102511	13:21	255	real39	4	3048	4
102511	13:21	255	real69	5	3752	10
102511	13:21	255	real40	6	3355	1
102511	13:21	255	real19	7	2358	4
102511	13:21	255	real73	8	3402	8
102511	13:21	255	real71	9	1723	8
102511	13:21	255	real5	10	2817	9
102511	13:21	255	real89	11	3394	10
102511	13:21	255	real11	12	6420	9
102511	13:21	255	real24	13	8481	5
102511	13:21	255	real33	14	2866	3
102511	13:21	255	real32	15	3690	1
102511	13:21	255	real25	16	2895	3
102511	13:21	255	real36	17	3197	1
102511	13:21	255	real83	18	4799	4
102511	13:21	255	real17	19	2719	6
102511	13:21	255	real78	20	4988	1
102511	13:21	255	real18	21	3075	4
102511	13:21	255	real16	22	4034	6
102511	13:21	255	real66	23	3657	7
102511	13:21	255	real88	24	7752	2
102511	13:21	255	real7	25	1895	8
102511	13:21	255	real46	26	2438	7
102511	13:21	255	real56	27	1846	10
102511	13:21	255	real38	28	2079	7
102511	13:21	255	real64	29	4287	10
102511	13:21	255	real61	30	3491	7
102511	13:21	255	real26	31	3169	4
102511	13:21	255	real8	32	4603	1
102511	13:21	255	real50	33	1604	6
102511	13:21	255	real47	34	3166	9
102511	13:21	255	real44	35	2473	7
102511	13:21	255	real59	36	2528	3
102511	13:21	255	real6	37	1861	5
102511	13:21	255	real48	38	2374	8
102511	13:21	255	real29	39	10105	9
102511	13:21	255	real3	40	3024	3
102511	13:21	255	real93	41	2704	10
102511	13:21	255	real82	42	3006	6
102511	13:21	255	real85	43	3831	3
102511	13:21	255	real4	44	1327	7
102511	13:21	255	real87	45	1797	8
102511	13:21	255	real77	46	2320	5
102511	13:21	255	real62	47	2261	10
102511	13:21	255	real57	48	5573	3
102511	13:21	255	real86	49	3373	2
102511	13:21	255	real91	50	1479	6
102511	13:21	255	real54	51	3103	5
102511	13:21	255	real42	52	2828	4
102511	13:21	255	real14	53	3485	7
102511	13:21	255	real79	54	2363	3
102511	13:21	255	real84	55	4295	8
102511	13:21	255	real20	56	3379	10
102511	13:21	255	real53	57	3758	2
102511	13:21	255	real67	58	2672	8
102511	13:21	255	real65	59	8431	3
102511	13:21	255	real12	60	6266	10
102511	13:21	255	real76	61	2382	6
102511	13:21	255	real95	62	2705	10
102511	13:21	255	real90	63	2975	8
102511	13:21	255	real30	64	3281	6
102511	13:21	255	real80	65	1991	10
102511	13:21	255	real49	66	3066	9
102511	13:21	255	real41	67	1626	7
102511	13:21	255	real58	68	5355	10
102511	13:21	255	real68	69	2252	9
102511	13:21	255	real31	70	3092	2
102511	13:21	255	real15	71	3682	2
102511	13:21	255	real51	72	3672	6
102511	13:21	255	real94	73	3318	10
102511	13:21	255	real60	74	3227	6
102511	13:21	255	real43	75	8643	8
102511	13:21	255	real10	76	4709	2
102511	13:21	255	real74	77	3136	10
102511	13:21	255	real13	78	3100	7
102511	13:21	255	real52	79	3386	4
102511	13:21	255	real35	80	2755	9
102511	13:21	255	real45	81	2239	6
102511	13:21	255	real63	82	5383	9
102511	13:21	255	real9	83	2992	9
102511	13:21	255	real72	84	3065	10
102511	13:21	255	real21	85	1929	8
102511	13:21	255	real22	86	3518	4
102511	13:21	255	real81	87	1595	7
102511	13:21	255	real96	88	4942	2
102511	13:21	255	real75	89	6240	10
102511	13:21	255	real55	90	2325	8
102511	13:21	255	real37	91	2722	9
102511	13:21	255	real70	92	3959	3
102511	13:21	255	real23	93	2953	4
102511	13:21	255	real2	94	2668	7
102511	13:21	255	real92	95	2843	8
102511	13:21	255	real27	96	3099	7
102511	13:21	255	followup1	1	32616	2
102511	13:21	255	followup2	2	17836	2
102511	13:21	255	followup4	3	10630	4
102511	13:21	255	followup3	4	21070	2
