date	time	subject	trialcode	trialnum	latency	response
091511	12:25	205	article	1	8246	magazine
091511	12:25	205	lost	2	4282	found
091511	12:25	205	old	3	2640	young
091511	12:25	205	prac5	1	19408	5
091511	12:25	205	prac4	2	9553	2
091511	12:25	205	prac2	3	8470	1
091511	12:25	205	prac6	4	13976	7
091511	12:25	205	prac8	5	4064	8
091511	12:25	205	prac7	6	4838	9
091511	12:25	205	prac3	7	10900	3
091511	12:25	205	prac1	8	3642	9
091511	12:25	205	real43	1	7446	6
091511	12:25	205	real64	2	4145	6
091511	12:25	205	real92	3	3428	9
091511	12:25	205	real26	4	5556	2
091511	12:25	205	real72	5	4645	8
091511	12:25	205	real15	6	5931	2
091511	12:25	205	real44	7	6061	2
091511	12:25	205	real62	8	4745	9
091511	12:25	205	real14	9	2939	9
091511	12:25	205	real30	10	2703	8
091511	12:25	205	real16	11	6036	6
091511	12:25	205	real85	12	7906	2
091511	12:25	205	real9	13	3523	9
091511	12:25	205	real50	14	2207	9
091511	12:25	205	real75	15	11873	10
091511	12:25	205	real25	16	6111	1
091511	12:25	205	real21	17	4249	10
091511	12:25	205	real74	18	3576	10
091511	12:25	205	real39	19	5410	4
091511	12:25	205	real4	20	2601	9
091511	12:25	205	real68	21	4227	9
091511	12:25	205	real55	22	4786	10
091511	12:25	205	real22	23	6307	6
091511	12:25	205	real87	24	3205	10
091511	12:25	205	real10	25	4950	2
091511	12:25	205	real57	26	5512	8
091511	12:25	205	real86	27	4642	4
091511	12:25	205	real77	28	4376	10
091511	12:25	205	real8	29	6050	3
091511	12:25	205	real18	30	5190	8
091511	12:25	205	real20	31	6334	8
091511	12:25	205	real11	32	8479	3
091511	12:25	205	real34	33	3040	9
091511	12:25	205	real91	34	3056	1
091511	12:25	205	real32	35	2703	5
091511	12:25	205	real19	36	2605	9
091511	12:25	205	real83	37	3422	4
091511	12:25	205	real7	38	5918	6
091511	12:25	205	real70	39	7313	8
091511	12:25	205	real45	40	3722	8
091511	12:25	205	real73	41	1893	9
091511	12:25	205	real38	42	3892	10
091511	12:25	205	real94	43	3505	7
091511	12:25	205	real36	44	3670	4
091511	12:25	205	real95	45	3748	8
091511	12:25	205	real65	46	7503	3
091511	12:25	205	real2	47	6040	4
091511	12:25	205	real17	48	2573	9
091511	12:25	205	real6	49	3008	10
091511	12:25	205	real1	50	5729	7
091511	12:25	205	real61	51	3963	10
091511	12:25	205	real79	52	2645	6
091511	12:25	205	real24	53	3286	9
091511	12:25	205	real60	54	4108	10
091511	12:25	205	real46	55	3432	10
091511	12:25	205	real54	56	4712	5
091511	12:25	205	real35	57	3748	8
091511	12:25	205	real47	58	5527	7
091511	12:25	205	real49	59	7777	8
091511	12:25	205	real78	60	7590	5
091511	12:25	205	real12	61	3628	8
091511	12:25	205	real41	62	2652	9
091511	12:25	205	real67	63	2308	9
091511	12:25	205	real31	64	2858	3
091511	12:25	205	real58	65	2681	7
091511	12:25	205	real76	66	2464	9
091511	12:25	205	real63	67	3096	7
091511	12:25	205	real81	68	4565	10
091511	12:25	205	real29	69	2943	9
091511	12:25	205	real53	70	4899	2
091511	12:25	205	real82	71	4263	1
091511	12:25	205	real23	72	4581	8
091511	12:25	205	real5	73	3318	10
091511	12:25	205	real66	74	4219	4
091511	12:25	205	real28	75	3915	9
091511	12:25	205	real88	76	5199	7
091511	12:25	205	real89	77	4839	9
091511	12:25	205	real96	78	7117	6
091511	12:25	205	real71	79	2686	9
091511	12:25	205	real52	80	5092	3
091511	12:25	205	real69	81	4064	9
091511	12:25	205	real84	82	5678	7
091511	12:25	205	real90	83	5034	4
091511	12:25	205	real51	84	8680	7
091511	12:25	205	real59	85	5265	8
091511	12:25	205	real80	86	2950	9
091511	12:25	205	real42	87	4698	3
091511	12:25	205	real48	88	3110	7
091511	12:25	205	real27	89	3691	2
091511	12:25	205	real33	90	4592	7
091511	12:25	205	real13	91	5800	7
091511	12:25	205	real93	92	3728	8
091511	12:25	205	real56	93	5555	10
091511	12:25	205	real40	94	4020	7
091511	12:25	205	real3	95	4755	2
091511	12:25	205	real37	96	2189	9
091511	12:25	205	followup2	1	49684	1
091511	12:25	205	followup3	2	20381	2
091511	12:25	205	followup1	3	14983	3
091511	12:25	205	followup4	4	11261	4
