date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
041307	08:52	308	practice1	1	1	practice1	17926	8	0	
041307	08:52	308	practice2	1	1	practice2	5259	3	0	
041307	08:52	308	practice3	1	1	practice3	9268	2	0	
041307	08:52	308	expblock1	1	1	1	23833	5	0	
041307	08:52	308	expblock1	1	1	2	28982	1	0	
041307	08:52	308	expblock1	1	1	3	11082	7	0	
041307	08:52	308	expblock1	1	1	4	27385	4	0	
041307	08:52	308	expblock1	1	1	5	30927	3	0	
041307	08:52	308	expblock1	1	1	6	21425	1	0	
041307	08:52	308	expblock1	1	1	7	33146	6	0	
041307	08:52	308	expblock1	1	1	8	17498	3	0	
041307	08:52	308	expblock1	1	1	9	9330	8	0	
041307	08:52	308	expblock1	1	1	10	28563	1	0	
041307	08:52	308	expblock1	1	1	11	30492	2	0	
041307	08:52	308	expblock1	1	1	12	46608	5	0	
041307	08:52	308	expblock1	1	1	13	23051	2	0	
041307	08:52	308	expblock1	1	1	14	51290	1	0	
041307	08:52	308	expblock1	1	1	15	23343	2	0	
041307	08:52	308	expblock1	1	1	16	14664	1	0	
041307	08:52	308	expblock1	1	1	17	7743	6	0	
041307	08:52	308	expblock1	1	1	18	17898	1	0	
041307	08:52	308	expblock1	1	1	19	44705	4	0	
041307	08:52	308	expblock1	1	1	20	21246	2	0	
041307	08:52	308	expblock1	1	1	21	19749	8	0	
041307	08:52	308	expblock1	1	1	22	19280	8	0	
041307	08:52	308	expblock1	1	1	23	32146	8	0	
041307	08:52	308	expblock1	1	1	24	26154	5	0	
041307	08:52	308	expblock1	1	1	25	27607	7	0	
041307	08:52	308	expblock1	1	1	26	65839	6	0	
041307	08:52	308	expblock1	1	1	27	36706	5	0	
041307	08:52	308	expblock1	1	1	28	38827	5	0	
041307	08:52	308	expblock1	1	1	29	45645	3	0	
041307	08:52	308	expblock1	1	1	30	35183	1	0	
041307	08:52	308	expblock1	1	1	31	33264	5	0	
041307	08:52	308	expblock1	1	1	32	42712	1	0	
041307	08:52	308	expblock1	1	1	33	19239	5	0	
041307	08:52	308	expblock1	1	1	34	38794	3	0	
041307	08:52	308	expblock1	1	1	35	39511	4	0	
041307	08:52	308	expblock1	1	1	36	29129	4	0	
