date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
032807	13:55	270	practice1	1	1	practice1	9781	8	0	
032807	13:55	270	practice2	1	1	practice2	4085	3	0	
032807	13:55	270	practice3	1	1	practice3	16689	2	0	
032807	13:55	270	expblock1	1	1	1	18244	5	0	
032807	13:55	270	expblock1	1	1	2	14441	1	0	
032807	13:55	270	expblock1	1	1	3	10226	7	0	
032807	13:55	270	expblock1	1	1	4	32639	4	0	
032807	13:55	270	expblock1	1	1	5	12946	3	0	
032807	13:55	270	expblock1	1	1	6	13911	1	0	
032807	13:55	270	expblock1	1	1	7	22184	6	0	
032807	13:55	270	expblock1	1	1	8	18929	1	0	
032807	13:55	270	expblock1	1	1	9	35430	8	0	
032807	13:55	270	expblock1	1	1	10	30887	1	0	
032807	13:55	270	expblock1	1	1	11	19289	5	0	
032807	13:55	270	expblock1	1	1	12	11927	6	0	
032807	13:55	270	expblock1	1	1	13	16233	2	0	
032807	13:55	270	expblock1	1	1	14	37155	1	0	
032807	13:55	270	expblock1	1	1	15	27671	2	0	
032807	13:55	270	expblock1	1	1	16	42773	4	0	
032807	13:55	270	expblock1	1	1	17	9783	6	0	
032807	13:55	270	expblock1	1	1	18	15843	7	0	
032807	13:55	270	expblock1	1	1	19	18855	5	0	
032807	13:55	270	expblock1	1	1	20	22087	2	0	
032807	13:55	270	expblock1	1	1	21	25621	1	0	
032807	13:55	270	expblock1	1	1	22	22800	7	0	
032807	13:55	270	expblock1	1	1	23	59094	1	0	
032807	13:55	270	expblock1	1	1	24	79152	8	0	
032807	13:55	270	expblock1	1	1	25	40887	7	0	
032807	13:55	270	expblock1	1	1	26	77135	3	0	
032807	13:55	270	expblock1	1	1	27	22993	5	0	
032807	13:55	270	expblock1	1	1	28	54700	4	0	
032807	13:55	270	expblock1	1	1	29	34861	4	0	
032807	13:55	270	expblock1	1	1	30	50589	5	0	
032807	13:55	270	expblock1	1	1	31	37255	5	0	
032807	13:55	270	expblock1	1	1	32	39398	2	0	
032807	13:55	270	expblock1	1	1	33	66163	5	0	
032807	13:55	270	expblock1	1	1	34	41437	4	0	
032807	13:55	270	expblock1	1	1	35	38035	3	0	
032807	13:55	270	expblock1	1	1	36	50071	5	0	
