date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
041207	15:47	305	practice1	1	1	practice1	8204	8	0	
041207	15:47	305	practice2	1	1	practice2	6935	3	0	
041207	15:47	305	practice3	1	1	practice3	4532	2	0	
041207	15:47	305	expblock1	1	1	1	19924	5	0	
041207	15:47	305	expblock1	1	1	2	18865	1	0	
041207	15:47	305	expblock1	1	1	3	9929	7	0	
041207	15:47	305	expblock1	1	1	4	36443	7	0	
041207	15:47	305	expblock1	1	1	5	12471	3	0	
041207	15:47	305	expblock1	1	1	6	7752	1	0	
041207	15:47	305	expblock1	1	1	7	13934	6	0	
041207	15:47	305	expblock1	1	1	8	15425	1	0	
041207	15:47	305	expblock1	1	1	9	5360	8	0	
041207	15:47	305	expblock1	1	1	10	14581	4	0	
041207	15:47	305	expblock1	1	1	11	11028	5	0	
041207	15:47	305	expblock1	1	1	12	21184	6	0	
041207	15:47	305	expblock1	1	1	13	19393	5	0	
041207	15:47	305	expblock1	1	1	14	14772	1	0	
041207	15:47	305	expblock1	1	1	15	10288	8	0	
041207	15:47	305	expblock1	1	1	16	15154	3	0	
041207	15:47	305	expblock1	1	1	17	13035	6	0	
041207	15:47	305	expblock1	1	1	18	13804	7	0	
041207	15:47	305	expblock1	1	1	19	11487	3	0	
041207	15:47	305	expblock1	1	1	20	15777	4	0	
041207	15:47	305	expblock1	1	1	21	17312	4	0	
041207	15:47	305	expblock1	1	1	22	22842	5	0	
041207	15:47	305	expblock1	1	1	23	16721	3	0	
041207	15:47	305	expblock1	1	1	24	43749	2	0	
041207	15:47	305	expblock1	1	1	25	22449	4	0	
041207	15:47	305	expblock1	1	1	26	26832	2	0	
041207	15:47	305	expblock1	1	1	27	22966	7	0	
041207	15:47	305	expblock1	1	1	28	16389	5	0	
041207	15:47	305	expblock1	1	1	29	14839	7	0	
041207	15:47	305	expblock1	1	1	30	20792	5	0	
041207	15:47	305	expblock1	1	1	31	33115	3	0	
041207	15:47	305	expblock1	1	1	32	28309	1	0	
041207	15:47	305	expblock1	1	1	33	38227	5	0	
041207	15:47	305	expblock1	1	1	34	38229	5	0	
041207	15:47	305	expblock1	1	1	35	25304	4	0	
041207	15:47	305	expblock1	1	1	36	22194	1	0	
