date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
021207	14:00	236	practice1	1	1	practice1	5726	8	0	
021207	14:00	236	practice2	1	1	practice2	4844	3	0	
021207	14:00	236	practice3	1	1	practice3	21626	2	0	
021207	14:00	236	expblock1	1	1	1	35047	5	0	
021207	14:00	236	expblock1	1	1	2	11155	1	0	
021207	14:00	236	expblock1	1	1	3	7683	7	0	
021207	14:00	236	expblock1	1	1	4	14953	4	0	
021207	14:00	236	expblock1	1	1	5	20306	3	0	
021207	14:00	236	expblock1	1	1	6	7531	1	0	
021207	14:00	236	expblock1	1	1	7	26051	6	0	
021207	14:00	236	expblock1	1	1	8	36654	1	0	
021207	14:00	236	expblock1	1	1	9	52836	3	0	
021207	14:00	236	expblock1	1	1	10	35303	4	0	
021207	14:00	236	expblock1	1	1	11	22904	5	0	
021207	14:00	236	expblock1	1	1	12	6874	6	0	
021207	14:00	236	expblock1	1	1	13	20383	2	0	
021207	14:00	236	expblock1	1	1	14	45512	1	0	
021207	14:00	236	expblock1	1	1	15	27815	2	0	
021207	14:00	236	expblock1	1	1	16	54762	4	0	
021207	14:00	236	expblock1	1	1	17	9753	6	0	
021207	14:00	236	expblock1	1	1	18	39047	7	0	
021207	14:00	236	expblock1	1	1	19	10984	3	0	
021207	14:00	236	expblock1	1	1	20	53228	2	0	
021207	14:00	236	expblock1	1	1	21	60318	4	0	
021207	14:00	236	expblock1	1	1	22	67318	7	0	
021207	14:00	236	expblock1	1	1	23	61216	5	0	
021207	14:00	236	expblock1	1	1	24	42587	1	0	
021207	14:00	236	expblock1	1	1	25	29423	2	0	
021207	14:00	236	expblock1	1	1	26	94069	5	0	
021207	14:00	236	expblock1	1	1	27	59810	2	0	
021207	14:00	236	expblock1	1	1	28	94497	5	0	
021207	14:00	236	expblock1	1	1	29	80075	8	0	
021207	14:00	236	expblock1	1	1	30	35660	7	0	
021207	14:00	236	expblock1	1	1	31	58601	8	0	
021207	14:00	236	expblock1	1	1	32	64576	7	0	
021207	14:00	236	expblock1	1	1	33	36293	8	0	
021207	14:00	236	expblock1	1	1	34	57371	3	0	
021207	14:00	236	expblock1	1	1	35	19389	3	0	
021207	14:00	236	expblock1	1	1	36	45040	4	0	
