date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
021207	08:05	233	practice1	1	1	practice1	12264	8	0	
021207	08:05	233	practice2	1	1	practice2	5284	3	0	
021207	08:05	233	practice3	1	1	practice3	9277	2	0	
021207	08:05	233	expblock1	1	1	1	13916	5	0	
021207	08:05	233	expblock1	1	1	2	24116	1	0	
021207	08:05	233	expblock1	1	1	3	11417	7	0	
021207	08:05	233	expblock1	1	1	4	47198	4	0	
021207	08:05	233	expblock1	1	1	5	9718	3	0	
021207	08:05	233	expblock1	1	1	6	11838	1	0	
021207	08:05	233	expblock1	1	1	7	19173	2	0	
021207	08:05	233	expblock1	1	1	8	14846	1	0	
021207	08:05	233	expblock1	1	1	9	19961	8	0	
021207	08:05	233	expblock1	1	1	10	8087	4	0	
021207	08:05	233	expblock1	1	1	11	30216	5	0	
021207	08:05	233	expblock1	1	1	12	13797	6	0	
021207	08:05	233	expblock1	1	1	13	38325	5	0	
021207	08:05	233	expblock1	1	1	14	18994	4	0	
021207	08:05	233	expblock1	1	1	15	45107	2	0	
021207	08:05	233	expblock1	1	1	16	73176	4	0	
021207	08:05	233	expblock1	1	1	17	9249	6	0	
021207	08:05	233	expblock1	1	1	18	34906	7	0	
021207	08:05	233	expblock1	1	1	19	59202	5	0	
021207	08:05	233	expblock1	1	1	20	19562	2	0	
021207	08:05	233	expblock1	1	1	21	40063	8	0	
021207	08:05	233	expblock1	1	1	22	78129	8	0	
021207	08:05	233	expblock1	1	1	23	60115	5	0	
021207	08:05	233	expblock1	1	1	24	34361	8	0	
021207	08:05	233	expblock1	1	1	25	49596	7	0	
021207	08:05	233	expblock1	1	1	26	76036	8	0	
021207	08:05	233	expblock1	1	1	27	127937	8	0	
021207	08:05	233	expblock1	1	1	28	200265	5	0	
021207	08:05	233	expblock1	1	1	29	51665	6	0	
021207	08:05	233	expblock1	1	1	30	112791	5	0	
021207	08:05	233	expblock1	1	1	31	69350	4	0	
021207	08:05	233	expblock1	1	1	32	56543	0	1	
