date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
040407	15:57	285	practice1	1	1	practice1	24726	8	0	
040407	15:57	285	practice2	1	1	practice2	4689	3	0	
040407	15:57	285	practice3	1	1	practice3	14155	2	0	
040407	15:57	285	expblock1	1	1	1	43115	5	0	
040407	15:57	285	expblock1	1	1	2	21682	1	0	
040407	15:57	285	expblock1	1	1	3	35232	7	0	
040407	15:57	285	expblock1	1	1	4	38721	4	0	
040407	15:57	285	expblock1	1	1	5	27966	3	0	
040407	15:57	285	expblock1	1	1	6	15615	1	0	
040407	15:57	285	expblock1	1	1	7	33181	2	0	
040407	15:57	285	expblock1	1	1	8	43461	1	0	
040407	15:57	285	expblock1	1	1	9	23201	8	0	
040407	15:57	285	expblock1	1	1	10	16897	4	0	
040407	15:57	285	expblock1	1	1	11	25008	5	0	
040407	15:57	285	expblock1	1	1	12	13287	6	0	
040407	15:57	285	expblock1	1	1	13	38034	2	0	
040407	15:57	285	expblock1	1	1	14	26655	1	0	
040407	15:57	285	expblock1	1	1	15	33866	2	0	
040407	15:57	285	expblock1	1	1	16	29546	4	0	
040407	15:57	285	expblock1	1	1	17	11593	6	0	
040407	15:57	285	expblock1	1	1	18	20089	7	0	
040407	15:57	285	expblock1	1	1	19	32254	3	0	
040407	15:57	285	expblock1	1	1	20	28212	8	0	
040407	15:57	285	expblock1	1	1	21	61590	8	0	
040407	15:57	285	expblock1	1	1	22	119419	5	0	
040407	15:57	285	expblock1	1	1	23	126457	5	0	
040407	15:57	285	expblock1	1	1	24	62203	3	0	
040407	15:57	285	expblock1	1	1	25	42580	7	0	
040407	15:57	285	expblock1	1	1	26	82647	5	0	
040407	15:57	285	expblock1	1	1	27	95666	4	0	
040407	15:57	285	expblock1	1	1	28	63568	5	0	
040407	15:57	285	expblock1	1	1	29	80624	7	0	
040407	15:57	285	expblock1	1	1	30	64925	5	0	
040407	15:57	285	expblock1	1	1	31	53423	3	0	
040407	15:57	285	expblock1	1	1	32	74375	8	0	
040407	15:57	285	expblock1	1	1	33	86414	3	0	
040407	15:57	285	expblock1	1	1	34	61726	3	0	
040407	15:57	285	expblock1	1	1	35	63614	1	0	
040407	15:57	285	expblock1	1	1	36	43858	8	0	
