date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
033007	08:06	277	practice1	1	1	practice1	14152	8	0	
033007	08:06	277	practice2	1	1	practice2	6424	3	0	
033007	08:06	277	practice3	1	1	practice3	11915	2	0	
033007	08:06	277	expblock1	1	1	1	37901	5	0	
033007	08:06	277	expblock1	1	1	2	13879	1	0	
033007	08:06	277	expblock1	1	1	3	12896	7	0	
033007	08:06	277	expblock1	1	1	4	15941	4	0	
033007	08:06	277	expblock1	1	1	5	42996	3	0	
033007	08:06	277	expblock1	1	1	6	9507	1	0	
033007	08:06	277	expblock1	1	1	7	15735	6	0	
033007	08:06	277	expblock1	1	1	8	11406	1	0	
033007	08:06	277	expblock1	1	1	9	12329	8	0	
033007	08:06	277	expblock1	1	1	10	18835	4	0	
033007	08:06	277	expblock1	1	1	11	12862	5	0	
033007	08:06	277	expblock1	1	1	12	13988	6	0	
033007	08:06	277	expblock1	1	1	13	21978	5	0	
033007	08:06	277	expblock1	1	1	14	12915	1	0	
033007	08:06	277	expblock1	1	1	15	25851	2	0	
033007	08:06	277	expblock1	1	1	16	74941	4	0	
033007	08:06	277	expblock1	1	1	17	29272	6	0	
033007	08:06	277	expblock1	1	1	18	45638	7	0	
033007	08:06	277	expblock1	1	1	19	19151	3	0	
033007	08:06	277	expblock1	1	1	20	16681	8	0	
033007	08:06	277	expblock1	1	1	21	46709	1	0	
033007	08:06	277	expblock1	1	1	22	16550	7	0	
033007	08:06	277	expblock1	1	1	23	32935	6	0	
033007	08:06	277	expblock1	1	1	24	68404	1	0	
033007	08:06	277	expblock1	1	1	25	23807	4	0	
033007	08:06	277	expblock1	1	1	26	30727	6	0	
033007	08:06	277	expblock1	1	1	27	40384	7	0	
033007	08:06	277	expblock1	1	1	28	67226	4	0	
033007	08:06	277	expblock1	1	1	29	46587	6	0	
033007	08:06	277	expblock1	1	1	30	100175	5	0	
033007	08:06	277	expblock1	1	1	31	62340	4	0	
033007	08:06	277	expblock1	1	1	32	33312	4	0	
033007	08:06	277	expblock1	1	1	33	95166	5	0	
033007	08:06	277	expblock1	1	1	34	27872	6	0	
033007	08:06	277	expblock1	1	1	35	27174	3	0	
033007	08:06	277	expblock1	1	1	36	51072	5	0	
