date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
022107	09:57	241	practice1	1	1	practice1	18835	8	0	
022107	09:57	241	practice2	1	1	practice2	11157	3	0	
022107	09:57	241	practice3	1	1	practice3	17570	2	0	
022107	09:57	241	expblock1	1	1	1	40452	1	0	
022107	09:57	241	expblock1	1	1	2	31933	1	0	
022107	09:57	241	expblock1	1	1	3	18626	7	0	
022107	09:57	241	expblock1	1	1	4	66713	4	0	
022107	09:57	241	expblock1	1	1	5	32729	3	0	
022107	09:57	241	expblock1	1	1	6	18623	1	0	
022107	09:57	241	expblock1	1	1	7	31878	6	0	
022107	09:57	241	expblock1	1	1	8	115039	1	0	
022107	09:57	241	expblock1	1	1	9	12336	8	0	
022107	09:57	241	expblock1	1	1	10	18198	4	0	
022107	09:57	241	expblock1	1	1	11	38848	5	0	
022107	09:57	241	expblock1	1	1	12	46679	6	0	
022107	09:57	241	expblock1	1	1	13	100662	2	0	
022107	09:57	241	expblock1	1	1	14	39854	1	0	
022107	09:57	241	expblock1	1	1	15	44022	2	0	
022107	09:57	241	expblock1	1	1	16	72834	5	0	
022107	09:57	241	expblock1	1	1	17	30703	6	0	
022107	09:57	241	expblock1	1	1	18	19239	7	0	
022107	09:57	241	expblock1	1	1	19	27825	3	0	
022107	09:57	241	expblock1	1	1	20	52767	8	0	
022107	09:57	241	expblock1	1	1	21	41172	8	0	
022107	09:57	241	expblock1	1	1	22	102371	7	0	
022107	09:57	241	expblock1	1	1	23	123912	5	0	
022107	09:57	241	expblock1	1	1	24	46996	3	0	
022107	09:57	241	expblock1	1	1	25	45252	7	0	
022107	09:57	241	expblock1	1	1	26	112765	8	0	
022107	09:57	241	expblock1	1	1	27	49567	7	0	
022107	09:57	241	expblock1	1	1	28	805	0	1	
