date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
040407	09:58	280	practice1	1	1	practice1	15875	8	0	
040407	09:58	280	practice2	1	1	practice2	5193	3	0	
040407	09:58	280	practice3	1	1	practice3	20687	2	0	
040407	09:58	280	expblock1	1	1	1	22708	5	0	
040407	09:58	280	expblock1	1	1	2	37199	1	0	
040407	09:58	280	expblock1	1	1	3	49403	7	0	
040407	09:58	280	expblock1	1	1	4	42663	4	0	
040407	09:58	280	expblock1	1	1	5	19635	3	0	
040407	09:58	280	expblock1	1	1	6	24126	1	0	
040407	09:58	280	expblock1	1	1	7	85956	6	0	
040407	09:58	280	expblock1	1	1	8	44695	1	0	
040407	09:58	280	expblock1	1	1	9	55520	1	0	
040407	09:58	280	expblock1	1	1	10	39950	4	0	
040407	09:58	280	expblock1	1	1	11	62593	1	0	
040407	09:58	280	expblock1	1	1	12	30263	6	0	
040407	09:58	280	expblock1	1	1	13	32054	7	0	
040407	09:58	280	expblock1	1	1	14	72114	7	0	
040407	09:58	280	expblock1	1	1	15	56879	2	0	
040407	09:58	280	expblock1	1	1	16	91989	4	0	
040407	09:58	280	expblock1	1	1	17	54913	4	0	
040407	09:58	280	expblock1	1	1	18	65300	1	0	
040407	09:58	280	expblock1	1	1	19	64784	8	0	
040407	09:58	280	expblock1	1	1	20	50072	2	0	
040407	09:58	280	expblock1	1	1	21	117815	4	0	
040407	09:58	280	expblock1	1	1	22	83838	4	0	
040407	09:58	280	expblock1	1	1	23	50391	8	0	
040407	09:58	280	expblock1	1	1	24	28001	8	0	
040407	09:58	280	expblock1	1	1	25	48497	6	0	
040407	09:58	280	expblock1	1	1	26	43520	0	1	
