date	time	subject	trialcode	trialnum	latency	response	
090607	13:21	815	JSseePR17	1	500	0	
090607	13:21	815	PR17 emerald	2	3703	elm	
090607	13:21	815	JSPR17	3	28881	5	
090607	13:21	815	JSseePR27	4	500	0	
090607	13:21	815	PR27 wheat	5	5846	wife	
090607	13:21	815	JSPR27	6	7249	10	
090607	13:21	815	JSseePR07	7	500	0	
090607	13:21	815	PR07 bog	8	2672	blog	
090607	13:21	815	JSPR07	9	6831	6	
090607	13:21	815	JSseePR23	10	500	0	
090607	13:21	815	PR23 companion	11	2799	explain	
090607	13:21	815	JSPR23	12	7973	10	
090607	13:21	815	JSseePR06	13	500	0	
090607	13:21	815	PR06 beast	14	2181	beat	
090607	13:21	815	JSPR06	15	5906	4	
090607	13:21	815	JSseePR09	16	500	0	
090607	13:21	815	PR09 album	17	4486	album	
090607	13:21	815	JSPR09	18	3776	5	
090607	13:21	815	JSseePR21	19	500	0	
090607	13:21	815	PR21 innocence	20	4700	innocence	
090607	13:21	815	JSPR21	21	6679	6	
090607	13:21	815	JSseePR01	22	500	0	
090607	13:21	815	PR01 cash	23	2512	cash	
090607	13:21	815	JSPR01	24	4490	8	
090607	13:21	815	JSseePR11	25	500	0	
090607	13:21	815	PR11 ounce	26	3066	once	
090607	13:21	815	JSPR11	27	6129	5	
090607	13:21	815	JSseePR25	28	500	0	
090607	13:21	815	PR25 saliva	29	2471	saliva	
090607	13:21	815	JSPR25	30	3095	6	
090607	13:21	815	JSseePR30	31	500	0	
090607	13:21	815	PR30 maiden	32	2549	made	
090607	13:21	815	JSPR30	33	4619	4	
090607	13:21	815	JSseePR03	34	500	0	
090607	13:21	815	PR03 acre	35	2190	acre	
090607	13:21	815	JSPR03	36	6100	6	
090607	13:21	815	JSseePR13	37	500	0	
090607	13:21	815	PR13 ambition	38	2824	ambition	
090607	13:21	815	JSPR13	39	4471	2	
090607	13:21	815	JSseePR04	40	500	0	
090607	13:21	815	PR04 diaper	41	2371	diaper	
090607	13:21	815	JSPR04	42	4238	5	
090607	13:21	815	JSseePR28	43	500	0	
090607	13:21	815	PR28 challenge	44	2540	control	
090607	13:21	815	JSPR28	45	2942	6	
090607	13:21	815	JSseeUR42	1	500	0	
090607	13:21	815	UR42 sergeant	2	2462	sergeant	
090607	13:21	815	JSUR42	3	3626	7	
090607	13:21	815	JSseeUR52	4	500	0	
090607	13:21	815	UR52 knight	5	4588	not	
090607	13:21	815	JSUR52	6	2287	8	
090607	13:21	815	JSseeLH01	7	500	0	
090607	13:21	815	LH01 brain	8	1918	brain	
090607	13:21	815	JSLH01	9	4232	6	
090607	13:21	815	JSseeHL45	10	500	0	
090607	13:21	815	HL45 words	11	2271	words	
090607	13:21	815	JSHL45	12	3182	5	
090607	13:21	815	JSseeLH03	13	500	0	
090607	13:21	815	LH03 yard	14	1921	yard	
090607	13:21	815	JSLH03	15	8957	4	
090607	13:21	815	JSseeHL21	16	500	0	
090607	13:21	815	HL21 empire	17	1902	empire	
090607	13:21	815	JSHL21	18	2322	7	
090607	13:21	815	JSseeLH38	19	500	0	
090607	13:21	815	LH38 paint	20	2174	rain	
090607	13:21	815	JSLH38	21	2419	5	
090607	13:21	815	JSseeLH43	22	500	0	
090607	13:21	815	LH43 noise	23	3505	noise	
090607	13:21	815	JSLH43	24	6056	4	
090607	13:21	815	JSseeLH37	25	500	0	
090607	13:21	815	LH37 pad	26	4191	bed	
090607	13:21	815	JSLH37	27	4550	3	
090607	13:21	815	JSseeHL07	28	500	0	
090607	13:21	815	HL07 king	29	1688	king	
090607	13:21	815	JSHL07	30	5202	4	
090607	13:21	815	JSseeHL39	31	500	0	
090607	13:21	815	HL39 book	32	1341	book	
090607	13:21	815	JSHL39	33	3950	5	
090607	13:21	815	JSseeLH24	34	500	0	
090607	13:21	815	LH24 feeling	35	2511	feeling	
090607	13:21	815	JSLH24	36	3588	6	
090607	13:21	815	JSseeHL42	37	500	0	
090607	13:21	815	HL42 pie	38	1324	pie	
090607	13:21	815	JSHL42	39	8401	5	
090607	13:21	815	JSseeUR30	40	500	0	
090607	13:21	815	UR30 lover	41	2444	love	
090607	13:21	815	JSUR30	42	4570	4	
090607	13:21	815	JSseeUR95	43	500	0	
090607	13:21	815	UR95 fool	44	3277	fool	
090607	13:21	815	JSUR95	45	5377	8	
090607	13:21	815	JSseeLH20	46	500	0	
090607	13:21	815	LH20 violation	47	4713	violation	
090607	13:21	815	JSLH20	48	3861	7	
090607	13:21	815	JSseeUR96	49	500	0	
090607	13:21	815	UR96 dessert	50	2247	desire	
090607	13:21	815	JSUR96	51	4949	7	
090607	13:21	815	JSseeUR66	52	500	0	
090607	13:21	815	UR66 chief	53	5756	chief	
090607	13:21	815	JSUR66	54	13865	3	
090607	13:21	815	JSseeHL17	55	500	0	
090607	13:21	815	HL17 soap	56	1515	soap	
090607	13:21	815	JSHL17	57	6412	7	
090607	13:21	815	JSseeUR06	58	500	0	
090607	13:21	815	UR06 cello	59	4286	degree	
090607	13:21	815	JSUR06	60	14712	6	
090607	13:21	815	JSseeLH32	61	500	0	
090607	13:21	815	LH32 capacity	62	2336	sport	
090607	13:21	815	JSLH32	63	5726	8	
090607	13:21	815	JSseeUR103	64	500	0	
090607	13:21	815	UR103 hula	65	2384	laugh	
090607	13:21	815	JSUR103	66	3863	10	
090607	13:21	815	JSseeHL23	67	500	0	
090607	13:21	815	HL23 baby	68	1512	baby	
090607	13:21	815	JSHL23	69	2920	8	
090607	13:21	815	JSseeUR63	70	500	0	
090607	13:21	815	UR63 alley	71	3796	allergen	
090607	13:21	815	JSUR63	72	2633	7	
090607	13:21	815	JSseeLH11	73	500	0	
