date	time	subject	trialcode	trialnum	latency	response
040711	14:52	457	old	1	13622	grandparents
040711	14:52	457	article	2	6268	magazine
040711	14:52	457	lost	3	5056	puppy
040711	14:52	457	prac7	1	8512	8
040711	14:52	457	prac3	2	8439	5
040711	14:52	457	prac5	3	5337	7
040711	14:52	457	prac6	4	4835	4
040711	14:52	457	prac4	5	3720	6
040711	14:52	457	prac8	6	4382	3
040711	14:52	457	prac1	7	7932	4
040711	14:52	457	prac2	8	3595	6
040711	14:52	457	real89	1	4258	6
040711	14:52	457	real67	2	3968	10
040711	14:52	457	real84	3	3426	6
040711	14:52	457	real15	4	6153	1
040711	14:52	457	real31	5	7513	3
040711	14:52	457	real24	6	7017	5
040711	14:52	457	real66	7	5062	4
040711	14:52	457	real90	8	4867	6
040711	14:52	457	real28	9	5431	2
040711	14:52	457	real65	10	4845	3
040711	14:52	457	real78	11	3267	3
040711	14:52	457	real70	12	3633	5
040711	14:52	457	real51	13	6777	4
040711	14:52	457	real57	14	4975	4
040711	14:52	457	real5	15	3719	1
040711	14:52	457	real54	16	4963	10
040711	14:52	457	real37	17	4372	3
040711	14:52	457	real52	18	4140	3
040711	14:52	457	real68	19	3143	4
040711	14:52	457	real10	20	4274	5
040711	14:52	457	real11	21	4087	8
040711	14:52	457	real3	22	4339	3
040711	14:52	457	real29	23	2742	2
040711	14:52	457	real2	24	4737	3
040711	14:52	457	real85	25	3164	8
040711	14:52	457	real18	26	3142	7
040711	14:52	457	real80	27	1834	8
040711	14:52	457	real49	28	3419	4
040711	14:52	457	real86	29	3340	3
040711	14:52	457	real81	30	3471	5
040711	14:52	457	real6	31	2565	7
040711	14:52	457	real56	32	2840	7
040711	14:52	457	real96	33	4880	3
040711	14:52	457	real58	34	2148	4
040711	14:52	457	real4	35	2168	7
040711	14:52	457	real17	36	3356	5
040711	14:52	457	real59	37	2974	3
040711	14:52	457	real44	38	2728	4
040711	14:52	457	real71	39	4797	6
040711	14:52	457	real75	40	3372	3
040711	14:52	457	real93	41	2974	3
040711	14:52	457	real19	42	3352	7
040711	14:52	457	real76	43	4036	4
040711	14:52	457	real36	44	2955	3
040711	14:52	457	real7	45	3582	5
040711	14:52	457	real95	46	3455	6
040711	14:52	457	real38	47	3278	3
040711	14:52	457	real34	48	3732	4
040711	14:52	457	real26	49	2959	5
040711	14:52	457	real91	50	4650	6
040711	14:52	457	real9	51	3920	3
040711	14:52	457	real63	52	3396	5
040711	14:52	457	real88	53	3437	3
040711	14:52	457	real42	54	4500	7
040711	14:52	457	real14	55	5520	6
040711	14:52	457	real21	56	2865	2
040711	14:52	457	real92	57	3457	5
040711	14:52	457	real53	58	3527	3
040711	14:52	457	real1	59	3003	5
040711	14:52	457	real64	60	4692	2
040711	14:52	457	real79	61	4368	8
040711	14:52	457	real46	62	4609	6
040711	14:52	457	real16	63	5264	3
040711	14:52	457	real13	64	3157	3
040711	14:52	457	real22	65	4807	3
040711	14:52	457	real43	66	4910	3
040711	14:52	457	real87	67	2289	8
040711	14:52	457	real8	68	4287	3
040711	14:52	457	real23	69	2980	8
040711	14:52	457	real48	70	2342	3
040711	14:52	457	real83	71	2322	4
040711	14:52	457	real82	72	3567	2
040711	14:52	457	real40	73	3625	6
040711	14:52	457	real69	74	1857	7
040711	14:52	457	real94	75	2185	4
040711	14:52	457	real45	76	4715	4
040711	14:52	457	real50	77	2415	5
040711	14:52	457	real55	78	3536	4
040711	14:52	457	real20	79	2452	9
040711	14:52	457	real25	80	5123	3
040711	14:52	457	real33	81	4717	2
040711	14:52	457	real47	82	2848	2
040711	14:52	457	real32	83	4144	8
040711	14:52	457	real62	84	3562	3
040711	14:52	457	real74	85	7868	8
040711	14:52	457	real72	86	5149	4
040711	14:52	457	real61	87	3406	7
040711	14:52	457	real27	88	2967	6
040711	14:52	457	real77	89	2586	9
040711	14:52	457	real60	90	2684	3
040711	14:52	457	real41	91	4354	4
040711	14:52	457	real39	92	3620	3
040711	14:52	457	real35	93	2691	3
040711	14:52	457	real73	94	2689	7
040711	14:52	457	real12	95	4583	3
040711	14:52	457	real30	96	3088	6
040711	14:52	457	followup2	1	28086	1
040711	14:52	457	followup1	2	24666	3
040711	14:52	457	followup4	3	26802	4
040711	14:52	457	followup3	4	11051	2
