date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
091406	14:11	50	practice1	1	1	practice1	24879	8	0	
091406	14:11	50	practice2	1	1	practice2	4580	3	0	
091406	14:11	50	practice3	1	1	practice3	6736	2	0	
091406	14:11	50	expblock1	1	1	1	124333	1	0	
091406	14:11	50	expblock1	1	1	2	17849	1	0	
091406	14:11	50	expblock1	1	1	3	10978	7	0	
091406	14:11	50	expblock1	1	1	4	56055	4	0	
091406	14:11	50	expblock1	1	1	5	20355	3	0	
091406	14:11	50	expblock1	1	1	6	51106	7	0	
091406	14:11	50	expblock1	1	1	7	36881	6	0	
091406	14:11	50	expblock1	1	1	8	34602	1	0	
091406	14:11	50	expblock1	1	1	9	33677	8	0	
091406	14:11	50	expblock1	1	1	10	24772	4	0	
091406	14:11	50	expblock1	1	1	11	33542	5	0	
091406	14:11	50	expblock1	1	1	12	26954	6	0	
091406	14:11	50	expblock2	1	1	13	47855	5	0	
091406	14:11	50	expblock2	1	1	14	57085	1	0	
091406	14:11	50	expblock2	1	1	15	64418	2	0	
091406	14:11	50	expblock2	1	1	16	52528	4	0	
091406	14:11	50	expblock2	1	1	17	51495	6	0	
091406	14:11	50	expblock2	1	1	18	75078	7	0	
091406	14:11	50	expblock2	1	1	19	50772	3	0	
091406	14:11	50	expblock2	1	1	20	94512	8	0	
091406	14:11	50	expblock2	1	1	21	176600	8	0	
091406	14:11	50	expblock2	1	1	22	101011	7	0	
091406	14:11	50	expblock2	1	1	23	92388	6	0	
091406	14:11	50	expblock2	1	1	24	100887	1	0	
091406	14:11	50	expblock3	1	1	25	232495	7	0	
091406	14:11	50	expblock3	1	1	26	107052	6	0	
091406	14:11	50	expblock3	1	1	27	149475	7	0	
091406	14:11	50	expblock3	1	1	28	224073	5	0	
091406	14:11	50	expblock3	1	1	29	164143	6	0	
091406	14:11	50	expblock3	1	1	30	90760	5	0	
091406	14:11	50	expblock3	1	1	31	180850	4	0	
091406	14:11	50	expblock3	1	1	32	170008	8	0	
091406	14:11	50	expblock3	1	1	33	128732	0	1	
