date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
111506	16:50	156	practice1	1	1	practice1	26253	8	0	
111506	16:50	156	practice2	1	1	practice2	34500	5	0	
111506	16:50	156	practice3	1	1	practice3	58980	2	0	
111506	16:50	156	expblock1	1	1	1	23466	1	0	
111506	16:50	156	expblock1	1	1	2	16967	1	0	
111506	16:50	156	expblock1	1	1	3	11075	7	0	
111506	16:50	156	expblock1	1	1	4	17971	4	0	
111506	16:50	156	expblock1	1	1	5	10800	3	0	
111506	16:50	156	expblock1	1	1	6	12583	1	0	
111506	16:50	156	expblock1	1	1	7	35773	2	0	
111506	16:50	156	expblock1	1	1	8	31123	1	0	
111506	16:50	156	expblock1	1	1	9	39829	8	0	
111506	16:50	156	expblock1	1	1	10	31992	4	0	
111506	16:50	156	expblock1	1	1	11	25591	5	0	
111506	16:50	156	expblock1	1	1	12	20165	6	0	
111506	16:50	156	expblock1	1	1	13	45474	2	0	
111506	16:50	156	expblock1	1	1	14	23698	1	0	
111506	16:50	156	expblock1	1	1	15	39195	8	0	
111506	16:50	156	expblock1	1	1	16	27417	4	0	
111506	16:50	156	expblock1	1	1	17	11348	6	0	
111506	16:50	156	expblock1	1	1	18	16161	7	0	
111506	16:50	156	expblock1	1	1	19	24294	3	0	
111506	16:50	156	expblock1	1	1	20	42615	8	0	
111506	16:50	156	expblock1	1	1	21	62168	8	0	
111506	16:50	156	expblock1	1	1	22	59008	4	0	
111506	16:50	156	expblock1	1	1	23	93543	5	0	
111506	16:50	156	expblock1	1	1	24	38453	1	0	
111506	16:50	156	expblock1	1	1	25	24772	2	0	
111506	16:50	156	expblock1	1	1	26	51998	2	0	
111506	16:50	156	expblock1	1	1	27	35976	7	0	
111506	16:50	156	expblock1	1	1	28	69566	5	0	
111506	16:50	156	expblock1	1	1	29	66652	2	0	
111506	16:50	156	expblock1	1	1	30	106256	5	0	
111506	16:50	156	expblock1	1	1	31	117919	8	0	
111506	16:50	156	expblock1	1	1	32	48545	8	0	
111506	16:50	156	expblock1	1	1	33	140548	3	0	
111506	16:50	156	expblock1	1	1	34	40984	3	0	
111506	16:50	156	expblock1	1	1	35	35539	1	0	
111506	16:50	156	expblock1	1	1	36	4571	0	1	
