date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
120106	11:58	211	practice1	1	1	practice1	11160	8	0	
120106	11:58	211	practice2	1	1	practice2	4790	3	0	
120106	11:58	211	practice3	1	1	practice3	23725	2	0	
120106	11:58	211	expblock1	1	1	1	53122	5	0	
120106	11:58	211	expblock1	1	1	2	49175	1	0	
120106	11:58	211	expblock1	1	1	3	30294	7	0	
120106	11:58	211	expblock1	1	1	4	20858	4	0	
120106	11:58	211	expblock1	1	1	5	23075	7	0	
120106	11:58	211	expblock1	1	1	6	30391	1	0	
120106	11:58	211	expblock1	1	1	7	31862	6	0	
120106	11:58	211	expblock1	1	1	8	75516	1	0	
120106	11:58	211	expblock1	1	1	9	42587	1	0	
120106	11:58	211	expblock1	1	1	10	42015	4	0	
120106	11:58	211	expblock1	1	1	11	30896	4	0	
120106	11:58	211	expblock1	1	1	12	58107	5	0	
120106	11:58	211	expblock1	1	1	13	40888	5	0	
120106	11:58	211	expblock1	1	1	14	64944	1	0	
120106	11:58	211	expblock1	1	1	15	52343	2	0	
120106	11:58	211	expblock1	1	1	16	65742	4	0	
120106	11:58	211	expblock1	1	1	17	22127	6	0	
120106	11:58	211	expblock1	1	1	18	52260	7	0	
120106	11:58	211	expblock1	1	1	19	49196	3	0	
120106	11:58	211	expblock1	1	1	20	35613	8	0	
120106	11:58	211	expblock1	1	1	21	65691	4	0	
120106	11:58	211	expblock1	1	1	22	54751	5	0	
120106	11:58	211	expblock1	1	1	23	61674	5	0	
120106	11:58	211	expblock1	1	1	24	117150	1	0	
120106	11:58	211	expblock1	1	1	25	34313	4	0	
120106	11:58	211	expblock1	1	1	26	65368	8	0	
120106	11:58	211	expblock1	1	1	27	45998	6	0	
120106	11:58	211	expblock1	1	1	28	88468	3	0	
120106	11:58	211	expblock1	1	1	29	91814	6	0	
120106	11:58	211	expblock1	1	1	30	76916	8	0	
120106	11:58	211	expblock1	1	1	31	64926	7	0	
120106	11:58	211	expblock1	1	1	32	323	0	1	
