date	time	subject	trialcode	trialnum	latency	response
031711	17:41	206	article	1	10379	paper
031711	17:41	206	lost	2	6158	found
031711	17:41	206	old	3	4358	new
031711	17:41	206	prac1	1	17105	5
031711	17:41	206	prac4	2	5319	7
031711	17:41	206	prac6	3	7297	6
031711	17:41	206	prac3	4	3930	3
031711	17:41	206	prac2	5	5485	7
031711	17:41	206	prac5	6	7993	9
031711	17:41	206	prac7	7	3973	4
031711	17:41	206	prac8	8	3126	9
031711	17:41	206	real71	1	7651	4
031711	17:41	206	real48	2	6877	8
031711	17:41	206	real15	3	5504	7
031711	17:41	206	real58	4	4714	7
031711	17:41	206	real86	5	4725	3
031711	17:41	206	real90	6	3504	5
031711	17:41	206	real62	7	5900	7
031711	17:41	206	real12	8	4135	8
031711	17:41	206	real10	9	5065	3
031711	17:41	206	real29	10	4062	7
031711	17:41	206	real39	11	3828	6
031711	17:41	206	real8	12	7315	7
031711	17:41	206	real11	13	3587	2
031711	17:41	206	real23	14	3084	8
031711	17:41	206	real47	15	4194	6
031711	17:41	206	real52	16	4499	8
031711	17:41	206	real73	17	2479	9
031711	17:41	206	real67	18	3085	8
031711	17:41	206	real1	19	3740	5
031711	17:41	206	real92	20	3030	9
031711	17:41	206	real44	21	4830	4
031711	17:41	206	real96	22	5965	6
031711	17:41	206	real54	23	6173	2
031711	17:41	206	real38	24	5099	6
031711	17:41	206	real61	25	3078	8
031711	17:41	206	real78	26	9252	4
031711	17:41	206	real94	27	2685	7
031711	17:41	206	real88	28	4660	4
031711	17:41	206	real59	29	4041	3
031711	17:41	206	real4	30	4071	7
031711	17:41	206	real41	31	3644	8
031711	17:41	206	real42	32	4651	3
031711	17:41	206	real76	33	7881	5
031711	17:41	206	real85	34	4482	8
031711	17:41	206	real31	35	3031	9
031711	17:41	206	real77	36	2751	8
031711	17:41	206	real60	37	5667	4
031711	17:41	206	real84	38	4950	5
031711	17:41	206	real49	39	5080	9
031711	17:41	206	real25	40	5123	6
031711	17:41	206	real6	41	2246	9
031711	17:41	206	real79	42	2654	7
031711	17:41	206	real65	43	5333	6
031711	17:41	206	real95	44	3271	8
031711	17:41	206	real37	45	22589	10
031711	17:41	206	real89	46	3386	8
031711	17:41	206	real13	47	5564	6
031711	17:41	206	real45	48	3772	8
031711	17:41	206	real68	49	7437	3
031711	17:41	206	real69	50	3849	4
031711	17:41	206	real26	51	5303	8
031711	17:41	206	real3	52	4234	7
031711	17:41	206	real35	53	2833	9
031711	17:41	206	real30	54	7601	2
031711	17:41	206	real19	55	2526	9
031711	17:41	206	real64	56	5171	8
031711	17:41	206	real28	57	5371	9
031711	17:41	206	real21	58	3620	9
031711	17:41	206	real36	59	5628	8
031711	17:41	206	real57	60	3537	10
031711	17:41	206	real22	61	5972	6
031711	17:41	206	real34	62	4340	9
031711	17:41	206	real18	63	9806	7
031711	17:41	206	real82	64	5416	9
031711	17:41	206	real5	65	2494	10
031711	17:41	206	real53	66	3804	7
031711	17:41	206	real27	67	3892	8
031711	17:41	206	real80	68	4065	10
031711	17:41	206	real24	69	4719	9
031711	17:41	206	real9	70	8466	7
031711	17:41	206	real51	71	3659	8
031711	17:41	206	real91	72	6337	5
031711	17:41	206	real14	73	4065	9
031711	17:41	206	real46	74	4391	9
031711	17:41	206	real17	75	5711	10
031711	17:41	206	real63	76	5617	5
031711	17:41	206	real50	77	2847	10
031711	17:41	206	real55	78	3063	10
031711	17:41	206	real33	79	3278	9
031711	17:41	206	real93	80	12243	7
031711	17:41	206	real72	81	6386	8
031711	17:41	206	real66	82	2312	8
031711	17:41	206	real20	83	4614	7
031711	17:41	206	real43	84	4637	8
031711	17:41	206	real83	85	3115	8
031711	17:41	206	real75	86	3680	10
031711	17:41	206	real56	87	3686	10
031711	17:41	206	real7	88	3907	6
031711	17:41	206	real2	89	4727	6
031711	17:41	206	real87	90	2850	10
031711	17:41	206	real40	91	3457	10
031711	17:41	206	real16	92	4464	9
031711	17:41	206	real81	93	3525	10
031711	17:41	206	real32	94	6921	6
031711	17:41	206	real74	95	3153	10
031711	17:41	206	real70	96	5628	9
031711	17:41	206	followup1	1	30605	2
031711	17:41	206	followup2	2	21842	2
