date	time	subject	trialcode	trialnum	latency	response
102711	13:32	267	article	1	28381	Hot
102711	13:32	267	old	2	4096	young
102711	13:32	267	lost	3	3389	found
102711	13:32	267	prac7	1	37214	7
102711	13:32	267	prac3	2	7114	2
102711	13:32	267	prac8	3	7285	1
102711	13:32	267	prac2	4	5000	2
102711	13:32	267	prac1	5	11036	1
102711	13:32	267	prac5	6	5692	2
102711	13:32	267	prac4	7	5390	7
102711	13:32	267	prac6	8	7273	2
102711	13:32	267	real81	1	11563	8
102711	13:32	267	real27	2	9212	6
102711	13:32	267	real12	3	6263	5
102711	13:32	267	real64	4	8141	6
102711	13:32	267	real39	5	5111	8
102711	13:32	267	real30	6	10834	5
102711	13:32	267	real29	7	8166	8
102711	13:32	267	real35	8	6958	6
102711	13:32	267	real54	9	5176	8
102711	13:32	267	real85	10	4857	9
102711	13:32	267	real72	11	5720	4
102711	13:32	267	real7	12	4718	4
102711	13:32	267	real90	13	3608	4
102711	13:32	267	real48	14	7994	2
102711	13:32	267	real91	15	9398	8
102711	13:32	267	real96	16	7095	7
102711	13:32	267	real26	17	3668	3
102711	13:32	267	real8	18	4328	8
102711	13:32	267	real57	19	6388	2
102711	13:32	267	real17	20	7545	3
102711	13:32	267	real50	21	5283	9
102711	13:32	267	real19	22	4184	8
102711	13:32	267	real53	23	7494	9
102711	13:32	267	real94	24	3276	9
102711	13:32	267	real63	25	4786	6
102711	13:32	267	real49	26	4089	2
102711	13:32	267	real52	27	3500	9
102711	13:32	267	real77	28	5136	8
102711	13:32	267	real6	29	5056	9
102711	13:32	267	real51	30	3376	7
102711	13:32	267	real14	31	8856	4
102711	13:32	267	real69	32	3565	2
102711	13:32	267	real42	33	7182	3
102711	13:32	267	real45	34	7054	5
102711	13:32	267	real21	35	4827	8
102711	13:32	267	real44	36	5949	7
102711	13:32	267	real58	37	5810	4
102711	13:32	267	real2	38	10721	9
102711	13:32	267	real18	39	6600	2
102711	13:32	267	real24	40	5833	6
102711	13:32	267	real25	41	3630	2
102711	13:32	267	real80	42	5636	2
102711	13:32	267	real41	43	4313	7
102711	13:32	267	real74	44	15713	8
102711	13:32	267	real75	45	4741	2
102711	13:32	267	real36	46	5316	7
102711	13:32	267	real93	47	9015	2
102711	13:32	267	real59	48	3041	2
102711	13:32	267	real43	49	5222	8
102711	13:32	267	real66	50	10863	3
102711	13:32	267	real89	51	4560	5
102711	13:32	267	real79	52	5532	6
102711	13:32	267	real65	53	6245	1
102711	13:32	267	real86	54	6333	6
102711	13:32	267	real68	55	8017	2
102711	13:32	267	real37	56	4152	2
102711	13:32	267	real16	57	5264	3
102711	13:32	267	real76	58	5889	4
102711	13:32	267	real87	59	4464	9
102711	13:32	267	real78	60	10206	4
102711	13:32	267	real3	61	2708	2
102711	13:32	267	real15	62	5550	9
102711	13:32	267	real40	63	6409	1
102711	13:32	267	real92	64	3237	9
102711	13:32	267	real38	65	6779	7
102711	13:32	267	real71	66	4175	7
102711	13:32	267	real61	67	3621	8
102711	13:32	267	real31	68	2857	3
102711	13:32	267	real5	69	3360	8
102711	13:32	267	real9	70	8854	6
102711	13:32	267	real62	71	5928	6
102711	13:32	267	real13	72	5943	2
102711	13:32	267	real47	73	5876	3
102711	13:32	267	real67	74	14433	6
102711	13:32	267	real73	75	4537	3
102711	13:32	267	real22	76	23103	3
102711	13:32	267	real23	77	3089	9
102711	13:32	267	real10	78	5433	2
102711	13:32	267	real88	79	5645	4
102711	13:32	267	real70	80	8603	2
102711	13:32	267	real55	81	3156	9
102711	13:32	267	real34	82	4562	7
102711	13:32	267	real60	83	2894	3
102711	13:32	267	real28	84	6574	6
102711	13:32	267	real82	85	3265	2
102711	13:32	267	real11	86	4476	7
102711	13:32	267	real20	87	3101	2
102711	13:32	267	real32	88	5864	1
102711	13:32	267	real1	89	7221	6
102711	13:32	267	real83	90	5357	3
102711	13:32	267	real33	91	5432	4
102711	13:32	267	real95	92	4620	8
102711	13:32	267	real46	93	2923	9
102711	13:32	267	real84	94	5760	7
102711	13:32	267	real56	95	2135	8
102711	13:32	267	real4	96	3580	9
102711	13:32	267	followup4	1	49277	4
102711	13:32	267	followup1	2	35499	4
102711	13:32	267	followup3	3	14659	3
102711	13:32	267	followup2	4	16497	2
