date	time	subject	trialcode	trialnum	latency	response
040212	10:50	456+456	old	1	1327	gf,dlgfkld
040212	10:50	456+456	article	2	979	fjdksfjdksl
040212	10:50	456+456	lost	3	1534	fjdksfjkds
040212	10:50	456+456	prac8	1	872	4
040212	10:50	456+456	prac4	2	1181	5
040212	10:50	456+456	prac2	3	2048	3
040212	10:50	456+456	prac5	4	573	4
040212	10:50	456+456	prac6	5	702	0
040212	10:50	456+456	real33	1	646	5
040212	10:50	456+456	real35	2	421	4
040212	10:50	456+456	real79	3	326	2
040212	10:50	456+456	real18	4	244	5
040212	10:50	456+456	confidence	5	1267	3
040212	10:50	456+456	real24	6	2295	0
040212	10:50	456+456	followup1	1	572	3
040212	10:50	456+456	followup2	2	429	3
040412	09:04	3	old	1	7988	grandma
040412	09:04	3	lost	2	5478	found
040412	09:04	3	article	3	5956	newspaper
040412	09:04	3	prac4	1	11674	4
040412	09:04	3	prac8	2	3080	8
040412	09:04	3	prac6	3	3950	8
040412	09:04	3	prac3	4	4189	2
040412	09:04	3	prac1	5	2830	3
040412	09:04	3	prac2	6	3264	9
040412	09:04	3	prac5	7	2283	2
040412	09:04	3	prac7	8	2062	2
040412	09:04	3	real33	1	4836	6
040412	09:04	3	real35	2	2718	5
040412	09:04	3	real79	3	3051	3
040412	09:04	3	real18	4	2571	7
040412	09:04	3	confidence	5	7521	7
040412	09:04	3	real24	6	9429	4
040412	09:04	3	real54	7	3085	6
040412	09:04	3	real48	8	2405	5
040412	09:04	3	real6	9	1761	9
040412	09:04	3	confidence	10	2899	9
040412	09:04	3	real7	11	2605	6
040412	09:04	3	real68	12	4057	5
040412	09:04	3	real38	13	2711	7
040412	09:04	3	real58	14	2393	8
040412	09:04	3	confidence	15	1033	7
040412	09:04	3	real86	16	4175	6
040412	09:04	3	real17	17	7012	6
040412	09:04	3	real71	18	2137	8
040412	09:04	3	real66	19	2479	6
040412	09:04	3	confidence	20	2515	6
040412	09:04	3	real19	21	2415	9
040412	09:04	3	real67	22	3029	8
040412	09:04	3	real32	23	2208	6
040412	09:04	3	real43	24	3005	7
040412	09:04	3	confidence	25	2253	6
040412	09:04	3	real93	26	4707	8
040412	09:04	3	real15	27	4373	6
040412	09:04	3	real16	28	4064	5
040412	09:04	3	real61	29	4365	9
040412	09:04	3	confidence	30	1849	9
040412	09:04	3	real44	31	6453	8
040412	09:04	3	real88	32	2625	7
040412	09:04	3	real69	33	2075	8
040412	09:04	3	real34	34	2782	9
040412	09:04	3	confidence	35	1303	9
040412	09:04	3	real13	36	2398	5
040412	09:04	3	real56	37	2345	8
040412	09:04	3	real80	38	2314	7
040412	09:04	3	real36	39	2333	4
040412	09:04	3	confidence	40	836	5
040412	09:04	3	real62	41	5025	6
040412	09:04	3	real75	42	3904	9
040412	09:04	3	real39	43	3717	5
040412	09:04	3	real26	44	5652	6
040412	09:04	3	confidence	45	1917	5
040412	09:04	3	real37	46	2352	5
040412	09:04	3	real90	47	4265	4
040412	09:04	3	real72	48	2070	7
040412	09:04	3	real30	49	4271	8
040412	09:04	3	confidence	50	2079	8
040412	09:04	3	real77	51	3114	8
040412	09:04	3	real59	52	2679	3
040412	09:04	3	real73	53	1908	9
040412	09:04	3	real89	54	1884	9
040412	09:04	3	confidence	55	870	9
040412	09:04	3	real82	56	5563	4
040412	09:04	3	real94	57	3705	4
040412	09:04	3	real64	58	4861	7
040412	09:04	3	real20	59	6117	6
040412	09:04	3	confidence	60	1773	4
040412	09:04	3	real5	61	3929	9
040412	09:04	3	real40	62	2924	9
040412	09:04	3	real22	63	5872	5
040412	09:04	3	real25	64	2677	4
040412	09:04	3	confidence	65	4074	7
040412	09:04	3	real9	66	3906	8
040412	09:04	3	real53	67	2462	2
040412	09:04	3	real60	68	2656	9
040412	09:04	3	real92	69	1359	9
040412	09:04	3	confidence	70	3239	8
040412	09:04	3	real91	71	2613	2
040412	09:04	3	real8	72	3668	7
040412	09:04	3	real4	73	3336	9
040412	09:04	3	real49	74	4481	9
040412	09:04	3	confidence	75	1437	8
040412	09:04	3	real31	76	4142	4
040412	09:04	3	real55	77	2251	8
040412	09:04	3	real14	78	2641	6
040412	09:04	3	real42	79	2373	3
040412	09:04	3	confidence	80	3444	7
040412	09:04	3	real50	81	2829	8
040412	09:04	3	real12	82	2599	7
040412	09:04	3	real11	83	2787	3
040412	09:04	3	real65	84	4221	7
040412	09:04	3	confidence	85	4051	6
040412	09:04	3	real95	86	2837	8
040412	09:04	3	real52	87	5762	6
040412	09:04	3	real78	88	4953	5
040412	09:04	3	real81	89	1899	9
040412	09:04	3	confidence	90	1104	9
040412	09:04	3	real76	91	3598	6
040412	09:04	3	real45	92	4820	4
040412	09:04	3	real29	93	3588	9
040412	09:04	3	real83	94	560	8
040412	09:04	3	confidence	95	1879	8
040412	09:04	3	real51	96	7977	3
040412	09:04	3	real74	97	2152	7
040412	09:04	3	real1	98	3896	4
040412	09:04	3	real63	99	5269	4
040412	09:04	3	confidence	100	1065	5
040412	09:04	3	real41	101	3142	9
