date	time	subject	trialcode	trialnum	latency	response
040212	13:21	1	old	1	8073	Young
040212	13:21	1	article	2	5787	Newspaper
040212	13:21	1	lost	3	3683	Found
040212	13:21	1	prac1	1	6663	7
040212	13:21	1	prac3	2	3194	2
040212	13:21	1	prac5	3	3659	3
040212	13:21	1	prac4	4	19977	2
040212	13:21	1	prac6	5	33825	9
040212	13:21	1	prac7	6	2737	6
040212	13:21	1	prac2	7	24645	9
040212	13:21	1	prac8	8	2382	8
040212	13:21	1	real33	1	3973	4
040212	13:21	1	real35	2	4774	7
040212	13:21	1	real79	3	3311	4
040212	13:21	1	real18	4	2195	7
040212	13:21	1	confidence	5	5678	7
040212	13:21	1	real24	6	3033	7
040212	13:21	1	real54	7	2745	8
040212	13:21	1	real48	8	2781	5
040212	13:21	1	real6	9	3535	9
040212	13:21	1	confidence	10	2163	9
040212	13:21	1	real7	11	2207	7
040212	13:21	1	real68	12	2657	5
040212	13:21	1	real38	13	4360	7
040212	13:21	1	real58	14	3673	9
040212	13:21	1	confidence	15	1927	8
040212	13:21	1	real86	16	4980	5
040212	13:21	1	real17	17	4644	7
040212	13:21	1	real71	18	1970	6
040212	13:21	1	real66	19	1949	7
040212	13:21	1	confidence	20	2130	5
040212	13:21	1	real19	21	3383	9
040212	13:21	1	real67	22	3025	8
040212	13:21	1	real32	23	3281	5
040212	13:21	1	real43	24	4159	3
040212	13:21	1	confidence	25	2025	7
040212	13:21	1	real93	26	2730	3
040212	13:21	1	real15	27	3278	6
040212	13:21	1	real16	28	7996	5
040212	13:21	1	real61	29	9769	10
040212	13:21	1	confidence	30	5021	10
040212	13:21	1	real44	31	2507	6
040212	13:21	1	real88	32	3473	3
040212	13:21	1	real69	33	1591	8
040212	13:21	1	real34	34	1818	8
040212	13:21	1	confidence	35	1003	7
040212	13:21	1	real13	36	8934	4
040212	13:21	1	real56	37	1524	5
040212	13:21	1	real80	38	2642	3
040212	13:21	1	real36	39	1538	6
040212	13:21	1	confidence	40	2167	4
040212	13:21	1	real62	41	2971	5
040212	13:21	1	real75	42	2964	6
040212	13:21	1	real39	43	2247	2
040212	13:21	1	real26	44	1888	1
040212	13:21	1	confidence	45	2070	8
040212	13:21	1	real37	46	2030	2
040212	13:21	1	real90	47	8287	3
040212	13:21	1	real72	48	1807	4
040212	13:21	1	real30	49	1642	6
040212	13:21	1	confidence	50	755	6
040212	13:21	1	real77	51	1864	4
040212	13:21	1	real59	52	2048	3
040212	13:21	1	real73	53	1897	5
040212	13:21	1	real89	54	2896	3
040212	13:21	1	confidence	55	1757	6
040212	13:21	1	real82	56	14353	5
040212	13:21	1	real94	57	2089	7
040212	13:21	1	real64	58	3063	8
040212	13:21	1	real20	59	5974	4
040212	13:21	1	confidence	60	2109	3
040212	13:21	1	real5	61	1899	9
040212	13:21	1	real40	62	1442	2
040212	13:21	1	real22	63	9091	5
040212	13:21	1	real25	64	1834	3
040212	13:21	1	confidence	65	1180	3
040212	13:21	1	real9	66	4296	8
040212	13:21	1	real53	67	4148	3
040212	13:21	1	real60	68	1935	7
040212	13:21	1	real92	69	2987	10
040212	13:21	1	confidence	70	693	9
040212	13:21	1	real91	71	2093	4
040212	13:21	1	real8	72	5188	3
040212	13:21	1	real4	73	4828	9
040212	13:21	1	real49	74	2090	8
040212	13:21	1	confidence	75	784	9
040212	13:21	1	real31	76	1444	5
040212	13:21	1	real55	77	1541	8
040212	13:21	1	real14	78	3378	7
040212	13:21	1	real42	79	1548	6
040212	13:21	1	confidence	80	1649	5
040212	13:21	1	real50	81	1690	10
040212	13:21	1	real12	82	2370	7
040212	13:21	1	real11	83	1980	6
040212	13:21	1	real65	84	2168	2
040212	13:21	1	confidence	85	1940	8
040212	13:21	1	real95	86	1688	3
040212	13:21	1	real52	87	2183	3
040212	13:21	1	real78	88	2698	3
040212	13:21	1	real81	89	1512	10
040212	13:21	1	confidence	90	879	10
040212	13:21	1	real76	91	1679	6
040212	13:21	1	real45	92	1183	5
040212	13:21	1	real29	93	1443	8
040212	13:21	1	real83	94	2284	8
040212	13:21	1	confidence	95	1580	8
040212	15:05	120	old	1	6482	grandma
040212	15:05	120	article	2	3502	newspaper
040212	15:05	120	lost	3	2339	found
040212	15:05	120	prac1	1	6841	5
040212	15:05	120	prac8	2	5132	8
040212	15:05	120	prac3	3	1942	10
040212	15:05	120	prac5	4	2211	6
040212	15:05	120	prac7	5	4932	4
040212	15:05	120	prac2	6	2998	10
040212	15:05	120	prac6	7	2848	9
040212	15:05	120	prac4	8	2384	7
040212	15:05	120	real33	1	3107	4
040212	15:05	120	real35	2	2223	8
040212	15:05	120	real79	3	2041	3
040212	15:05	120	real18	4	2497	9
040212	15:05	120	confidence	5	3319	10
040212	15:05	120	real24	6	3004	5
040212	15:05	120	real54	7	2133	8
040212	15:05	120	real48	8	1626	10
040212	15:05	120	real6	9	988	10
040212	15:05	120	confidence	10	2783	5
040212	15:05	120	real7	11	2146	9
040212	15:05	120	real68	12	1790	4
040212	15:05	120	real38	13	2433	6
040212	15:05	120	real58	14	3210	9
040212	15:05	120	confidence	15	1291	9
040212	15:05	120	real86	16	4914	6
040212	15:05	120	real17	17	3429	9
040212	15:05	120	real71	18	2997	10
040212	15:05	120	real66	19	2126	9
040212	15:05	120	confidence	20	11851	9
040212	15:05	120	real19	21	1393	10
040212	15:05	120	real67	22	1932	10
040212	15:05	120	real32	23	2385	4
040212	15:05	120	real43	24	2436	3
040212	15:05	120	confidence	25	2308	8
040212	15:05	120	real93	26	2601	6
040212	15:05	120	real15	27	4403	9
040212	15:05	120	real16	28	10683	8
040212	15:05	120	real61	29	2841	10
040212	15:05	120	confidence	30	913	10
040212	15:05	120	real44	31	2680	5
040212	15:05	120	real88	32	2679	9
040212	15:05	120	real69	33	8525	8
040212	15:05	120	real34	34	9891	9
040212	15:05	120	confidence	35	754	9
040212	15:05	120	real13	36	2303	9
040212	15:05	120	real56	37	4997	10
040212	15:05	120	real80	38	997	9
040212	15:05	120	real36	39	3192	5
040212	15:05	120	confidence	40	16001	9
040212	15:05	120	real62	41	1933	10
040212	15:05	120	real75	42	1858	10
040212	15:05	120	real39	43	1955	10
040212	15:05	120	real26	44	14294	4
040212	15:05	120	confidence	45	2144	9
040212	15:05	120	real37	46	2085	10
040212	15:05	120	real90	47	1420	10
040212	15:05	120	real72	48	2973	7
040212	15:05	120	real30	49	4952	8
040212	15:05	120	confidence	50	1497	10
040212	15:05	120	real77	51	1040	10
040212	15:05	120	real59	52	4129	4
040212	15:05	120	real73	53	1468	10
040212	15:05	120	real89	54	26884	10
040212	15:05	120	confidence	55	977	9
040212	15:05	120	real82	56	1093	10
040212	15:05	120	real94	57	1341	10
040212	15:05	120	real64	58	1354	10
040212	15:05	120	real20	59	2159	6
040212	15:05	120	confidence	60	2307	8
040212	15:05	120	real5	61	1896	10
040212	15:05	120	real40	62	3591	10
040212	15:05	120	real22	63	1176	10
040212	15:05	120	real25	64	2124	8
040212	15:05	120	confidence	65	1570	9
040212	15:05	120	real9	66	7565	9
040212	15:05	120	real53	67	2651	8
040212	15:05	120	real60	68	3963	5
040212	15:05	120	real92	69	1349	10
040212	15:05	120	confidence	70	1042	10
040212	15:05	120	real91	71	2444	5
040212	15:05	120	real8	72	7356	7
040212	15:05	120	real4	73	1467	10
040212	15:05	120	real49	74	1236	10
040212	15:05	120	confidence	75	764	10
040212	15:05	120	real31	76	1338	9
040212	15:05	120	real55	77	1296	10
040212	15:05	120	real14	78	1415	10
040212	15:05	120	real42	79	1666	7
040212	15:05	120	confidence	80	1594	9
040212	15:05	120	real50	81	1093	10
040212	15:05	120	real12	82	1221	10
040212	15:05	120	real11	83	2519	8
040212	15:05	120	real65	84	2324	3
040212	15:05	120	confidence	85	1425	10
040212	15:05	120	real95	86	1819	10
040212	15:05	120	real52	87	2420	3
040212	15:05	120	real78	88	6965	8
040212	15:05	120	real81	89	1764	10
040212	15:05	120	confidence	90	1264	10
040212	15:05	120	real76	91	5121	1
040212	15:05	120	real45	92	3011	9
040212	15:05	120	real29	93	2308	10
040212	15:05	120	real83	94	7746	9
040212	15:05	120	confidence	95	904	10
040212	15:05	120	real51	96	1055	10
040212	15:05	120	real74	97	784	10
040212	15:05	120	real1	98	2564	7
040212	15:05	120	real63	99	1687	10
