date	time	subject	trialcode	trialnum	latency	response
082812	11:36	14234	lost	1	23015	found dog keys
082812	11:36	14234	article	2	7476	clothing
082812	11:36	14234	old	3	3673	young 
082812	11:36	14234	prac2	1	3811	8
082812	11:36	14234	prac1	2	19289	10
082812	11:36	14234	prac8	3	3309	9
082812	11:36	14234	prac3	4	1263	4
082812	11:36	14234	prac7	5	1114	3
082812	11:36	14234	prac4	6	1147	2
082812	11:36	14234	prac5	7	922	9
082812	11:36	14234	prac6	8	1211	8
082812	11:36	14234	real33	1	1129	6
082812	11:36	14234	real35	2	488	9
082812	11:36	14234	real79	3	746	6
082812	11:36	14234	real18	4	890	6
082812	11:36	14234	confidence	5	11883	1
082812	11:36	14234	real24	6	1121	5
082812	11:36	14234	real54	7	7578	6
082812	11:36	14234	real48	8	2701	0
082812	11:36	14234	followup2	1	15236	1
082812	11:36	14234	followup1	2	798	3
082812	11:39	45465465	real33	1	422	0
082812	11:39	45465465	followup1	1	675	0
090412	09:05	8	old	1	26848	grandparents
090412	09:05	8	article	2	9549	newspaper
090412	09:05	8	lost	3	19008	dog
090412	09:05	8	prac3	1	32009	3
090412	09:05	8	prac8	2	16553	9
090412	09:05	8	prac6	3	10021	6
090412	09:05	8	prac5	4	29060	4
090412	09:05	8	prac7	5	9105	6
090412	09:05	8	prac2	6	12469	8
090412	09:05	8	prac4	7	7091	5
090412	09:05	8	prac1	8	7703	3
090412	09:05	8	real33	1	21190	5
090412	09:05	8	real35	2	14106	7
090412	09:05	8	real79	3	7639	4
090412	09:05	8	real18	4	9886	8
090412	09:05	8	confidence	5	28530	9
090412	09:05	8	real24	6	18043	9
090412	09:05	8	real54	7	5804	9
090412	09:05	8	real48	8	5539	9
090412	09:05	8	real6	9	9477	10
090412	09:05	8	confidence	10	14177	9
090412	09:05	8	real7	11	11612	9
090412	09:05	8	real68	12	5364	8
090412	09:05	8	real38	13	9732	7
090412	09:05	8	real58	14	12695	9
090412	09:05	8	confidence	15	6060	9
090412	09:05	8	real86	16	15112	5
090412	09:05	8	real17	17	7198	7
090412	09:05	8	real71	18	22653	9
090412	09:05	8	real66	19	4503	8
090412	09:05	8	confidence	20	5962	9
090412	09:05	8	real19	21	9634	10
090412	09:05	8	real67	22	5001	9
090412	09:05	8	real32	23	5863	3
090412	09:05	8	real43	24	4603	2
090412	09:05	8	confidence	25	10354	2
090412	09:05	8	real93	26	6013	6
090412	09:05	8	real15	27	7331	6
090412	09:05	8	real16	28	6293	7
090412	09:05	8	real61	29	6864	10
090412	09:05	8	confidence	30	6516	5
090412	09:05	8	real44	31	14087	7
090412	09:05	8	real88	32	70108	5
090412	09:05	8	real69	33	4476	6
090412	09:05	8	real34	34	4919	9
090412	09:05	8	confidence	35	5657	8
090412	09:05	8	real13	36	6678	8
090412	09:05	8	real56	37	9986	7
090412	09:05	8	real80	38	5843	7
090412	09:05	8	real36	39	5976	5
090412	09:05	8	confidence	40	4671	6
090412	09:05	8	real62	41	8947	9
090412	09:05	8	real75	42	7525	9
090412	09:05	8	real39	43	3439	9
090412	09:05	8	real26	44	4556	9
090412	09:05	8	confidence	45	2973	9
090412	09:05	8	real37	46	5380	9
090412	09:05	8	real90	47	5155	8
