date	time	subject	trialcode	trialnum	latency	response
032411	12:45	430	lost	1	23180	losing wallet
032411	12:45	430	old	2	11146	old lady/old man
032411	12:45	430	article	3	5974	newspaper
032411	12:45	430	prac1	1	20558	2
032411	12:45	430	prac4	2	4207	1
032411	12:45	430	prac3	3	2726	2
032411	12:45	430	prac2	4	2675	4
032411	12:45	430	prac8	1	12301	1
032411	12:45	430	prac6	2	6153	2
032411	12:45	430	prac5	3	3313	3
032411	12:45	430	prac7	4	1605	3
032411	12:45	430	writewords	5	23359	ashtray
032411	12:45	430	real89	1	4060	3
032411	12:45	430	real51	2	2553	4
032411	12:45	430	real30	3	2821	4
032411	12:45	430	writewords	4	5237	flesh
032411	12:45	430	real63	5	3756	5
032411	12:45	430	real1	6	910	5
032411	12:45	430	real62	7	821	4
032411	12:45	430	real22	8	1071	4
032411	12:45	430	real49	9	1296	4
032411	12:45	430	real72	10	815	4
032411	12:45	430	real76	11	1042	4
032411	12:45	430	writewords	12	4356	work
032411	12:45	430	real7	13	2118	5
032411	12:45	430	real73	14	947	5
032411	12:45	430	real55	15	705	5
032411	12:45	430	real71	16	673	5
032411	12:45	430	writewords	17	3681	money
032411	12:45	430	real52	18	1312	4
032411	12:45	430	real19	19	718	4
032411	12:45	430	real37	20	709	4
032411	12:45	430	real44	21	645	5
032411	12:45	430	real84	22	1183	2
032411	12:45	430	writewords	23	5386	math
032411	12:45	430	real91	24	2883	4
032411	12:45	430	real39	25	633	3
032411	12:45	430	real26	26	1668	6
032411	12:45	430	writewords	27	5219	dolphin
032411	12:45	430	real67	28	2723	4
032411	12:45	430	real80	29	895	5
032411	12:45	430	real77	30	990	2
032411	12:45	430	real32	31	1123	5
032411	12:45	430	real70	32	1009	5
032411	12:45	430	real46	33	2908	4
032411	12:45	430	writewords	34	4369	scuba
032411	12:45	430	real56	35	1347	3
032411	12:45	430	real50	36	1016	5
032411	12:45	430	real41	37	884	3
032411	12:45	430	real60	38	907	5
032411	12:45	430	real13	39	923	5
032411	12:45	430	real65	40	897	4
032411	12:45	430	real16	41	1577	3
032411	12:45	430	writewords	42	3452	add
032411	12:45	430	real18	43	1532	4
032411	12:45	430	real25	44	778	2
032411	12:45	430	real66	45	1038	5
032411	12:45	430	real10	46	1400	7
032411	12:45	430	real87	47	1051	6
032411	12:45	430	real74	48	1084	5
032411	12:45	430	writewords	49	4275	vacuum
032411	12:45	430	real9	50	7905	1
032411	12:45	430	real17	51	1330	2
032411	12:45	430	real47	52	1120	5
032411	12:45	430	real58	53	1070	7
032411	12:45	430	writewords	54	4438	marrow
032411	12:45	430	real33	55	1741	6
032411	12:45	430	real69	56	1234	7
032411	12:45	430	real88	57	875	3
032411	12:45	430	real54	58	2947	8
032411	12:45	430	writewords	59	3990	dinner
032411	12:45	430	real8	60	2576	6
032411	12:45	430	real68	61	1275	4
032411	12:45	430	real29	62	1627	7
032411	12:45	430	writewords	63	4315	tissue
032411	12:45	430	real21	64	1305	6
032411	12:45	430	real27	65	871	3
032411	12:45	430	real5	66	1016	2
032411	12:45	430	real34	67	1011	5
032411	12:45	430	writewords	68	3318	go
032411	12:45	430	real4	69	1659	7
032411	12:45	430	real57	70	612	4
032411	12:45	430	real11	71	983	3
032411	12:45	430	writewords	72	3707	high
032411	12:45	430	real38	73	4608	2
032411	12:45	430	real36	74	1696	3
032411	12:45	430	real86	75	783	6
032411	12:45	430	real2	76	891	5
032411	12:45	430	real79	77	1539	5
032411	12:45	430	real15	78	2552	2
032411	12:45	430	writewords	79	4059	nail
032411	12:45	430	real40	80	3618	1
032411	12:45	430	real82	81	2210	6
032411	12:45	430	real83	82	1372	5
032411	12:45	430	writewords	83	3776	wag
032411	12:45	430	real6	84	1642	6
032411	12:45	430	real24	85	2131	8
032411	12:45	430	real3	86	1672	5
032411	12:45	430	real14	87	736	4
032411	12:45	430	real31	88	1126	4
032411	12:45	430	writewords	89	3988	male
032411	12:45	430	real75	90	2533	7
032411	12:45	430	real12	91	2162	2
032411	12:45	430	real95	92	1062	4
032411	12:45	430	real20	93	1967	3
032411	12:45	430	real64	94	1035	4
032411	12:45	430	real78	95	1077	4
032411	12:45	430	writewords	96	6308	shortcake
032411	12:45	430	real59	97	3895	6
032411	12:45	430	real42	98	2987	2
032411	12:45	430	real90	99	1501	5
032411	12:45	430	real96	100	1308	6
032411	12:45	430	real81	101	1114	6
032411	12:45	430	real45	102	1737	6
032411	12:45	430	real43	103	1822	5
032411	12:45	430	writewords	104	4375	spank
032411	12:45	430	real48	105	6993	3
032411	12:45	430	real92	106	1958	1
032411	12:45	430	real28	107	1450	2
032411	12:45	430	real94	108	2436	7
032411	12:45	430	real23	109	2004	3
032411	12:45	430	writewords	110	4429	reject
032411	12:45	430	real85	111	3653	2
032411	12:45	430	real53	112	1395	5
032411	12:45	430	real61	113	1655	5
032411	12:45	430	real93	114	959	4
032411	12:45	430	real35	115	916	4
032411	12:45	430	writewords	116	5707	shark
032411	12:45	430	followup4	1	15925	4
032411	12:45	430	followup1	2	32172	4
032411	12:45	430	followup2	3	23744	1
032411	12:45	430	followup3	4	15230	4
