date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042406	15:31	4	practice1	1	1	practice1	89445	8	0	
042406	15:31	4	practice2	1	1	practice2	5339	3	0	
042406	15:31	4	practice3	1	1	practice3	3912	2	0	
042406	15:31	4	expblock1	1	1	1	18346	1	0	
042406	15:31	4	expblock1	1	1	2	15566	1	0	
042406	15:31	4	expblock1	1	1	3	10853	7	0	
042406	15:31	4	expblock1	1	1	4	10483	4	0	
042406	15:31	4	expblock1	1	1	5	8646	3	0	
042406	15:31	4	expblock1	1	1	6	11752	7	0	
042406	15:31	4	expblock1	1	1	7	14233	6	0	
042406	15:31	4	expblock1	1	1	8	25423	1	0	
042406	15:31	4	expblock1	1	1	9	17901	8	0	
042406	15:31	4	expblock1	1	1	10	14944	4	0	
042406	15:31	4	expblock1	1	1	11	33593	5	0	
042406	15:31	4	expblock1	1	1	12	7672	6	0	
042406	15:31	4	expblock2	1	1	13	42873	8	0	
042406	15:31	4	expblock2	1	1	14	23523	1	0	
042406	15:31	4	expblock2	1	1	15	13890	2	0	
042406	15:31	4	expblock2	1	1	16	8216	4	0	
042406	15:31	4	expblock2	1	1	17	14613	6	0	
042406	15:31	4	expblock2	1	1	18	22816	7	0	
042406	15:31	4	expblock2	1	1	19	31686	5	0	
042406	15:31	4	expblock2	1	1	20	16633	8	0	
042406	15:31	4	expblock2	1	1	21	26768	8	0	
042406	15:31	4	expblock2	1	1	22	21962	2	0	
042406	15:31	4	expblock2	1	1	23	33784	8	0	
042406	15:31	4	expblock2	1	1	24	6329	3	0	
042406	15:31	4	expblock3	1	1	25	19606	7	0	
042406	15:31	4	expblock3	1	1	26	32715	7	0	
042406	15:31	4	expblock3	1	1	27	46281	7	0	
042406	15:31	4	expblock3	1	1	28	28164	3	0	
042406	15:31	4	expblock3	1	1	29	29743	1	0	
042406	15:31	4	expblock3	1	1	30	8218	7	0	
042406	15:31	4	expblock3	1	1	31	44393	7	0	
042406	15:31	4	expblock3	1	1	32	50016	8	0	
042406	15:31	4	expblock3	1	1	33	29349	3	0	
042406	15:31	4	expblock3	1	1	34	16302	3	0	
042406	15:31	4	expblock3	1	1	35	37346	8	0	
042406	15:31	4	expblock3	1	1	36	6052	1	0	
