date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
050206	15:41	29	practice1	1	1	practice1	11976	8	0	
050206	15:41	29	practice2	1	1	practice2	5393	3	0	
050206	15:41	29	practice3	1	1	practice3	14309	2	0	
050206	15:41	29	expblock1	1	1	1	30538	5	0	
050206	15:41	29	expblock1	1	1	2	35833	1	0	
050206	15:41	29	expblock1	1	1	3	16248	7	0	
050206	15:41	29	expblock1	1	1	4	27979	4	0	
050206	15:41	29	expblock1	1	1	5	29980	3	0	
050206	15:41	29	expblock1	1	1	6	9649	1	0	
050206	15:41	29	expblock1	1	1	7	40520	6	0	
050206	15:41	29	expblock1	1	1	8	22905	1	0	
050206	15:41	29	expblock1	1	1	9	14241	8	0	
050206	15:41	29	expblock1	1	1	10	16739	4	0	
050206	15:41	29	expblock1	1	1	11	19660	5	0	
050206	15:41	29	expblock1	1	1	12	12160	6	0	
050206	15:41	29	expblock2	1	1	13	41139	5	0	
050206	15:41	29	expblock2	1	1	14	39832	1	0	
050206	15:41	29	expblock2	1	1	15	11722	8	0	
050206	15:41	29	expblock2	1	1	16	13777	1	0	
050206	15:41	29	expblock2	1	1	17	5684	6	0	
050206	15:41	29	expblock2	1	1	18	14975	2	0	
050206	15:41	29	expblock2	1	1	19	11555	1	0	
050206	15:41	29	expblock2	1	1	20	8489	8	0	
050206	15:41	29	expblock2	1	1	21	11166	4	0	
050206	15:41	29	expblock2	1	1	22	33884	8	0	
050206	15:41	29	expblock2	1	1	23	16162	5	0	
050206	15:41	29	expblock2	1	1	24	12329	2	0	
050206	15:41	29	expblock3	1	1	25	14330	1	0	
050206	15:41	29	expblock3	1	1	26	4962	5	0	
050206	15:41	29	expblock3	1	1	27	7449	1	0	
050206	15:41	29	expblock3	1	1	28	7155	3	0	
050206	15:41	29	expblock3	1	1	29	5580	4	0	
050206	15:41	29	expblock3	1	1	30	12987	4	0	
050206	15:41	29	expblock3	1	1	31	14935	4	0	
050206	15:41	29	expblock3	1	1	32	8814	5	0	
050206	15:41	29	expblock3	1	1	33	9767	3	0	
050206	15:41	29	expblock3	1	1	34	8342	3	0	
050206	15:41	29	expblock3	1	1	35	8816	6	0	
050206	15:41	29	expblock3	1	1	36	15606	8	0	
