date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042706	15:45	18	practice1	1	1	practice1	11662	8	0	
042706	15:45	18	practice2	1	1	practice2	4580	3	0	
042706	15:45	18	practice3	1	1	practice3	6093	2	0	
042706	15:45	18	expblock1	1	1	1	38901	5	0	
042706	15:45	18	expblock1	1	1	2	15441	1	0	
042706	15:45	18	expblock1	1	1	3	10042	7	0	
042706	15:45	18	expblock1	1	1	4	20640	4	0	
042706	15:45	18	expblock1	1	1	5	18623	1	0	
042706	15:45	18	expblock1	1	1	6	11414	1	0	
042706	15:45	18	expblock1	1	1	7	13133	6	0	
042706	15:45	18	expblock1	1	1	8	10351	1	0	
042706	15:45	18	expblock1	1	1	9	17253	8	0	
042706	15:45	18	expblock1	1	1	10	21463	2	0	
042706	15:45	18	expblock1	1	1	11	10537	5	0	
042706	15:45	18	expblock1	1	1	12	36419	5	0	
042706	15:45	18	expblock2	1	1	13	15482	7	0	
042706	15:45	18	expblock2	1	1	14	27258	4	0	
042706	15:45	18	expblock2	1	1	15	27179	7	0	
042706	15:45	18	expblock2	1	1	16	21842	4	0	
042706	15:45	18	expblock2	1	1	17	18572	6	0	
042706	15:45	18	expblock2	1	1	18	10701	2	0	
042706	15:45	18	expblock2	1	1	19	25988	8	0	
042706	15:45	18	expblock2	1	1	20	12728	6	0	
042706	15:45	18	expblock2	1	1	21	9817	4	0	
042706	15:45	18	expblock2	1	1	22	13915	8	0	
042706	15:45	18	expblock2	1	1	23	37797	8	0	
042706	15:45	18	expblock2	1	1	24	10212	2	0	
042706	15:45	18	expblock3	1	1	25	25553	7	0	
042706	15:45	18	expblock3	1	1	26	34182	2	0	
042706	15:45	18	expblock3	1	1	27	26169	2	0	
042706	15:45	18	expblock3	1	1	28	5715	4	0	
042706	15:45	18	expblock3	1	1	29	18110	8	0	
042706	15:45	18	expblock3	1	1	30	13687	4	0	
042706	15:45	18	expblock3	1	1	31	19685	8	0	
042706	15:45	18	expblock3	1	1	32	28523	4	0	
042706	15:45	18	expblock3	1	1	33	30683	8	0	
042706	15:45	18	expblock3	1	1	34	4125	5	0	
042706	15:45	18	expblock3	1	1	35	50795	6	0	
042706	15:45	18	expblock3	1	1	36	3820	7	0	
