date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
040706	09:45	1	practice1	1	1	practice1	13183	2	0	
040706	09:45	1	practice2	1	1	practice2	6353	3	0	
040706	09:45	1	practice3	1	1	practice3	8424	2	0	
040706	09:45	1	expblock1	1	1	1	12195	5	0	
040706	09:45	1	expblock1	1	1	2	14739	6	0	
040706	09:45	1	expblock1	1	1	3	9177	7	0	
040706	09:45	1	expblock1	1	1	4	23484	4	0	
040706	09:45	1	expblock1	1	1	5	10473	3	0	
040706	09:45	1	expblock1	1	1	6	16157	1	0	
040706	09:45	1	expblock1	1	1	7	18353	6	0	
040706	09:45	1	expblock1	1	1	8	10928	1	0	
040706	09:45	1	expblock1	1	1	9	8688	8	0	
040706	09:45	1	expblock1	1	1	10	16488	4	0	
040706	09:45	1	expblock1	1	1	11	11434	5	0	
040706	09:45	1	expblock1	1	1	12	27687	3	0	
040706	09:45	1	expblock2	1	1	13	22716	2	0	
040706	09:45	1	expblock2	1	1	14	14422	1	0	
040706	09:45	1	expblock2	1	1	15	23879	2	0	
040706	09:45	1	expblock2	1	1	16	15939	4	0	
040706	09:45	1	expblock2	1	1	17	22429	6	0	
040706	09:45	1	expblock2	1	1	18	14146	1	0	
040706	09:45	1	expblock2	1	1	19	17880	3	0	
040706	09:45	1	expblock2	1	1	20	32300	2	0	
040706	09:45	1	expblock2	1	1	21	39736	8	0	
040706	09:45	1	expblock2	1	1	22	40016	7	0	
040706	09:45	1	expblock2	1	1	23	37326	5	0	
040706	09:45	1	expblock2	1	1	24	91325	3	0	
040706	09:45	1	expblock3	1	1	25	33262	7	0	
040706	09:45	1	expblock3	1	1	26	39804	3	0	
040706	09:45	1	expblock3	1	1	27	40716	6	0	
040706	09:45	1	expblock3	1	1	28	61950	5	0	
040706	09:45	1	expblock3	1	1	29	47887	6	0	
040706	09:45	1	expblock3	1	1	30	38159	4	0	
040706	09:45	1	expblock3	1	1	31	77842	4	0	
040706	09:45	1	expblock3	1	1	32	60316	7	0	
040706	09:45	1	expblock3	1	1	33	68478	3	0	
040706	09:45	1	expblock3	1	1	34	13681	2	0	
040706	09:45	1	expblock3	1	1	35	39662	3	0	
040706	09:45	1	expblock3	1	1	36	40301	1	0	
