date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
042706	14:16	17	practice1	1	1	practice1	18132	8	0	
042706	14:16	17	practice2	1	1	practice2	5727	3	0	
042706	14:16	17	practice3	1	1	practice3	26453	3	0	
042706	14:16	17	expblock1	1	1	1	29617	5	0	
042706	14:16	17	expblock1	1	1	2	19875	6	0	
042706	14:16	17	expblock1	1	1	3	10543	7	0	
042706	14:16	17	expblock1	1	1	4	30014	8	0	
042706	14:16	17	expblock1	1	1	5	14518	1	0	
042706	14:16	17	expblock1	1	1	6	40339	6	0	
042706	14:16	17	expblock1	1	1	7	28031	6	0	
042706	14:16	17	expblock1	1	1	8	30173	1	0	
042706	14:16	17	expblock1	1	1	9	8587	8	0	
042706	14:16	17	expblock1	1	1	10	13684	4	0	
042706	14:16	17	expblock1	1	1	11	16366	5	0	
042706	14:16	17	expblock1	1	1	12	11470	6	0	
042706	14:16	17	expblock2	1	1	13	25884	5	0	
042706	14:16	17	expblock2	1	1	14	23009	1	0	
042706	14:16	17	expblock2	1	1	15	31210	8	0	
042706	14:16	17	expblock2	1	1	16	40236	4	0	
042706	14:16	17	expblock2	1	1	17	18457	3	0	
042706	14:16	17	expblock2	1	1	18	24199	1	0	
042706	14:16	17	expblock2	1	1	19	28147	3	0	
042706	14:16	17	expblock2	1	1	20	26495	8	0	
042706	14:16	17	expblock2	1	1	21	21680	1	0	
042706	14:16	17	expblock2	1	1	22	56945	7	0	
042706	14:16	17	expblock2	1	1	23	35473	5	0	
042706	14:16	17	expblock2	1	1	24	29404	1	0	
042706	14:16	17	expblock3	1	1	25	37616	2	0	
042706	14:16	17	expblock3	1	1	26	72677	6	0	
042706	14:16	17	expblock3	1	1	27	31667	7	0	
042706	14:16	17	expblock3	1	1	28	55305	4	0	
042706	14:16	17	expblock3	1	1	29	40935	7	0	
042706	14:16	17	expblock3	1	1	30	117605	5	0	
042706	14:16	17	expblock3	1	1	31	41951	5	0	
042706	14:16	17	expblock3	1	1	32	63062	4	0	
042706	14:16	17	expblock3	1	1	33	70329	5	0	
042706	14:16	17	expblock3	1	1	34	41248	6	0	
042706	14:16	17	expblock3	1	1	35	17404	1	0	
042706	14:16	17	expblock3	1	1	36	43097	3	0	
