date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
050106	15:30	24	practice1	1	1	practice1	8008	8	0	
050106	15:30	24	practice2	1	1	practice2	3539	3	0	
050106	15:30	24	practice3	1	1	practice3	12567	3	0	
050106	15:30	24	expblock1	1	1	1	79608	5	0	
050106	15:30	24	expblock1	1	1	2	20689	1	0	
050106	15:30	24	expblock1	1	1	3	14841	7	0	
050106	15:30	24	expblock1	1	1	4	51238	4	0	
050106	15:30	24	expblock1	1	1	5	14229	3	0	
050106	15:30	24	expblock1	1	1	6	9145	1	0	
050106	15:30	24	expblock1	1	1	7	7195	6	0	
050106	15:30	24	expblock1	1	1	8	61446	1	0	
050106	15:30	24	expblock1	1	1	9	8841	8	0	
050106	15:30	24	expblock1	1	1	10	12082	4	0	
050106	15:30	24	expblock1	1	1	11	12824	5	0	
050106	15:30	24	expblock1	1	1	12	9925	6	0	
050106	15:30	24	expblock2	1	1	13	63672	2	0	
050106	15:30	24	expblock2	1	1	14	18494	1	0	
050106	15:30	24	expblock2	1	1	15	30015	2	0	
050106	15:30	24	expblock2	1	1	16	15062	4	0	
050106	15:30	24	expblock2	1	1	17	17375	6	0	
050106	15:30	24	expblock2	1	1	18	40176	7	0	
050106	15:30	24	expblock2	1	1	19	23718	3	0	
050106	15:30	24	expblock2	1	1	20	46952	8	0	
050106	15:30	24	expblock2	1	1	21	45103	8	0	
050106	15:30	24	expblock2	1	1	22	13866	7	0	
050106	15:30	24	expblock2	1	1	23	31345	5	0	
050106	15:30	24	expblock2	1	1	24	95552	3	0	
050106	15:30	24	expblock3	1	1	25	57121	2	0	
050106	15:30	24	expblock3	1	1	26	40001	5	0	
050106	15:30	24	expblock3	1	1	27	79545	1	0	
050106	15:30	24	expblock3	1	1	28	136988	2	0	
050106	15:30	24	expblock3	1	1	29	57187	7	0	
050106	15:30	24	expblock3	1	1	30	48365	2	0	
050106	15:30	24	expblock3	1	1	31	67534	4	0	
050106	15:30	24	expblock3	1	1	32	47408	8	0	
050106	15:30	24	expblock3	1	1	33	49786	5	0	
050106	15:30	24	expblock3	1	1	34	65544	1	0	
050106	15:30	24	expblock3	1	1	35	94280	3	0	
050106	15:30	24	expblock3	1	1	36	66078	6	0	
