date	time	subject	trialcode	trialnum	latency	response	
090607	10:50	805	JAPR17	1	15750	2	
090607	10:50	805	PR17 emerald	2	72905	oak	
090607	10:50	805	JAPR27	3	9020	6	
090607	10:50	805	PR27 wheat	4	19105	child	
090607	10:50	805	JAPR07	5	10032	2	
090607	10:50	805	PR07 bog	6	8264	music	
090607	10:50	805	JAPR23	7	3460	2	
090607	10:50	805	PR23 companion	8	4094	red	
090607	10:50	805	JAPR06	9	4141	3	
090607	10:50	805	PR06 beast	10	18015	beauty	
090607	10:50	805	JAPR09	11	3673	2	
090607	10:50	805	PR09 album	12	3565	control	
090607	10:50	805	JAPR21	13	2588	2	
090607	10:50	805	PR21 innocence	14	4094	innocent	
090607	10:50	805	JAPR01	15	3103	3	
090607	10:50	805	PR01 cash	16	5197	money	
090607	10:50	805	JAPR11	17	6672	2	
090607	10:50	805	PR11 ounce	18	3754	wind	
090607	10:50	805	JAPR25	19	4927	2	
090607	10:50	805	PR25 saliva	20	2481	treat	
090607	10:50	805	JAPR30	21	3865	2	
090607	10:50	805	PR30 maiden	22	3026	control	
090607	10:50	805	JAPR03	23	4254	2	
090607	10:50	805	PR03 acre	24	13302	snack	
090607	10:50	805	JAPR13	25	4485	1	
090607	10:50	805	PR13 ambition	26	4486	running	
090607	10:50	805	JAPR04	27	5165	5	
090607	10:50	805	PR04 diaper	28	4379	expensive	
090607	10:50	805	JAUR53	1	10668	1	
090607	10:50	805	UR53 hell	2	3023	hell	
090607	10:50	805	JAUR13	3	5223	3	
090607	10:50	805	UR13 almanac	4	3911	animal	
090607	10:50	805	JAHL07	5	2817	1	
090607	10:50	805	HL07 king	6	4040	see	
090607	10:50	805	JALH05	7	3814	2	
090607	10:50	805	LH05 chain	8	3906	sticky	
090607	10:50	805	JALH02	9	2862	1	
090607	10:50	805	LH02 harm	10	3044	harm	
090607	10:50	805	JAUR64	11	4815	1	
090607	10:50	805	UR64 fist	12	2118	money	
090607	10:50	805	JAUR32	13	4210	2	
090607	10:50	805	UR32 navigator	14	4455	impossible	
090607	10:50	805	JALH50	15	2821	2	
090607	10:50	805	LH50 measure	16	4959	above	
090607	10:50	805	JALH27	17	2280	2	
090607	10:50	805	LH27 condition	18	2892	mend	
090607	10:50	805	JAHL17	19	3451	3	
090607	10:50	805	HL17 soap	20	2763	stop	
090607	10:50	805	JAUR74	21	2577	1	
090607	10:50	805	UR74 suitcase	22	3314	sunset	
090607	10:50	805	JAHL36	23	4924	1	
090607	10:50	805	HL36 football	24	4556	none	
090607	10:50	805	JALH20	25	2797	3	
090607	10:50	805	LH20 violation	26	11160	abortion	
090607	10:50	805	JALH54	27	2977	2	
090607	10:50	805	LH54 limit	28	2665	meaning	
090607	10:50	805	JALH51	29	2536	3	
090607	10:50	805	LH51 exit	30	2607	conduct	
090607	10:50	805	JAUR35	31	4056	2	
090607	10:50	805	UR35 cause	32	2854	sight	
090607	10:50	805	JALH19	33	3052	3	
090607	10:50	805	LH19 snob	34	2372	cold	
090607	10:50	805	JAHL51	35	6491	2	
090607	10:50	805	HL51 color	36	3906	blue	
090607	10:50	805	JAHL47	37	2205	1	
090607	10:50	805	HL47 horse	38	3178	country	
090607	10:50	805	JAUR45	39	4632	5	
090607	10:50	805	UR45 bridge	40	4353	expensive	
090607	10:50	805	JAUR69	41	2818	3	
090607	10:50	805	UR69 flashlight	42	5124	redberry	
090607	10:50	805	JAUR76	43	4362	3	
090607	10:50	805	UR76 dignity	44	3218	number	
090607	10:50	805	JALH24	45	2492	2	
090607	10:50	805	LH24 feeling	46	5102	different	
090607	10:50	805	JAHL53	47	6977	2	
090607	10:50	805	HL53 fish	48	2962	fish	
090607	10:50	805	JAUR55	49	4029	3	
090607	10:50	805	UR55 bargain	50	2391	jesus	
090607	10:50	805	JAUR50	51	3680	3	
090607	10:50	805	UR50 crane	52	1773	acid	
090607	10:50	805	JAHL43	53	2083	3	
090607	10:50	805	HL43 money	54	3786	prison	
090607	10:50	805	JALH11	55	4207	3	
090607	10:50	805	LH11 cancer	56	5161	control	
090607	10:50	805	JAUR77	57	2557	3	
090607	10:50	805	UR77 uncle	58	3181	mend	
090607	10:50	805	JAUR27	59	2644	3	
090607	10:50	805	UR27 consequence	60	2434	respect	
090607	10:50	805	JAUR68	61	2520	3	
090607	10:50	805	UR68 fatigue	62	5291	clean	
090607	10:50	805	JAUR22	63	2440	2	
090607	10:50	805	UR22 thesaurus	64	4139	football	
090607	10:50	805	JAUR07	65	2454	5	
090607	10:50	805	UR07 gathering	66	2725	injury	
090607	10:50	805	JAUR95	67	2591	4	
090607	10:50	805	UR95 fool	68	3503	crazy	
090607	10:50	805	JAUR63	69	4867	3	
090607	10:50	805	UR63 alley	70	3404	sinus	
090607	10:50	805	JAUR06	71	2202	2	
090607	10:50	805	UR06 cello	72	4033	chemistry	
090607	10:50	805	JAHL34	73	2659	1	
090607	10:50	805	HL34 hunger	74	9751	ethiopoia	
090607	10:50	805	JAUR66	75	2213	2	
090607	10:50	805	UR66 chief	76	2137	food	
090607	10:50	805	JAUR67	77	1978	2	
090607	10:50	805	UR67 producer	78	930	0	
090607	10:50	805	JSPR26	1	15459	2	
090607	10:50	805	PR26 colonel	2	6969	strong	
090607	10:50	805	JSPR24	3	5722	3	
090607	10:50	805	PR24 pest	4	8353	developement	
090607	10:50	805	JSPR08	5	11653	9	
090607	10:50	805	PR08 beef	6	2299	been	
090607	10:50	805	JSPR05	7	4184	5	
090607	10:50	805	PR05 calf	8	3181	seeing	
090607	10:50	805	JSPR14	9	2935	4	
090607	10:50	805	PR14 religion	10	3223	prison	
090607	10:50	805	JSPR19	11	3647	2	
090607	10:50	805	PR19 void	12	5359	mending	
090607	10:50	805	JSPR12	13	4006	5	
090607	10:50	805	PR12 royalty	14	2241	royal	
090607	10:50	805	JSPR02	15	2298	5	
090607	10:50	805	PR02 wrinkle	16	4750	weekend	
090607	10:50	805	JSPR10	17	6486	2	
090607	10:50	805	PR10 camel	18	4110	photos	
090607	10:50	805	JSPR15	19	4408	3	
090607	10:50	805	PR15 depletion	20	2623	working	
090607	10:50	805	JSPR20	21	5232	2	
090607	10:50	805	PR20 advertisement	22	6331	information	
090607	10:50	805	JSPR29	23	5285	3	
090607	10:50	805	PR29 mermaid	24	2458	space	
090607	10:50	805	JSPR16	25	7833	5	
090607	10:50	805	PR16 compulsion	26	2709	nothing	
090607	10:50	805	JSPR22	27	5706	8	
090607	10:50	805	PR22 ass	28	2609	Roman	
090607	10:50	805	JSPR18	29	4977	1	
090607	10:50	805	PR18 clorox	30	2030	color	
090607	10:50	805	JSUR33	1	7440	5	
090607	10:50	805	UR33 horror	2	3920	horror	
090607	10:50	805	JSUR41	3	5793	3	
090607	10:50	805	UR41 chime	4	3191	machine	
090607	10:50	805	JSLH06	5	3459	5	
090607	10:50	805	LH06 element	6	3373	meaning	
090607	10:50	805	JSHL40	7	4142	6	
090607	10:50	805	HL40 temperature	8	4653	thermometter	
090607	10:50	805	JSLH10	9	7073	4	
090607	10:50	805	LH10 care	10	3169	careless	
090607	10:50	805	JSHL16	11	3654	2	
090607	10:50	805	HL16 broom	12	2679	broad	
090607	10:50	805	JSLH42	13	2464	3	
090607	10:50	805	LH42 thought	14	2058	thought	
090607	10:50	805	JSLH44	15	2616	2	
090607	10:50	805	LH44 vessel	16	5046	dirty	
090607	10:50	805	JSLH41	17	3553	5	
090607	10:50	805	LH41 girl	18	2210	parent	
090607	10:50	805	JSHL08	19	3731	6	
090607	10:50	805	HL08 math	20	5868	Physic	
090607	10:50	805	JSHL30	21	2506	3	
090607	10:50	805	HL30 air	22	7973	indept	
090607	10:50	805	JSLH34	23	2266	3	
090607	10:50	805	LH34 panel	24	3324	peers	
090607	10:50	805	JSHL37	25	3624	2	
090607	10:50	805	HL37 thread	26	4455	years	
090607	10:50	805	JSUR23	27	2656	3	
090607	10:50	805	UR23 abundance	28	6544	bumm	
090607	10:50	805	JSUR94	29	2687	3	
090607	10:50	805	UR94 bristle	30	9394	worker	
090607	10:50	805	JSLH29	31	2235	2	
090607	10:50	805	LH29 closet	32	2230	closet	
090607	10:50	805	JSUR97	33	2922	3	
