date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
072606	14:32	113	practice1	1	1	practice1	15669	8	0	
072606	14:32	113	practice2	1	1	practice2	5296	3	0	
072606	14:32	113	practice3	1	1	practice3	6595	2	0	
072606	14:32	113	expblock1	1	1	1	32239	5	0	
072606	14:32	113	expblock1	1	1	2	25085	1	0	
072606	14:32	113	expblock1	1	1	3	11836	7	0	
072606	14:32	113	expblock1	1	1	4	35231	4	0	
072606	14:32	113	expblock1	1	1	5	34724	3	0	
072606	14:32	113	expblock1	1	1	6	22495	1	0	
072606	14:32	113	expblock1	1	1	7	13502	6	0	
072606	14:32	113	expblock1	1	1	8	37400	1	0	
072606	14:32	113	expblock1	1	1	9	19921	8	0	
072606	14:32	113	expblock1	1	1	10	15022	4	0	
072606	14:32	113	expblock1	1	1	11	25826	5	0	
072606	14:32	113	expblock1	1	1	12	14751	6	0	
072606	14:32	113	expblock2	1	1	13	34622	2	0	
072606	14:32	113	expblock2	1	1	14	16649	1	0	
072606	14:32	113	expblock2	1	1	15	53125	8	0	
072606	14:32	113	expblock2	1	1	16	55461	8	0	
072606	14:32	113	expblock2	1	1	17	33958	3	0	
072606	14:32	113	expblock2	1	1	18	16411	5	0	
072606	14:32	113	expblock2	1	1	19	20735	3	0	
072606	14:32	113	expblock2	1	1	20	45808	4	0	
072606	14:32	113	expblock2	1	1	21	38266	8	0	
072606	14:32	113	expblock2	1	1	22	28870	8	0	
072606	14:32	113	expblock2	1	1	23	30718	8	0	
072606	14:32	113	expblock2	1	1	24	68796	1	0	
072606	14:32	113	expblock3	1	1	25	49266	7	0	
072606	14:32	113	expblock3	1	1	26	75107	1	0	
072606	14:32	113	expblock3	1	1	27	67633	4	0	
072606	14:32	113	expblock3	1	1	28	49807	7	0	
072606	14:32	113	expblock3	1	1	29	57444	8	0	
072606	14:32	113	expblock3	1	1	30	73297	6	0	
072606	14:32	113	expblock3	1	1	31	39880	4	0	
072606	14:32	113	expblock3	1	1	32	75511	1	0	
072606	14:32	113	expblock3	1	1	33	59774	7	0	
072606	14:32	113	expblock3	1	1	34	22069	4	0	
072606	14:32	113	expblock3	1	1	35	37807	4	0	
072606	14:32	113	expblock3	1	1	36	64754	5	0	
