date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
073106	14:11	116	practice1	1	1	practice1	17458	8	0	
073106	14:11	116	practice2	1	1	practice2	5940	3	0	
073106	14:11	116	practice3	1	1	practice3	38688	2	0	
073106	14:11	116	expblock1	1	1	1	23373	5	0	
073106	14:11	116	expblock1	1	1	2	18811	1	0	
073106	14:11	116	expblock1	1	1	3	24698	7	0	
073106	14:11	116	expblock1	1	1	4	68181	4	0	
073106	14:11	116	expblock1	1	1	5	27335	3	0	
073106	14:11	116	expblock1	1	1	6	29405	1	0	
073106	14:11	116	expblock1	1	1	7	28566	6	0	
073106	14:11	116	expblock1	1	1	8	37596	1	0	
073106	14:11	116	expblock1	1	1	9	25607	8	0	
073106	14:11	116	expblock1	1	1	10	121802	8	0	
073106	14:11	116	expblock1	1	1	11	25789	5	0	
073106	14:11	116	expblock1	1	1	12	43432	6	0	
073106	14:11	116	expblock2	1	1	13	31407	5	0	
073106	14:11	116	expblock2	1	1	14	105633	1	0	
073106	14:11	116	expblock2	1	1	15	48672	2	0	
073106	14:11	116	expblock2	1	1	16	25392	4	0	
073106	14:11	116	expblock2	1	1	17	35021	6	0	
073106	14:11	116	expblock2	1	1	18	56289	7	0	
073106	14:11	116	expblock2	1	1	19	48768	3	0	
073106	14:11	116	expblock2	1	1	20	109026	2	0	
073106	14:11	116	expblock2	1	1	21	76556	1	0	
073106	14:11	116	expblock2	1	1	22	147373	5	0	
073106	14:11	116	expblock2	1	1	23	49215	8	0	
073106	14:11	116	expblock2	1	1	24	30659	2	0	
073106	14:11	116	expblock3	1	1	25	111717	5	0	
073106	14:11	116	expblock3	1	1	26	99840	6	0	
073106	14:11	116	expblock3	1	1	27	64797	7	0	
073106	14:11	116	expblock3	1	1	28	63881	0	1	
