date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
072406	12:00	202	practice1	1	1	practice1	23434	8	0	
072406	12:00	202	practice2	1	1	practice2	4736	3	0	
072406	12:00	202	practice3	1	1	practice3	9044	2	0	
072406	12:00	202	expblock1	1	1	1	19119	5	0	
072406	12:00	202	expblock1	1	1	2	22920	2	0	
072406	12:00	202	expblock1	1	1	3	18386	8	0	
072406	12:00	202	expblock1	1	1	4	18039	4	0	
072406	12:00	202	expblock1	1	1	5	16449	3	0	
072406	12:00	202	expblock1	1	1	6	14380	1	0	
072406	12:00	202	expblock1	1	1	7	17519	6	0	
072406	12:00	202	expblock1	1	1	8	40259	1	0	
072406	12:00	202	expblock1	1	1	9	26529	1	0	
072406	12:00	202	expblock1	1	1	10	28719	7	0	
072406	12:00	202	expblock1	1	1	11	24748	5	0	
072406	12:00	202	expblock1	1	1	12	7582	5	0	
072406	12:00	202	expblock2	1	1	13	19931	5	0	
072406	12:00	202	expblock2	1	1	14	30934	6	0	
072406	12:00	202	expblock2	1	1	15	35634	5	0	
072406	12:00	202	expblock2	1	1	16	15672	4	0	
072406	12:00	202	expblock2	1	1	17	13858	6	0	
072406	12:00	202	expblock2	1	1	18	25775	7	0	
072406	12:00	202	expblock2	1	1	19	33903	4	0	
072406	12:00	202	expblock2	1	1	20	24926	8	0	
072406	12:00	202	expblock2	1	1	21	5905	5	0	
072406	12:00	202	expblock2	1	1	22	29521	3	0	
072406	12:00	202	expblock2	1	1	23	18360	8	0	
072406	12:00	202	expblock2	1	1	24	19133	1	0	
072406	12:00	202	expblock3	1	1	25	21624	8	0	
072406	12:00	202	expblock3	1	1	26	50399	5	0	
072406	12:00	202	expblock3	1	1	27	12189	3	0	
072406	12:00	202	expblock3	1	1	28	24793	8	0	
072406	12:00	202	expblock3	1	1	29	9475	3	0	
072406	12:00	202	expblock3	1	1	30	5690	5	0	
072406	12:00	202	expblock3	1	1	31	50842	3	0	
072406	12:00	202	expblock3	1	1	32	3090	4	0	
072406	12:00	202	expblock3	1	1	33	24417	1	0	
072406	12:00	202	expblock3	1	1	34	14132	2	0	
072406	12:00	202	expblock3	1	1	35	4058	6	0	
072406	12:00	202	expblock3	1	1	36	6117	8	0	
