date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
072606	15:42	206	practice1	1	1	practice1	7802	8	0	
072606	15:42	206	practice2	1	1	practice2	3855	3	0	
072606	15:42	206	practice3	1	1	practice3	4120	2	0	
072606	15:42	206	expblock1	1	1	1	24760	5	0	
072606	15:42	206	expblock1	1	1	2	8636	1	0	
072606	15:42	206	expblock1	1	1	3	9257	7	0	
072606	15:42	206	expblock1	1	1	4	30683	4	0	
072606	15:42	206	expblock1	1	1	5	6892	3	0	
072606	15:42	206	expblock1	1	1	6	10854	1	0	
072606	15:42	206	expblock1	1	1	7	13599	2	0	
072606	15:42	206	expblock1	1	1	8	26122	2	0	
072606	15:42	206	expblock1	1	1	9	15072	8	0	
072606	15:42	206	expblock1	1	1	10	11071	4	0	
072606	15:42	206	expblock1	1	1	11	51129	5	0	
072606	15:42	206	expblock1	1	1	12	24404	8	0	
072606	15:42	206	expblock2	1	1	13	33658	5	0	
072606	15:42	206	expblock2	1	1	14	22569	1	0	
072606	15:42	206	expblock2	1	1	15	40780	8	0	
072606	15:42	206	expblock2	1	1	16	45264	1	0	
072606	15:42	206	expblock2	1	1	17	22363	6	0	
072606	15:42	206	expblock2	1	1	18	49898	1	0	
072606	15:42	206	expblock2	1	1	19	25641	3	0	
072606	15:42	206	expblock2	1	1	20	67783	8	0	
072606	15:42	206	expblock2	1	1	21	23976	8	0	
072606	15:42	206	expblock2	1	1	22	32827	8	0	
072606	15:42	206	expblock2	1	1	23	32278	5	0	
072606	15:42	206	expblock2	1	1	24	40203	3	0	
072606	15:42	206	expblock3	1	1	25	49326	7	0	
072606	15:42	206	expblock3	1	1	26	54272	2	0	
072606	15:42	206	expblock3	1	1	27	52753	6	0	
072606	15:42	206	expblock3	1	1	28	44430	3	0	
072606	15:42	206	expblock3	1	1	29	54102	2	0	
072606	15:42	206	expblock3	1	1	30	52253	5	0	
072606	15:42	206	expblock3	1	1	31	57421	4	0	
072606	15:42	206	expblock3	1	1	32	68449	8	0	
072606	15:42	206	expblock3	1	1	33	70082	5	0	
072606	15:42	206	expblock3	1	1	34	46509	4	0	
072606	15:42	206	expblock3	1	1	35	83661	1	0	
072606	15:42	206	expblock3	1	1	36	56157	1	0	
