date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
072406	10:25	201	practice1	1	1	practice1	10445	8	0	
072406	10:25	201	practice2	1	1	practice2	5955	3	0	
072406	10:25	201	practice3	1	1	practice3	10050	2	0	
072406	10:25	201	expblock1	1	1	1	20840	1	0	
072406	10:25	201	expblock1	1	1	2	11579	1	0	
072406	10:25	201	expblock1	1	1	3	10661	7	0	
072406	10:25	201	expblock1	1	1	4	14561	4	0	
072406	10:25	201	expblock1	1	1	5	24253	3	0	
072406	10:25	201	expblock1	1	1	6	16893	1	0	
072406	10:25	201	expblock1	1	1	7	10082	6	0	
072406	10:25	201	expblock1	1	1	8	33293	3	0	
072406	10:25	201	expblock1	1	1	9	17381	8	0	
072406	10:25	201	expblock1	1	1	10	17005	4	0	
072406	10:25	201	expblock1	1	1	11	26164	7	0	
072406	10:25	201	expblock1	1	1	12	14513	6	0	
072406	10:25	201	expblock2	1	1	13	30018	2	0	
072406	10:25	201	expblock2	1	1	14	20108	1	0	
072406	10:25	201	expblock2	1	1	15	42640	8	0	
072406	10:25	201	expblock2	1	1	16	33499	5	0	
072406	10:25	201	expblock2	1	1	17	34059	8	0	
072406	10:25	201	expblock2	1	1	18	29695	4	0	
072406	10:25	201	expblock2	1	1	19	25013	3	0	
072406	10:25	201	expblock2	1	1	20	26950	2	0	
072406	10:25	201	expblock2	1	1	21	38444	1	0	
072406	10:25	201	expblock2	1	1	22	22375	2	0	
072406	10:25	201	expblock2	1	1	23	37425	1	0	
072406	10:25	201	expblock2	1	1	24	36990	5	0	
072406	10:25	201	expblock3	1	1	25	24719	2	0	
072406	10:25	201	expblock3	1	1	26	34839	4	0	
072406	10:25	201	expblock3	1	1	27	34706	3	0	
072406	10:25	201	expblock3	1	1	28	41232	2	0	
072406	10:25	201	expblock3	1	1	29	37349	8	0	
072406	10:25	201	expblock3	1	1	30	40024	1	0	
072406	10:25	201	expblock3	1	1	31	57548	7	0	
072406	10:25	201	expblock3	1	1	32	51127	1	0	
072406	10:25	201	expblock3	1	1	33	49006	5	0	
072406	10:25	201	expblock3	1	1	34	35979	1	0	
072406	10:25	201	expblock3	1	1	35	28332	1	0	
072406	10:25	201	expblock3	1	1	36	32087	6	0	
