date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
080306	12:20	213	practice1	1	1	practice1	12251	8	0	
080306	12:20	213	practice2	1	1	practice2	5014	3	0	
080306	12:20	213	practice3	1	1	practice3	14427	3	0	
080306	12:20	213	expblock1	1	1	1	31848	5	0	
080306	12:20	213	expblock1	1	1	2	35497	2	0	
080306	12:20	213	expblock1	1	1	3	33918	8	0	
080306	12:20	213	expblock1	1	1	4	62767	8	0	
080306	12:20	213	expblock1	1	1	5	25192	3	0	
080306	12:20	213	expblock1	1	1	6	9725	1	0	
080306	12:20	213	expblock1	1	1	7	39402	6	0	
080306	12:20	213	expblock1	1	1	8	29681	1	0	
080306	12:20	213	expblock1	1	1	9	29018	8	0	
080306	12:20	213	expblock1	1	1	10	17941	8	0	
080306	12:20	213	expblock1	1	1	11	41400	5	0	
080306	12:20	213	expblock1	1	1	12	61869	5	0	
080306	12:20	213	expblock2	1	1	13	65246	2	0	
080306	12:20	213	expblock2	1	1	14	33198	7	0	
080306	12:20	213	expblock2	1	1	15	36033	2	0	
080306	12:20	213	expblock2	1	1	16	15634	6	0	
080306	12:20	213	expblock2	1	1	17	25416	6	0	
080306	12:20	213	expblock2	1	1	18	47264	1	0	
080306	12:20	213	expblock2	1	1	19	18708	6	0	
080306	12:20	213	expblock2	1	1	20	73889	8	0	
080306	12:20	213	expblock2	1	1	21	58437	8	0	
080306	12:20	213	expblock2	1	1	22	72519	5	0	
080306	12:20	213	expblock2	1	1	23	24810	1	0	
080306	12:20	213	expblock2	1	1	24	69493	1	0	
080306	12:20	213	expblock3	1	1	25	49836	1	0	
080306	12:20	213	expblock3	1	1	26	49501	2	0	
080306	12:20	213	expblock3	1	1	27	52578	7	0	
080306	12:20	213	expblock3	1	1	28	68402	6	0	
080306	12:20	213	expblock3	1	1	29	69084	6	0	
080306	12:20	213	expblock3	1	1	30	52103	1	0	
080306	12:20	213	expblock3	1	1	31	45743	3	0	
080306	12:20	213	expblock3	1	1	32	41421	1	0	
080306	12:20	213	expblock3	1	1	33	75276	6	0	
080306	12:20	213	expblock3	1	1	34	12355	8	0	
080306	12:20	213	expblock3	1	1	35	1538	4	0	
080306	12:20	213	expblock3	1	1	36	1374	2	0	
