date	time	subject	trialcode	trialnum	latency	response
030112	16:01	309	old	1	10655	young
030112	16:01	309	lost	2	6680	found
030112	16:01	309	article	3	5316	cloths
030112	16:01	309	prac8	1	7510	6
030112	16:01	309	prac2	2	13430	3
030112	16:01	309	prac5	3	9764	2
030112	16:01	309	prac4	4	5801	8
030112	16:01	309	prac6	5	4800	9
030112	16:01	309	prac7	6	5871	10
030112	16:01	309	prac1	7	3644	9
030112	16:01	309	prac3	8	5244	5
030112	16:01	309	real82	1	6864	3
030112	16:01	309	real60	2	4627	2
030112	16:01	309	real23	3	4098	8
030112	16:01	309	real24	4	2783	8
030112	16:01	309	real94	5	3090	9
030112	16:01	309	real3	6	5943	3
030112	16:01	309	real71	7	4432	7
030112	16:01	309	real57	8	3535	2
030112	16:01	309	real21	9	3850	10
030112	16:01	309	real83	10	6746	4
030112	16:01	309	real49	11	2945	10
030112	16:01	309	real12	12	4511	9
030112	16:01	309	real75	13	5922	8
030112	16:01	309	real95	14	5300	5
030112	16:01	309	real33	15	3175	9
030112	16:01	309	real86	16	4546	3
030112	16:01	309	real2	17	4140	4
030112	16:01	309	real65	18	3159	1
030112	16:01	309	real69	19	3378	2
030112	16:01	309	real61	20	2707	10
030112	16:01	309	real38	21	3713	9
030112	16:01	309	real92	22	3438	7
030112	16:01	309	real68	23	4653	5
030112	16:01	309	real81	24	2570	10
030112	16:01	309	real62	25	3831	9
030112	16:01	309	real44	26	5174	6
030112	16:01	309	real18	27	7543	8
030112	16:01	309	real13	28	6598	6
030112	16:01	309	real37	29	4004	9
030112	16:01	309	real27	30	4380	8
030112	16:01	309	real43	31	4085	8
030112	16:01	309	real7	32	4051	9
030112	16:01	309	real64	33	3817	10
030112	16:01	309	real39	34	3913	10
030112	16:01	309	real50	35	2646	9
030112	16:01	309	real91	36	8302	8
030112	16:01	309	real32	37	4279	6
030112	16:01	309	real58	38	4892	8
030112	16:01	309	real54	39	6384	8
030112	16:01	309	real16	40	3296	6
030112	16:01	309	real9	41	8893	8
030112	16:01	309	real55	42	2389	9
030112	16:01	309	real25	43	6351	8
030112	16:01	309	real56	44	4047	9
030112	16:01	309	real87	45	1702	10
030112	16:01	309	real11	46	2028	10
030112	16:01	309	real4	47	2766	10
030112	16:01	309	real20	48	2530	8
030112	16:01	309	real59	49	3207	6
030112	16:01	309	real15	50	3680	8
030112	16:01	309	real73	51	2421	10
030112	16:01	309	real77	52	3871	8
030112	16:01	309	real45	53	2989	5
030112	16:01	309	real19	54	2078	10
030112	16:01	309	real22	55	3430	9
030112	16:01	309	real8	56	5575	3
030112	16:01	309	real80	57	2455	9
030112	16:01	309	real96	58	3774	5
030112	16:01	309	real66	59	8096	8
030112	16:01	309	real5	60	3785	9
030112	16:01	309	real46	61	2210	9
030112	16:01	309	real48	62	3348	5
030112	16:01	309	real29	63	1888	9
030112	16:01	309	real30	64	1735	9
030112	16:01	309	real52	65	3068	3
030112	16:01	309	real74	66	3771	9
030112	16:01	309	real1	67	2469	7
030112	16:01	309	real34	68	2428	9
030112	16:01	309	real70	69	2637	9
030112	16:01	309	real90	70	2238	8
030112	16:01	309	real6	71	2157	10
030112	16:01	309	real42	72	2890	6
030112	16:01	309	real89	73	3152	5
030112	16:01	309	real72	74	4380	7
030112	16:01	309	real51	75	2989	7
030112	16:01	309	real40	76	5231	3
030112	16:01	309	real76	77	4285	3
030112	16:01	309	real67	78	3091	8
030112	16:01	309	real63	79	2800	8
030112	16:01	309	real85	80	3506	7
030112	16:01	309	real36	81	3103	8
030112	16:01	309	real10	82	4772	2
030112	16:01	309	real78	83	3869	2
030112	16:01	309	real35	84	3523	4
030112	16:01	309	real79	85	3847	5
030112	16:01	309	real93	86	4494	8
030112	16:01	309	real17	87	2875	8
030112	16:01	309	real31	88	6249	5
030112	16:01	309	real88	89	3686	4
030112	16:01	309	real47	90	2116	9
030112	16:01	309	real14	91	2314	9
030112	16:01	309	real41	92	3687	9
030112	16:01	309	real28	93	3549	9
030112	16:01	309	real26	94	2448	7
030112	16:01	309	real84	95	2665	8
030112	16:01	309	real53	96	3297	2
030112	16:01	309	followup4	1	16394	4
030112	16:01	309	followup1	2	24607	3
030112	16:01	309	followup3	3	22235	3
030112	16:01	309	followup2	4	27120	1
