date	time	subject	trialcode	trialnum	latency	response
021612	15:03	207	magazine	1	8477	book
021612	15:03	207	old	2	4463	new
021612	15:03	207	lost	3	2174	found
021612	15:03	207	prac2	1	4057	10
021612	15:03	207	prac1	2	4239	4
021612	15:03	207	prac3	3	4029	5
021612	15:03	207	prac4	4	3253	7
021612	15:03	207	prac5	1	11246	6
021612	15:03	207	prac8	2	6213	8
021612	15:03	207	prac7	3	7107	4
021612	15:03	207	prac6	4	2748	9
021612	15:03	207	writewords	5	10512	help cheddar hate corn
021612	15:03	207	real49	1	3091	8
021612	15:03	207	real71	2	4953	10
021612	15:03	207	real6	3	2083	10
021612	15:03	207	writewords	4	5482	braces bullet male
021612	15:03	207	real76	5	7431	7
021612	15:03	207	real92	6	2331	10
021612	15:03	207	real78	7	3408	3
021612	15:03	207	real45	8	5345	7
021612	15:03	207	real11	9	3826	7
021612	15:03	207	real62	10	5066	7
021612	15:03	207	real20	11	9359	8
021612	15:03	207	writewords	12	10308	forget uncle gaurd vary death can
021612	15:03	207	real94	13	7547	7
021612	15:03	207	real83	14	5738	7
021612	15:03	207	real65	15	4236	6
021612	15:03	207	writewords	16	9739	hurt companion cell
021612	15:03	207	real64	17	2785	9
021612	15:03	207	real80	18	3163	8
021612	15:03	207	real84	19	3623	6
021612	15:03	207	real21	20	3582	10
021612	15:03	207	real60	21	4064	8
021612	15:03	207	writewords	22	12246	eternity decompose go rain
021612	15:03	207	real68	23	6662	9
021612	15:03	207	real95	24	5121	7
021612	15:03	207	real42	25	3100	4
021612	15:03	207	real28	26	3617	8
021612	15:03	207	writewords	27	5506	pet sneaker wood tribe
021612	15:03	207	real90	28	3133	8
021612	15:03	207	real46	29	1930	10
021612	15:03	207	real24	30	2807	8
021612	15:03	207	writewords	31	7641	sheriff grandpa steps
021612	15:03	207	real31	32	3549	3
021612	15:03	207	real50	33	1584	10
021612	15:03	207	real7	34	1899	9
021612	15:03	207	real26	35	5570	6
021612	15:03	207	real2	36	5619	6
021612	15:03	207	real13	37	3226	10
021612	15:03	207	writewords	38	10650	kick dad money clean nut
021612	15:03	207	real16	39	2451	10
021612	15:03	207	real51	40	4219	9
021612	15:03	207	real14	41	3443	7
021612	15:03	207	real54	42	2227	9
021612	15:03	207	real17	43	3060	9
021612	15:03	207	real25	44	16427	10
021612	15:03	207	real32	45	1407	7
021612	15:03	207	writewords	46	10169	request like baby buyer guest
021612	15:03	207	real48	47	4790	9
021612	15:03	207	real4	48	2038	10
021612	15:03	207	real34	49	4391	7
021612	15:03	207	real70	50	2264	10
021612	15:03	207	real77	51	4303	7
021612	15:03	207	real8	52	7852	9
021612	15:03	207	writewords	53	12151	reject high astronaut steal door tissue 
021612	15:03	207	real88	54	12290	7
021612	15:03	207	real63	55	1487	9
021612	15:03	207	real79	56	1311	6
021612	15:03	207	writewords	57	7469	smear work soap
021612	15:03	207	real5	58	3353	10
021612	15:03	207	real22	59	2580	7
021612	15:03	207	real55	60	5959	10
021612	15:03	207	real81	61	1855	10
021612	15:03	207	real53	62	10792	2
021612	15:03	207	real41	63	6922	9
021612	15:03	207	writewords	64	13811	pepper mother snail
021612	15:03	207	real10	65	4811	9
021612	15:03	207	real9	66	3618	9
021612	15:03	207	real35	67	2195	8
021612	15:03	207	real36	68	4430	4
021612	15:03	207	writewords	69	7557	sport marrow toss swamp
021612	15:03	207	real37	70	5932	9
021612	15:03	207	real19	71	1262	10
021612	15:03	207	real43	72	3239	8
021612	15:03	207	writewords	73	5286	fairytail north air
021612	15:03	207	real86	74	2355	9
021612	15:03	207	real18	75	1639	10
021612	15:03	207	real44	76	2112	7
021612	15:03	207	real73	77	2463	10
021612	15:03	207	writewords	78	8982	relax vacuum direction front
021612	15:03	207	real15	79	4147	7
021612	15:03	207	real96	80	3710	7
021612	15:03	207	real93	81	3307	9
021612	15:03	207	real67	82	5608	9
021612	15:03	207	real40	83	5390	7
021612	15:03	207	real47	84	2694	10
021612	15:03	207	writewords	85	8932	ten insight cub scuba wag rage
021612	15:03	207	real85	86	2163	8
021612	15:03	207	real12	87	2607	8
021612	15:03	207	real3	88	2977	6
021612	15:03	207	real66	89	2971	8
021612	15:03	207	writewords	90	10077	shark session boat
021612	15:03	207	real89	91	5158	8
021612	15:03	207	real33	92	2071	7
021612	15:03	207	real38	93	4214	9
021612	15:03	207	real23	94	2774	10
021612	15:03	207	real1	95	6025	7
021612	15:03	207	writewords	96	7279	flesh dinner nail planet fawn
021612	15:03	207	real82	97	7057	9
021612	15:03	207	real58	98	2837	10
021612	15:03	207	real74	99	2181	10
021612	15:03	207	real87	100	1832	10
021612	15:03	207	real29	101	1194	10
021612	15:03	207	writewords	102	9149	cream fuel question boy
021612	15:03	207	real39	103	3189	8
021612	15:03	207	real69	104	2590	10
021612	15:03	207	real59	105	1912	7
021612	15:03	207	real52	106	2366	7
021612	15:03	207	real72	107	2106	6
021612	15:03	207	real30	108	6536	9
021612	15:03	207	real56	109	16441	10
021612	15:03	207	writewords	110	8212	bleach fuel spank math value add
021612	15:03	207	real27	111	3745	7
021612	15:03	207	real75	112	2924	9
021612	15:03	207	real91	113	10104	7
021612	15:03	207	real61	114	1751	9
021612	15:03	207	real57	115	5547	6
021612	15:03	207	writewords	116	10629	laugh shortcake dolphin good robin
021612	15:03	207	followup2	1	20240	1
021612	15:03	207	followup1	2	15087	3
