date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
100306	13:56	80	practice1	1	1	practice1	14395	8	0	
100306	13:56	80	practice2	1	1	practice2	9071	3	0	
100306	13:56	80	practice3	1	1	practice3	6381	2	0	
100306	13:56	80	expblock1	1	1	1	26252	5	0	
100306	13:56	80	expblock1	1	1	2	24510	1	0	
100306	13:56	80	expblock1	1	1	3	11268	7	0	
100306	13:56	80	expblock1	1	1	4	18064	4	0	
100306	13:56	80	expblock1	1	1	5	17032	3	0	
100306	13:56	80	expblock1	1	1	6	8370	1	0	
100306	13:56	80	expblock1	1	1	7	55130	6	0	
100306	13:56	80	expblock1	1	1	8	46760	1	0	
100306	13:56	80	expblock1	1	1	9	10585	8	0	
100306	13:56	80	expblock1	1	1	10	14534	4	0	
100306	13:56	80	expblock1	1	1	11	26091	5	0	
100306	13:56	80	expblock1	1	1	12	14926	6	0	
100306	13:56	80	expblock1	1	1	13	35033	3	0	
100306	13:56	80	expblock1	1	1	14	15770	6	0	
100306	13:56	80	expblock1	1	1	15	60165	2	0	
100306	13:56	80	expblock1	1	1	16	53549	4	0	
100306	13:56	80	expblock1	1	1	17	48032	6	0	
100306	13:56	80	expblock1	1	1	18	33241	7	0	
100306	13:56	80	expblock1	1	1	19	22220	5	0	
100306	13:56	80	expblock1	1	1	20	30781	8	0	
100306	13:56	80	expblock1	1	1	21	48369	4	0	
100306	13:56	80	expblock1	1	1	22	118498	8	0	
100306	13:56	80	expblock1	1	1	23	97865	3	0	
100306	13:56	80	expblock1	1	1	24	45656	2	0	
100306	13:56	80	expblock1	1	1	25	103316	1	0	
100306	13:56	80	expblock1	1	1	26	107535	8	0	
100306	13:56	80	expblock1	1	1	27	78199	1	0	
100306	13:56	80	expblock1	1	1	28	28199	4	0	
100306	13:56	80	expblock1	1	1	29	110237	7	0	
100306	13:56	80	expblock1	1	1	30	62636	5	0	
100306	13:56	80	expblock1	1	1	31	90316	4	0	
100306	13:56	80	expblock1	1	1	32	108791	8	0	
100306	13:56	80	expblock1	1	1	33	107988	7	0	
100306	13:56	80	expblock1	1	1	34	15569	3	0	
100306	13:56	80	expblock1	1	1	35	25180	3	0	
100306	13:56	80	expblock1	1	1	36	50806	5	0	
