date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
080206	12:23	51	practice1	1	1	practice1	16332	8	0	
080206	12:23	51	practice2	1	1	practice2	5198	3	0	
080206	12:23	51	practice3	1	1	practice3	11866	2	0	
080206	12:23	51	expblock1	1	1	1	18010	5	0	
080206	12:23	51	expblock1	1	1	2	7714	1	0	
080206	12:23	51	expblock1	1	1	3	24008	3	0	
080206	12:23	51	expblock1	1	1	4	8903	4	0	
080206	12:23	51	expblock1	1	1	5	11019	3	0	
080206	12:23	51	expblock1	1	1	6	8851	1	0	
080206	12:23	51	expblock1	1	1	7	8289	6	0	
080206	12:23	51	expblock1	1	1	8	17318	1	0	
080206	12:23	51	expblock1	1	1	9	9850	3	0	
080206	12:23	51	expblock1	1	1	10	12668	8	0	
080206	12:23	51	expblock1	1	1	11	15637	7	0	
080206	12:23	51	expblock1	1	1	12	9767	6	0	
080206	12:23	51	expblock2	1	1	13	12758	7	0	
080206	12:23	51	expblock2	1	1	14	23434	1	0	
080206	12:23	51	expblock2	1	1	15	11751	6	0	
080206	12:23	51	expblock2	1	1	16	15824	4	0	
080206	12:23	51	expblock2	1	1	17	24327	3	0	
080206	12:23	51	expblock2	1	1	18	13441	2	0	
080206	12:23	51	expblock2	1	1	19	14638	3	0	
080206	12:23	51	expblock2	1	1	20	22626	2	0	
080206	12:23	51	expblock2	1	1	21	12523	4	0	
080206	12:23	51	expblock2	1	1	22	23226	7	0	
080206	12:23	51	expblock2	1	1	23	18787	6	0	
080206	12:23	51	expblock2	1	1	24	29439	3	0	
080206	12:23	51	expblock3	1	1	25	21472	4	0	
080206	12:23	51	expblock3	1	1	26	29803	8	0	
080206	12:23	51	expblock3	1	1	27	24590	4	0	
080206	12:23	51	expblock3	1	1	28	29972	4	0	
080206	12:23	51	expblock3	1	1	29	22877	6	0	
080206	12:23	51	expblock3	1	1	30	29606	3	0	
080206	12:23	51	expblock3	1	1	31	67652	8	0	
080206	12:23	51	expblock3	1	1	32	46015	7	0	
080206	12:23	51	expblock3	1	1	33	30893	6	0	
080206	12:23	51	expblock3	1	1	34	15749	6	0	
080206	12:23	51	expblock3	1	1	35	27966	4	0	
080206	12:23	51	expblock3	1	1	36	26346	1	0	
