date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
060906	12:06	36	practice1	1	1	practice1	15686	8	0	
060906	12:06	36	practice2	1	1	practice2	5751	3	0	
060906	12:06	36	practice3	1	1	practice3	9843	2	0	
060906	12:06	36	expblock1	1	1	1	43731	1	0	
060906	12:06	36	expblock1	1	1	2	10487	1	0	
060906	12:06	36	expblock1	1	1	3	15687	7	0	
060906	12:06	36	expblock1	1	1	4	12384	4	0	
060906	12:06	36	expblock1	1	1	5	14521	1	0	
060906	12:06	36	expblock1	1	1	6	9533	1	0	
060906	12:06	36	expblock1	1	1	7	45722	2	0	
060906	12:06	36	expblock1	1	1	8	37094	1	0	
060906	12:06	36	expblock1	1	1	9	34159	8	0	
060906	12:06	36	expblock1	1	1	10	17575	4	0	
060906	12:06	36	expblock1	1	1	11	11816	5	0	
060906	12:06	36	expblock1	1	1	12	6558	6	0	
060906	12:06	36	expblock2	1	1	13	30501	2	0	
060906	12:06	36	expblock2	1	1	14	12070	6	0	
060906	12:06	36	expblock2	1	1	15	43286	2	0	
060906	12:06	36	expblock2	1	1	16	21302	8	0	
060906	12:06	36	expblock2	1	1	17	30187	6	0	
060906	12:06	36	expblock2	1	1	18	27756	7	0	
060906	12:06	36	expblock2	1	1	19	25505	3	0	
060906	12:06	36	expblock2	1	1	20	19401	4	0	
060906	12:06	36	expblock2	1	1	21	21687	4	0	
060906	12:06	36	expblock2	1	1	22	26055	8	0	
060906	12:06	36	expblock2	1	1	23	46311	3	0	
060906	12:06	36	expblock2	1	1	24	24044	8	0	
060906	12:06	36	expblock3	1	1	25	4072	4	0	
060906	12:06	36	expblock3	1	1	26	1451	5	0	
060906	12:06	36	expblock3	1	1	27	22728	4	0	
060906	12:06	36	expblock3	1	1	28	26885	6	0	
060906	12:06	36	expblock3	1	1	29	37261	4	0	
060906	12:06	36	expblock3	1	1	30	8458	3	0	
060906	12:06	36	expblock3	1	1	31	20873	4	0	
060906	12:06	36	expblock3	1	1	32	6178	4	0	
060906	12:06	36	expblock3	1	1	33	13723	6	0	
060906	12:06	36	expblock3	1	1	34	5785	7	0	
060906	12:06	36	expblock3	1	1	35	13661	1	0	
060906	12:06	36	expblock3	1	1	36	14414	1	0	
