date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
060806	16:27	35	practice1	1	1	practice1	22796	8	0	
060806	16:27	35	practice2	1	1	practice2	5858	3	0	
060806	16:27	35	practice3	1	1	practice3	11915	2	0	
060806	16:27	35	expblock1	1	1	1	18401	5	0	
060806	16:27	35	expblock1	1	1	2	46293	6	0	
060806	16:27	35	expblock1	1	1	3	20681	7	0	
060806	16:27	35	expblock1	1	1	4	19534	3	0	
060806	16:27	35	expblock1	1	1	5	29427	6	0	
060806	16:27	35	expblock1	1	1	6	28624	1	0	
060806	16:27	35	expblock1	1	1	7	12747	6	0	
060806	16:27	35	expblock1	1	1	8	30732	1	0	
060806	16:27	35	expblock1	1	1	9	14885	8	0	
060806	16:27	35	expblock1	1	1	10	43432	7	0	
060806	16:27	35	expblock1	1	1	11	26277	6	0	
060806	16:27	35	expblock1	1	1	12	29384	3	0	
060806	16:27	35	expblock2	1	1	13	33439	6	0	
060806	16:27	35	expblock2	1	1	14	28277	1	0	
060806	16:27	35	expblock2	1	1	15	33427	2	0	
060806	16:27	35	expblock2	1	1	16	11167	3	0	
060806	16:27	35	expblock2	1	1	17	11263	6	0	
060806	16:27	35	expblock2	1	1	18	27098	2	0	
060806	16:27	35	expblock2	1	1	19	31021	8	0	
060806	16:27	35	expblock2	1	1	20	40381	8	0	
060806	16:27	35	expblock2	1	1	21	45610	3	0	
060806	16:27	35	expblock2	1	1	22	26474	4	0	
060806	16:27	35	expblock2	1	1	23	33609	6	0	
060806	16:27	35	expblock2	1	1	24	26905	1	0	
060806	16:27	35	expblock3	1	1	25	39186	7	0	
060806	16:27	35	expblock3	1	1	26	31073	6	0	
060806	16:27	35	expblock3	1	1	27	27181	8	0	
060806	16:27	35	expblock3	1	1	28	34890	6	0	
060806	16:27	35	expblock3	1	1	29	27245	8	0	
060806	16:27	35	expblock3	1	1	30	48138	4	0	
060806	16:27	35	expblock3	1	1	31	30806	7	0	
060806	16:27	35	expblock3	1	1	32	22779	7	0	
060806	16:27	35	expblock3	1	1	33	39678	6	0	
060806	16:27	35	expblock3	1	1	34	52204	1	0	
060806	16:27	35	expblock3	1	1	35	38319	5	0	
060806	16:27	35	expblock3	1	1	36	30960	5	0	
