date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
072706	10:23	48	practice1	1	1	practice1	14962	8	0	
072706	10:23	48	practice2	1	1	practice2	7415	3	0	
072706	10:23	48	practice3	1	1	practice3	4512	2	0	
072706	10:23	48	expblock1	1	1	1	32085	5	0	
072706	10:23	48	expblock1	1	1	2	31646	1	0	
072706	10:23	48	expblock1	1	1	3	21061	7	0	
072706	10:23	48	expblock1	1	1	4	51956	4	0	
072706	10:23	48	expblock1	1	1	5	13471	3	0	
072706	10:23	48	expblock1	1	1	6	22464	1	0	
072706	10:23	48	expblock1	1	1	7	9790	6	0	
072706	10:23	48	expblock1	1	1	8	44482	8	0	
072706	10:23	48	expblock1	1	1	9	8240	8	0	
072706	10:23	48	expblock1	1	1	10	93367	8	0	
072706	10:23	48	expblock1	1	1	11	18589	5	0	
072706	10:23	48	expblock1	1	1	12	10825	6	0	
072706	10:23	48	expblock2	1	1	13	32816	2	0	
072706	10:23	48	expblock2	1	1	14	36217	1	0	
072706	10:23	48	expblock2	1	1	15	46763	2	0	
072706	10:23	48	expblock2	1	1	16	25082	4	0	
072706	10:23	48	expblock2	1	1	17	70068	6	0	
072706	10:23	48	expblock2	1	1	18	48420	1	0	
072706	10:23	48	expblock2	1	1	19	42423	8	0	
072706	10:23	48	expblock2	1	1	20	125919	8	0	
072706	10:23	48	expblock2	1	1	21	116931	8	0	
072706	10:23	48	expblock2	1	1	22	104369	7	0	
072706	10:23	48	expblock2	1	1	23	127739	5	0	
072706	10:23	48	expblock2	1	1	24	122683	8	0	
072706	10:23	48	expblock3	1	1	25	118301	1	0	
072706	10:23	48	expblock3	1	1	26	93985	8	0	
072706	10:23	48	expblock3	1	1	27	113383	4	0	
072706	10:23	48	expblock3	1	1	28	108520	5	0	
072706	10:23	48	expblock3	1	1	29	147472	0	1	
