date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
102606	11:46	125	practice1	1	1	practice1	15788	8	0	
102606	11:46	125	practice2	1	1	practice2	6001	3	0	
102606	11:46	125	practice3	1	1	practice3	7640	2	0	
102606	11:46	125	expblock1	1	1	1	13658	4	0	
102606	11:46	125	expblock1	1	1	2	16016	1	0	
102606	11:46	125	expblock1	1	1	3	14271	7	0	
102606	11:46	125	expblock1	1	1	4	27232	8	0	
102606	11:46	125	expblock1	1	1	5	21918	3	0	
102606	11:46	125	expblock1	1	1	6	16513	1	0	
102606	11:46	125	expblock1	1	1	7	20443	2	0	
102606	11:46	125	expblock1	1	1	8	29225	1	0	
102606	11:46	125	expblock1	1	1	9	22896	4	0	
102606	11:46	125	expblock1	1	1	10	22761	8	0	
102606	11:46	125	expblock1	1	1	11	39168	3	0	
102606	11:46	125	expblock1	1	1	12	12712	4	0	
102606	11:46	125	expblock1	1	1	13	32680	2	0	
102606	11:46	125	expblock1	1	1	14	17643	7	0	
102606	11:46	125	expblock1	1	1	15	30839	5	0	
102606	11:46	125	expblock1	1	1	16	29185	5	0	
102606	11:46	125	expblock1	1	1	17	14336	8	0	
102606	11:46	125	expblock1	1	1	18	22678	7	0	
102606	11:46	125	expblock1	1	1	19	20042	6	0	
102606	11:46	125	expblock1	1	1	20	48103	8	0	
102606	11:46	125	expblock1	1	1	21	38061	1	0	
102606	11:46	125	expblock1	1	1	22	32392	1	0	
102606	11:46	125	expblock1	1	1	23	37759	1	0	
102606	11:46	125	expblock1	1	1	24	26604	1	0	
102606	11:46	125	expblock1	1	1	25	37044	7	0	
102606	11:46	125	expblock1	1	1	26	33785	2	0	
102606	11:46	125	expblock1	1	1	27	27057	4	0	
102606	11:46	125	expblock1	1	1	28	18420	8	0	
102606	11:46	125	expblock1	1	1	29	23196	5	0	
102606	11:46	125	expblock1	1	1	30	37448	2	0	
102606	11:46	125	expblock1	1	1	31	21031	4	0	
102606	11:46	125	expblock1	1	1	32	33003	3	0	
102606	11:46	125	expblock1	1	1	33	38885	7	0	
102606	11:46	125	expblock1	1	1	34	36509	5	0	
102606	11:46	125	expblock1	1	1	35	20943	1	0	
102606	11:46	125	expblock1	1	1	36	41671	4	0	
