date	time	subj	bcode	block	trial	tcode	lat	resp	cor	
090806	09:06	20	practice1	1	1	practice1	10032	8	0	
090806	09:06	20	practice2	1	1	practice2	5275	3	0	
090806	09:06	20	practice3	1	1	practice3	8576	2	0	
090806	09:06	20	expblock1	1	1	1	54289	5	0	
090806	09:06	20	expblock1	1	1	2	23169	1	0	
090806	09:06	20	expblock1	1	1	3	24966	7	0	
090806	09:06	20	expblock1	1	1	4	41413	4	0	
090806	09:06	20	expblock1	1	1	5	27464	3	0	
090806	09:06	20	expblock1	1	1	6	15795	7	0	
090806	09:06	20	expblock1	1	1	7	52946	6	0	
090806	09:06	20	expblock1	1	1	8	52365	1	0	
090806	09:06	20	expblock1	1	1	9	55103	8	0	
090806	09:06	20	expblock1	1	1	10	64655	8	0	
090806	09:06	20	expblock1	1	1	11	29918	5	0	
090806	09:06	20	expblock1	1	1	12	24496	6	0	
090806	09:06	20	expblock2	1	1	13	65719	5	0	
090806	09:06	20	expblock2	1	1	14	49401	1	0	
090806	09:06	20	expblock2	1	1	15	50908	2	0	
090806	09:06	20	expblock2	1	1	16	93871	1	0	
090806	09:06	20	expblock2	1	1	17	25385	6	0	
090806	09:06	20	expblock2	1	1	18	99374	7	0	
090806	09:06	20	expblock2	1	1	19	40022	1	0	
090806	09:06	20	expblock2	1	1	20	45005	7	0	
090806	09:06	20	expblock2	1	1	21	87751	5	0	
090806	09:06	20	expblock2	1	1	22	42879	8	0	
090806	09:06	20	expblock2	1	1	23	39840	5	0	
090806	09:06	20	expblock2	1	1	24	71647	2	0	
090806	09:06	20	expblock3	1	1	25	63657	1	0	
090806	09:06	20	expblock3	1	1	26	62340	8	0	
090806	09:06	20	expblock3	1	1	27	97598	2	0	
090806	09:06	20	expblock3	1	1	28	67261	6	0	
090806	09:06	20	expblock3	1	1	29	21212	8	0	
090806	09:06	20	expblock3	1	1	30	79097	8	0	
090806	09:06	20	expblock3	1	1	31	36982	5	0	
090806	09:06	20	expblock3	1	1	32	52437	7	0	
090806	09:06	20	expblock3	1	1	33	42856	0	1	
