date	time	subject	trialcode	trialnum	latency	response
092111	13:27	211	lost	1	10663	found
092111	13:27	211	article	2	6640	clothing
092111	13:27	211	old	3	4277	man
092111	13:27	211	prac3	1	11413	4
092111	13:27	211	prac4	2	5926	8
092111	13:27	211	prac1	3	6223	9
092111	13:27	211	prac2	4	7140	3
092111	13:27	211	prac7	1	28271	9
092111	13:27	211	prac8	2	8510	1
092111	13:27	211	prac6	3	8509	8
092111	13:27	211	prac5	4	7765	7
092111	13:27	211	writewords	5	81209	blouse, cat, table, couliflower, barrel
092111	13:27	211	real67	1	22632	10
092111	13:27	211	real19	2	8254	7
092111	13:27	211	real64	3	3816	9
092111	13:27	211	writewords	4	73094	eternity, north
092111	13:27	211	real30	5	12331	2
092111	13:27	211	real10	6	6990	1
092111	13:27	211	real12	7	9307	8
092111	13:27	211	real79	8	9227	2
092111	13:27	211	real36	9	15493	4
092111	13:27	211	real11	10	9687	7
092111	13:27	211	real59	11	14047	8
092111	13:27	211	writewords	12	49208	full, sport, serpant, soup, swamp, death, spank
092111	13:27	211	real73	13	7505	10
092111	13:27	211	real7	14	7554	6
092111	13:27	211	real5	15	6369	9
092111	13:27	211	real89	16	12513	10
092111	13:27	211	writewords	17	13659	front, money, pepper, flesh
092111	13:27	211	real13	18	7786	3
092111	13:27	211	real86	19	9352	7
092111	13:27	211	real68	20	12421	2
092111	13:27	211	real77	21	12997	10
092111	13:27	211	real61	22	9357	10
092111	13:27	211	writewords	23	16953	fingernail, relax, pet, door, good
092111	13:27	211	real56	24	7665	10
092111	13:27	211	real40	25	6931	9
092111	13:27	211	real49	26	18868	10
092111	13:27	211	writewords	27	11026	add, wag, braces
092111	13:27	211	real87	28	6301	10
092111	13:27	211	real24	29	9503	8
092111	13:27	211	real50	30	4062	9
092111	13:27	211	real71	31	31772	9
092111	13:27	211	real46	32	11667	9
092111	13:27	211	real3	33	14234	2
092111	13:27	211	writewords	34	36133	stair, dad, bullet, grand, session
092111	13:27	211	real39	35	5876	2
092111	13:27	211	real52	36	13079	5
092111	13:27	211	real14	37	7028	9
092111	13:27	211	real33	38	19064	4
092111	13:27	211	real9	39	5664	10
092111	13:27	211	real34	40	9492	10
092111	13:27	211	writewords	41	42090	bleach, math, crackle, dinner, astranaut
092111	13:27	211	real76	42	8932	3
092111	13:27	211	real90	43	9027	6
092111	13:27	211	real91	44	8029	2
092111	13:27	211	real70	45	19721	4
092111	13:27	211	real4	46	5757	9
092111	13:27	211	real22	47	9277	4
092111	13:27	211	real78	48	23701	3
092111	13:27	211	writewords	49	27086	forget, sherrif, dolphin, steal, high, world, gaurd
092111	13:27	211	real20	50	7135	10
092111	13:27	211	real55	51	11927	9
092111	13:27	211	real27	52	19515	4
092111	13:27	211	real29	53	5768	9
092111	13:27	211	real42	54	17865	5
092111	13:27	211	real72	55	11217	3
092111	13:27	211	writewords	56	19025	can, woman, laugh, negative, wood, value
092111	13:27	211	real8	57	9220	4
092111	13:27	211	real85	58	20183	2
092111	13:27	211	real84	59	13057	9
