date	time	subject	trialcode	trialnum	latency	response
070109	15:02	751	JSPR17	1	24440	7
070109	15:02	751	PR17 emerald	2	30731	emberal
070109	15:02	751	JSPR27	3	12583	6
070109	15:02	751	PR27 wheat	4	11149	child
070109	15:02	751	JSPR07	5	8210	6
070109	15:02	751	PR07 bog	6	11027	hip hop
070109	15:02	751	JSPR23	7	7935	6
070109	15:02	751	PR23 companion	8	10511	russia
070109	15:02	751	JSPR06	9	23958	1
070109	15:02	751	PR06 beast	10	16089	house
070109	15:02	751	JSPR09	11	6134	5
070109	15:02	751	PR09 album	12	7332	sound
070109	15:02	751	JSPR21	13	7479	1
070109	15:02	751	PR21 innocence	14	13348	visual
070109	15:02	751	JSPR01	15	6887	7
070109	15:02	751	PR01 cash	16	17822	peanut
070109	15:02	751	JSPR11	17	5913	1
070109	15:02	751	PR11 ounce	18	5740	ground
070109	15:02	751	JSPR25	19	8172	2
070109	15:02	751	PR25 saliva	20	4136	butter
070109	15:02	751	JSPR30	21	24594	3
070109	15:02	751	PR30 maiden	22	6451	people
070109	15:02	751	JSPR03	23	5058	6
070109	15:02	751	PR03 acre	24	23160	walnut
070109	15:02	751	JSPR13	25	10922	1
070109	15:02	751	PR13 ambition	26	5520	ambition
070109	15:02	751	JSPR04	27	6738	4
070109	15:02	751	PR04 diaper	28	3852	ring
070109	15:02	751	JSPR28	29	10990	2
070109	15:02	751	PR28 challenge	30	12258	garage
070109	15:02	751	JSUR42	1	9585	6
070109	15:02	751	UR42 sergeant	2	6950	servant
070109	15:02	751	JSUR52	3	6477	2
070109	15:02	751	UR52 knight	4	5393	knit
070109	15:02	751	JSLH01	5	7195	3
070109	15:02	751	LH01 brain	6	6304	brain
070109	15:02	751	JSHL45	7	8225	4
070109	15:02	751	HL45 words	8	10200	control
070109	15:02	751	JSLH03	9	4221	4
070109	15:02	751	LH03 yard	10	7962	ball
070109	15:02	751	JSHL21	11	5340	3
070109	15:02	751	HL21 empire	12	4203	empire
070109	15:02	751	JSLH38	13	5747	2
070109	15:02	751	LH38 paint	14	6147	scarf
070109	15:02	751	JSLH43	15	5990	5
070109	15:02	751	LH43 noise	16	10249	setting
070109	15:02	751	JSLH37	17	4201	2
070109	15:02	751	LH37 pad	18	3841	pill
070109	15:02	751	JSHL07	19	3889	3
070109	15:02	751	HL07 king	20	3595	king
070109	15:02	751	JSHL39	21	4058	2
070109	15:02	751	HL39 book	22	2708	book
070109	15:02	751	JSLH24	23	4767	4
070109	15:02	751	LH24 feeling	24	4730	faith
070109	15:02	751	JSHL42	25	3246	2
070109	15:02	751	HL42 pie	26	2628	pie
070109	15:02	751	JSUR30	27	3759	3
070109	15:02	751	UR30 lover	28	7790	lover
070109	15:02	751	JSUR95	29	4908	5
070109	15:02	751	UR95 fool	30	8467	fortune
070109	15:02	751	JSLH20	31	2618	5
070109	15:02	751	LH20 violation	32	4079	violent
070109	15:02	751	JSUR96	33	9345	3
070109	15:02	751	UR96 dessert	34	11958	desire
070109	15:02	751	JSUR66	35	4849	3
070109	15:02	751	UR66 chief	36	8561	hot
070109	15:02	751	JSHL17	37	4461	6
070109	15:02	751	HL17 soap	38	17313	soap
070109	15:02	751	JSUR06	39	6200	3
070109	15:02	751	UR06 cello	40	7092	heat
070109	15:02	751	JSLH32	41	7110	3
070109	15:02	751	LH32 capacity	42	13867	company
070109	15:02	751	JSUR103	43	3495	6
070109	15:02	751	UR103 hula	44	5126	humor
070109	15:02	751	JSHL23	45	5501	3
070109	15:02	751	HL23 baby	46	2012	baby
070109	15:02	751	JSUR63	47	3723	2
070109	15:02	751	UR63 alley	48	4018	air
070109	15:02	751	JSLH11	49	4695	2
070109	15:02	751	LH11 cancer	50	5523	sea
070109	15:02	751	JSHL03	51	3768	3
070109	15:02	751	HL03 cigarette	52	12090	cigarette
070109	15:02	751	JSUR28	53	7933	5
070109	15:02	751	UR28 bang	54	2377	home
070109	15:02	751	JSLH04	55	7104	4
070109	15:02	751	LH04 grade	56	6274	smudge
070109	15:02	751	JSHL01	57	9598	1
070109	15:02	751	HL01 elephant	58	7034	elegant
070109	15:02	751	JSLH27	59	3743	2
070109	15:02	751	LH27 condition	60	13115	hostage
070109	15:02	751	JSLH51	61	3166	3
070109	15:02	751	LH51 exit	62	3428	socket
070109	15:02	751	JSLH07	63	5616	6
070109	15:02	751	LH07 rear	64	9688	beginning
070109	15:02	751	JSHL41	65	2935	2
070109	15:02	751	HL41 hand	66	2895	hand
070109	15:02	751	JSUR50	67	3247	2
070109	15:02	751	UR50 crane	68	2712	sore
070109	15:02	751	JSUR76	69	2518	3
070109	15:02	751	UR76 dignity	70	3736	digit
070109	15:02	751	JSUR69	71	7926	3
070109	15:02	751	UR69 flashlight	72	5103	flavor
070109	15:02	751	JSUR85	73	5710	2
070109	15:02	751	UR85 stroke	74	4809	stroke
070109	15:02	751	JSHL47	75	2333	4
070109	15:02	751	HL47 horse	76	3964	cow
070109	15:02	751	JSHL49	77	5126	5
070109	15:02	751	HL49 spice	78	8298	pie
070109	15:02	751	JSUR22	79	4831	1
070109	15:02	751	UR22 thesaurus	80	3432	center
070109	15:02	751	JSLH25	81	3207	5
070109	15:02	751	LH25 track	82	5445	class
070109	15:02	751	JSUR82	83	5722	6
070109	15:02	751	UR82 campus	84	7060	elect
070109	15:02	751	JSLH02	85	5839	3
070109	15:02	751	LH02 harm	86	7147	hum
070109	15:02	751	JSLH14	87	7162	4
070109	15:02	751	LH14 note	88	1962	note
070109	15:02	751	JSUR70	89	3934	6
070109	15:02	751	UR70 pajamas	90	5504	plate
070109	15:02	751	JSHL31	91	6464	6
070109	15:02	751	HL31 war	92	6593	now
070109	15:02	751	JSLH50	93	2989	5
070109	15:02	751	LH50 measure	94	4896	name
070109	15:02	751	JSUR60	95	2679	5
070109	15:02	751	UR60 plaque	96	4860	porch
070109	15:02	751	JSUR68	97	5755	5
070109	15:02	751	UR68 fatigue	98	3213	sink
070109	15:02	751	JSUR20	99	3022	5
070109	15:02	751	UR20 climax	100	11449	sight
070109	15:02	751	JSHL09	101	3915	2
070109	15:02	751	HL09 chalk	102	3659	class
070109	15:02	751	JSLH09	103	2791	1
070109	15:02	751	LH09 piece	104	3874	piece
070109	15:02	751	JSUR27	105	7418	4
070109	15:02	751	UR27 consequence	106	8652	truth
070109	15:02	751	JSLH30	107	15721	5
070109	15:02	751	LH30 assignment	108	4395	moment
070109	15:02	751	JSUR67	109	5195	3
070109	15:02	751	UR67 producer	110	3453	product
070109	15:02	751	JSUR13	111	6446	4
070109	15:02	751	UR13 almanac	112	8749	mammal
070109	15:02	751	JSUR107	113	5581	5
070109	15:02	751	UR107 cocaine	114	5789	net
070109	15:02	751	JSUR65	115	3255	7
070109	15:02	751	UR65 checkers	116	3200	swiss
070109	15:02	751	JSUR59	117	5279	8
070109	15:02	751	UR59 copper	118	5776	copied
070109	15:02	751	JSHL53	119	9960	3
070109	15:02	751	HL53 fish	120	2269	fish
070109	15:02	751	JSUR47	121	7711	3
070109	15:02	751	UR47 chimpanzee	122	4477	ceiling
070109	15:02	751	JSUR58	123	6702	5
070109	15:02	751	UR58 answer	124	5743	heel
070109	15:02	751	JSLH53	125	7183	1
070109	15:02	751	LH53 core	126	3666	core
070109	15:02	751	JSUR105	127	5566	1
070109	15:02	751	UR105 curtain	128	4523	write
070109	15:02	751	JSHL05	129	9174	1
070109	15:02	751	HL05 mountain	130	3708	mountain
070109	15:02	751	JSUR64	131	4513	1
070109	15:02	751	UR64 fist	132	3561	nickel
070109	15:02	751	JSUR32	133	3888	2
070109	15:02	751	UR32 navigator	134	4362	stick
070109	15:02	751	JSUR04	135	3299	5
070109	15:02	751	UR04 marsh	136	3034	march
070109	15:02	751	JSHL34	137	4234	1
070109	15:02	751	HL34 hunger	138	8122	dead
070109	15:02	751	JSUR106	139	5292	5
070109	15:02	751	UR106 eagle	140	3952	eye
070109	15:02	751	JSUR77	141	3912	4
070109	15:02	751	UR77 uncle	142	10341	part
070109	15:02	751	JSUR35	143	3143	4
070109	15:02	751	UR35 cause	144	3339	scare
070109	15:02	751	JSHL43	145	5655	3
070109	15:02	751	HL43 money	146	2356	money
070109	15:02	751	JSLH23	147	5433	2
070109	15:02	751	LH23 possibility	148	8299	possibility
070109	15:02	751	JSUR36	149	4591	5
070109	15:02	751	UR36 denim	150	5912	denial
070109	15:02	751	JSHL24	151	7179	5
070109	15:02	751	HL24 eye	152	9069	sty
070109	15:02	751	JSLH22	153	5806	6
070109	15:02	751	LH22 crowd	154	13627	bound
070109	15:02	751	JSLH05	155	5462	6
