date	time	subject	trialcode	trialnum	latency	response
070109	12:38	747	JSPR17	1	34863	6
070109	12:38	747	PR17 emerald	2	27406	emerald
070109	12:38	747	JSPR27	3	14223	8
070109	12:38	747	PR27 wheat	4	4662	wheat
070109	12:38	747	JSPR07	5	5617	8
070109	12:38	747	PR07 bog	6	16902	music
070109	12:38	747	JSPR23	7	7052	9
070109	12:38	747	PR23 companion	8	14272	farm
070109	12:38	747	JSPR06	9	7010	4
070109	12:38	747	PR06 beast	10	24356	bear
070109	12:38	747	JSPR09	11	5117	6
070109	12:38	747	PR09 album	12	31635	farm
070109	12:38	747	JSPR21	13	5976	4
070109	12:38	747	PR21 innocence	14	15641	constant
070109	12:38	747	JSPR01	15	4634	7
070109	12:38	747	PR01 cash	16	4080	cash
070109	12:38	747	JSPR11	17	3450	6
070109	12:38	747	PR11 ounce	18	4076	ounce
070109	12:38	747	JSPR25	19	12190	8
070109	12:38	747	PR25 saliva	20	5726	saliva
070109	12:38	747	JSPR30	21	6475	7
070109	12:38	747	PR30 maiden	22	5164	maiden
070109	12:38	747	JSPR03	23	5021	6
070109	12:38	747	PR03 acre	24	4932	tree
070109	12:38	747	JSPR13	25	8590	3
070109	12:38	747	PR13 ambition	26	4480	ambition
070109	12:38	747	JSPR04	27	7322	5
070109	12:38	747	PR04 diaper	28	6727	ring
070109	12:38	747	JSPR28	29	8851	5
070109	12:38	747	PR28 challenge	30	8782	change
070109	12:38	747	JSUR42	1	9287	8
070109	12:38	747	UR42 sergeant	2	11540	sergeant
070109	12:38	747	JSUR52	3	6963	7
070109	12:38	747	UR52 knight	4	6758	knight
070109	12:38	747	JSLH01	5	3915	8
070109	12:38	747	LH01 brain	6	3626	brain
070109	12:38	747	JSHL45	7	5361	8
070109	12:38	747	HL45 words	8	3742	words
070109	12:38	747	JSLH03	9	5714	5
070109	12:38	747	LH03 yard	10	3759	yard
070109	12:38	747	JSHL21	11	7684	6
070109	12:38	747	HL21 empire	12	3227	empire
070109	12:38	747	JSLH38	13	4039	7
070109	12:38	747	LH38 paint	14	6275	pants
070109	12:38	747	JSLH43	15	6739	7
070109	12:38	747	LH43 noise	16	10361	nice
070109	12:38	747	JSLH37	17	7682	5
070109	12:38	747	LH37 pad	18	3698	pain
070109	12:38	747	JSHL07	19	3327	7
070109	12:38	747	HL07 king	20	8852	king
070109	12:38	747	JSHL39	21	7752	5
070109	12:38	747	HL39 book	22	3492	book
070109	12:38	747	JSLH24	23	5691	8
070109	12:38	747	LH24 feeling	24	5440	feeling
070109	12:38	747	JSHL42	25	7699	6
070109	12:38	747	HL42 pie	26	3990	piece
070109	12:38	747	JSUR30	27	8077	5
070109	12:38	747	UR30 lover	28	6884	cover
070109	12:38	747	JSUR95	29	5376	7
070109	12:38	747	UR95 fool	30	7739	fool
070109	12:38	747	JSLH20	31	7981	6
070109	12:38	747	LH20 violation	32	6232	violation
070109	12:38	747	JSUR96	33	5576	6
070109	12:38	747	UR96 dessert	34	7065	dessert
070109	12:38	747	JSUR66	35	3884	5
070109	12:38	747	UR66 chief	36	4168	chef
070109	12:38	747	JSHL17	37	8585	7
070109	12:38	747	HL17 soap	38	5065	soap
070109	12:38	747	JSUR06	39	11980	7
070109	12:38	747	UR06 cello	40	7968	temperature
070109	12:38	747	JSLH32	41	6665	8
070109	12:38	747	LH32 capacity	42	9229	control
070109	12:38	747	JSUR103	43	7714	8
070109	12:38	747	UR103 hula	44	4524	hula
070109	12:38	747	JSHL23	45	13395	6
070109	12:38	747	HL23 baby	46	2622	baby
070109	12:38	747	JSUR63	47	9774	5
070109	12:38	747	UR63 alley	48	24608	allergen
070109	12:38	747	JSLH11	49	3884	5
070109	12:38	747	LH11 cancer	50	3287	cancer
070109	12:38	747	JSHL03	51	7552	6
070109	12:38	747	HL03 cigarette	52	5234	cigarette
